Informe de datos;;;;;
Archivo creado el:2022-05-28 18:34:46;;;;;
;;;;;
Información del dispositivo;;;;;
Modelo de dispositivo;RC-4HC;Intervalo de registro;5m;Hora de inicio;2022-05-21 11:33:13
540;2022-05-23 08:28:13;18,4;69,1;;
541;2022-05-23 08:33:13;18,5;69,1;;
542;2022-05-23 08:38:13;18,6;69,1;;
543;2022-05-23 08:43:13;18,6;68,6;;
544;2022-05-23 08:48:13;18,6;68,2;;
545;2022-05-23 08:53:13;18,6;68,2;;
546;2022-05-23 08:58:13;18,7;67,8;;
547;2022-05-23 09:03:13;18,7;67,8;;
548;2022-05-23 09:08:13;18,8;67,8;;
549;2022-05-23 09:13:13;18,8;67,8;;
550;2022-05-23 09:18:13;18,8;67,8;;
551;2022-05-23 09:23:13;18,9;67,3;;
552;2022-05-23 09:28:13;18,9;67,4;;
553;2022-05-23 09:33:13;19;66,9;;
554;2022-05-23 09:38:13;19;66,9;;
555;2022-05-23 09:43:13;19;66,9;;
556;2022-05-23 09:48:13;19,1;66,5;;
557;2022-05-23 09:53:13;19,1;66;;
558;2022-05-23 09:58:13;19,2;66;;
559;2022-05-23 10:03:13;19,2;66;;
560;2022-05-23 10:08:13;19,3;65,6;;
561;2022-05-23 10:13:13;19,4;65,6;;
562;2022-05-23 10:18:13;19,4;65,6;;
563;2022-05-23 10:23:13;19,4;65,2;;
564;2022-05-23 10:28:13;19,5;65,2;;
565;2022-05-23 10:33:13;19,5;65,2;;
566;2022-05-23 10:38:13;19,6;65,2;;
567;2022-05-23 10:43:13;19,7;66,6;;
568;2022-05-23 10:48:13;19,6;66,1;;
569;2022-05-23 10:53:13;19,6;66,6;;
570;2022-05-23 10:58:13;19,6;67;;
571;2022-05-23 11:03:13;19,6;67,5;;
572;2022-05-23 11:08:13;19,7;67,5;;
573;2022-05-23 11:13:13;19,7;66,6;;
574;2022-05-23 11:18:13;19,7;66,1;;
575;2022-05-23 11:23:13;19,7;66,1;;
576;2022-05-23 11:28:13;19,7;66,1;;
577;2022-05-23 11:33:13;19,8;66,1;;
578;2022-05-23 11:38:13;19,8;66,1;;
579;2022-05-23 11:43:13;19,8;66,1;;
580;2022-05-23 11:48:13;19,8;66,1;;
581;2022-05-23 11:53:13;19,8;65,7;;
582;2022-05-23 11:58:13;19,8;65,7;;
583;2022-05-23 12:03:13;19,8;65,7;;
584;2022-05-23 12:08:13;19,9;65,7;;
585;2022-05-23 12:13:13;20;65,7;;
586;2022-05-23 12:18:13;20;66,2;;
587;2022-05-23 12:23:13;20;66,2;;
588;2022-05-23 12:28:13;19,9;66,2;;
589;2022-05-23 12:33:13;20;65,7;;
590;2022-05-23 12:38:13;20;65,7;;
591;2022-05-23 12:43:13;20;65,7;;
592;2022-05-23 12:48:13;20;65,7;;
593;2022-05-23 12:53:13;20,1;65,7;;
594;2022-05-23 12:58:13;20,1;65,7;;
595;2022-05-23 13:03:13;20,2;65,3;;
596;2022-05-23 13:08:13;20,2;65,3;;
597;2022-05-23 13:13:13;20,3;65,3;;
598;2022-05-23 13:18:13;20,3;64,9;;
599;2022-05-23 13:23:13;20,3;64,9;;
600;2022-05-23 13:28:13;20,3;65,3;;
601;2022-05-23 13:33:13;20,3;64,9;;
602;2022-05-23 13:38:13;20,3;64,9;;
603;2022-05-23 13:43:13;20,3;64,4;;
604;2022-05-23 13:48:13;20,3;63,9;;
605;2022-05-23 13:53:13;20,4;63,5;;
606;2022-05-23 13:58:13;20,5;63,5;;
607;2022-05-23 14:03:13;20,5;63,5;;
608;2022-05-23 14:08:13;20,6;62,6;;
609;2022-05-23 14:13:13;20,6;61,6;;
610;2022-05-23 14:18:13;20,6;62,1;;
611;2022-05-23 14:23:13;20,6;62,6;;
612;2022-05-23 14:28:13;20,7;62,6;;
613;2022-05-23 14:33:13;20,7;62,6;;
614;2022-05-23 14:38:13;20,7;63,1;;
615;2022-05-23 14:43:13;20,7;63,1;;
616;2022-05-23 14:48:13;20,6;63,5;;
617;2022-05-23 14:53:13;20,6;63,5;;
618;2022-05-23 14:58:13;20,6;63,5;;
619;2022-05-23 15:03:13;20,6;63,5;;
620;2022-05-23 15:08:13;20,7;63,5;;
621;2022-05-23 15:13:13;20,7;63,5;;
622;2022-05-23 15:18:13;20,7;63,5;;
623;2022-05-23 15:23:13;20,7;63,5;;
624;2022-05-23 15:28:13;20,8;63,5;;
625;2022-05-23 15:33:13;20,8;63,5;;
626;2022-05-23 15:38:13;20,8;63,6;;
627;2022-05-23 15:43:13;20,9;63,6;;
628;2022-05-23 15:48:13;20,9;63,1;;
629;2022-05-23 15:53:13;20,9;62,6;;
630;2022-05-23 15:58:13;20,9;63,1;;
631;2022-05-23 16:03:13;20,9;63,6;;
632;2022-05-23 16:08:13;20,9;63,6;;
633;2022-05-23 16:13:13;20,9;64;;
634;2022-05-23 16:18:13;20,9;64,5;;
635;2022-05-23 16:23:13;20,9;64,5;;
636;2022-05-23 16:28:13;20,9;64;;
637;2022-05-23 16:33:13;20,9;63,1;;
638;2022-05-23 16:38:13;20,9;63,6;;
639;2022-05-23 16:43:13;20,9;63,6;;
640;2022-05-23 16:48:13;20,9;64;;
641;2022-05-23 16:53:13;20,9;64;;
642;2022-05-23 16:58:13;20,9;64,5;;
643;2022-05-23 17:03:13;21;64,5;;
644;2022-05-23 17:08:13;21,3;64,1;;
645;2022-05-23 17:13:13;21,5;63,7;;
646;2022-05-23 17:18:13;21,5;63,2;;
647;2022-05-23 17:23:13;21,5;63,7;;
648;2022-05-23 17:28:13;21,4;64,1;;
649;2022-05-23 17:33:13;21,3;64,1;;
650;2022-05-23 17:38:13;21,3;64,1;;
651;2022-05-23 17:43:13;21,3;63,6;;
652;2022-05-23 17:48:13;21,2;64,1;;
653;2022-05-23 17:53:13;21,2;64,1;;
654;2022-05-23 17:58:13;21,1;64,1;;
655;2022-05-23 18:03:13;21,1;64,1;;
656;2022-05-23 18:08:13;21,1;64,1;;
657;2022-05-23 18:13:13;21;64,1;;
658;2022-05-23 18:18:13;21;64,1;;
659;2022-05-23 18:23:13;21;64,1;;
660;2022-05-23 18:28:13;20,9;64;;
661;2022-05-23 18:33:13;20,9;64,5;;
662;2022-05-23 18:38:13;20,9;64,5;;
663;2022-05-23 18:43:13;20,9;65;;
664;2022-05-23 18:48:13;20,8;65,4;;
665;2022-05-23 18:53:13;20,8;65,4;;
666;2022-05-23 18:58:13;20,7;65,4;;
667;2022-05-23 19:03:13;20,7;65,4;;
668;2022-05-23 19:08:13;20,6;65,4;;
669;2022-05-23 19:13:13;20,6;65,4;;
670;2022-05-23 19:18:13;20,6;65,4;;
671;2022-05-23 19:23:13;20,5;65,4;;
672;2022-05-23 19:28:13;20,5;65,4;;
673;2022-05-23 19:33:13;20,5;65,8;;
674;2022-05-23 19:38:13;20,5;65,8;;
675;2022-05-23 19:43:13;20,5;66,3;;
676;2022-05-23 19:48:13;20,5;66,3;;
677;2022-05-23 19:53:13;20,4;66,3;;
678;2022-05-23 19:58:13;20,4;66,3;;
679;2022-05-23 20:03:13;20,4;66,3;;
680;2022-05-23 20:08:13;20,4;66,7;;
681;2022-05-23 20:13:13;20,4;66,7;;
682;2022-05-23 20:18:13;20,3;66,7;;
683;2022-05-23 20:23:13;20,3;66,7;;
684;2022-05-23 20:28:13;20,3;67,1;;
685;2022-05-23 20:33:13;20,3;67,1;;
686;2022-05-23 20:38:13;20,3;67,1;;
687;2022-05-23 20:43:13;20,3;67,1;;
688;2022-05-23 20:48:13;20,2;67,1;;
689;2022-05-23 20:53:13;20,2;67,1;;
690;2022-05-23 20:58:13;20,2;67,1;;
691;2022-05-23 21:03:13;20,2;67,1;;
692;2022-05-23 21:08:13;20,2;67,6;;
693;2022-05-23 21:13:13;20,1;67,6;;
694;2022-05-23 21:18:13;20,1;67,6;;
695;2022-05-23 21:23:13;20,1;67,6;;
696;2022-05-23 21:28:13;20,1;67,6;;
697;2022-05-23 21:33:13;20,1;67,6;;
698;2022-05-23 21:38:13;20,1;67,1;;
699;2022-05-23 21:43:13;20,1;67,6;;
700;2022-05-23 21:48:13;20;67,6;;
701;2022-05-23 21:53:13;20;67,6;;
702;2022-05-23 21:58:13;20;68;;
703;2022-05-23 22:03:13;20;68;;
704;2022-05-23 22:08:13;20;68;;
705;2022-05-23 22:13:13;20;68;;
706;2022-05-23 22:18:13;20;68;;
707;2022-05-23 22:23:13;20;68;;
708;2022-05-23 22:28:13;20;68,5;;
709;2022-05-23 22:33:13;20;68,5;;
710;2022-05-23 22:38:13;20;68,5;;
711;2022-05-23 22:43:13;20;68,9;;
712;2022-05-23 22:48:13;20;69,3;;
713;2022-05-23 22:53:13;20;69,8;;
714;2022-05-23 22:58:13;19,9;69,8;;
715;2022-05-23 23:03:13;19,9;70,2;;
716;2022-05-23 23:08:13;19,9;69,8;;
717;2022-05-23 23:13:13;19,9;69,8;;
718;2022-05-23 23:18:13;19,8;69,8;;
719;2022-05-23 23:23:13;19,8;69,8;;
720;2022-05-23 23:28:13;19,8;69,8;;
721;2022-05-23 23:33:13;19,8;69,3;;
722;2022-05-23 23:38:13;19,8;69,3;;
723;2022-05-23 23:43:13;19,8;69,3;;
724;2022-05-23 23:48:13;19,8;69,3;;
725;2022-05-23 23:53:13;19,8;69,3;;
726;2022-05-23 23:58:13;19,8;69,3;;
727;2022-05-24 00:03:13;19,7;69,3;;
728;2022-05-24 00:08:13;19,7;69,3;;
729;2022-05-24 00:13:13;19,7;69,3;;
730;2022-05-24 00:18:13;19,6;69,3;;
731;2022-05-24 00:23:13;19,6;68,8;;
732;2022-05-24 00:28:13;19,6;68,8;;
733;2022-05-24 00:33:13;19,6;68,8;;
734;2022-05-24 00:38:13;19,5;68,8;;
735;2022-05-24 00:43:13;19,5;68,8;;
736;2022-05-24 00:48:13;19,5;68,8;;
737;2022-05-24 00:53:13;19,5;68,8;;
738;2022-05-24 00:58:13;19,5;68,8;;
739;2022-05-24 01:03:13;19,4;69,2;;
740;2022-05-24 01:08:13;19,4;69,2;;
741;2022-05-24 01:13:13;19,4;68,8;;
742;2022-05-24 01:18:13;19,4;68,8;;
743;2022-05-24 01:23:13;19,3;68,8;;
744;2022-05-24 01:28:13;19,3;68,8;;
745;2022-05-24 01:33:13;19,3;68,8;;
746;2022-05-24 01:38:13;19,3;68,3;;
747;2022-05-24 01:43:13;19,3;68,3;;
748;2022-05-24 01:48:13;19,3;68,3;;
749;2022-05-24 01:53:13;19,3;68,3;;
750;2022-05-24 01:58:13;19,3;68,3;;
751;2022-05-24 02:03:13;19,2;68,8;;
752;2022-05-24 02:08:13;19,2;68,8;;
753;2022-05-24 02:13:13;19,2;68,8;;
754;2022-05-24 02:18:13;19,2;68,8;;
755;2022-05-24 02:23:13;19,2;68,8;;
756;2022-05-24 02:28:13;19,2;68,3;;
757;2022-05-24 02:33:13;19,2;68,8;;
758;2022-05-24 02:38:13;19,2;68,8;;
759;2022-05-24 02:43:13;19,2;68,7;;
760;2022-05-24 02:48:13;19,1;68,7;;
761;2022-05-24 02:53:13;19,1;68,7;;
762;2022-05-24 02:58:13;19,1;68,7;;
763;2022-05-24 03:03:13;19;68,7;;
764;2022-05-24 03:08:13;19;68,7;;
765;2022-05-24 03:13:13;19;68,7;;
766;2022-05-24 03:18:13;19;68,7;;
767;2022-05-24 03:23:13;19;68,7;;
768;2022-05-24 03:28:13;19;68,7;;
769;2022-05-24 03:33:13;19;68,7;;
770;2022-05-24 03:38:13;19;69,2;;
771;2022-05-24 03:43:13;18,9;68,7;;
772;2022-05-24 03:48:13;18,9;68,7;;
773;2022-05-24 03:53:13;18,9;69,1;;
774;2022-05-24 03:58:13;18,9;69,1;;
775;2022-05-24 04:03:13;18,9;69,1;;
776;2022-05-24 04:08:13;18,8;69,1;;
777;2022-05-24 04:13:13;18,8;68,7;;
778;2022-05-24 04:18:13;18,8;68,7;;
779;2022-05-24 04:23:13;18,8;69,1;;
780;2022-05-24 04:28:13;18,8;69,1;;
781;2022-05-24 04:33:13;18,7;69,1;;
782;2022-05-24 04:38:13;18,7;69,1;;
783;2022-05-24 04:43:13;18,6;69,5;;
784;2022-05-24 04:48:13;18,6;69,5;;
785;2022-05-24 04:53:13;18,6;69,1;;
786;2022-05-24 04:58:13;18,6;69,1;;
787;2022-05-24 05:03:13;18,6;69,5;;
788;2022-05-24 05:08:13;18,6;69,5;;
789;2022-05-24 05:13:13;18,6;69,5;;
790;2022-05-24 05:18:13;18,6;69,5;;
791;2022-05-24 05:23:13;18,5;69,5;;
792;2022-05-24 05:28:13;18,5;69,5;;
793;2022-05-24 05:33:13;18,4;69,5;;
794;2022-05-24 05:38:13;18,4;69,5;;
795;2022-05-24 05:43:13;18,4;69,5;;
796;2022-05-24 05:48:13;18,4;69,5;;
797;2022-05-24 05:53:13;18,3;69,5;;
798;2022-05-24 05:58:13;18,3;69,5;;
799;2022-05-24 06:03:13;18,2;69;;
800;2022-05-24 06:08:13;18;69,4;;
801;2022-05-24 06:13:13;17,8;69,4;;
802;2022-05-24 06:18:13;17,7;69,8;;
803;2022-05-24 06:23:13;17,6;69,8;;
804;2022-05-24 06:28:13;17,4;70,2;;
805;2022-05-24 06:33:13;17,1;71;;
806;2022-05-24 06:38:13;17;71;;
807;2022-05-24 06:43:13;17;71,4;;
808;2022-05-24 06:48:13;17,1;71,4;;
809;2022-05-24 06:53:13;17,2;71,5;;
810;2022-05-24 06:58:13;17,4;71,1;;
811;2022-05-24 07:03:13;17,6;70,7;;
812;2022-05-24 07:08:13;17,8;70,3;;
813;2022-05-24 07:13:13;17,9;70,3;;
814;2022-05-24 07:18:13;18;69,9;;
815;2022-05-24 07:23:13;18;69,9;;
816;2022-05-24 07:28:13;18,1;69,9;;
817;2022-05-24 07:33:13;18,2;69,5;;
818;2022-05-24 07:38:13;18,3;69,1;;
819;2022-05-24 07:43:13;18,4;69,1;;
820;2022-05-24 07:48:13;18,5;68,6;;
821;2022-05-24 07:53:13;18,6;68,6;;
822;2022-05-24 07:58:13;18,6;68,7;;
823;2022-05-24 08:03:13;18,6;68,7;;
824;2022-05-24 08:08:13;18,7;68,2;;
825;2022-05-24 08:13:13;18,8;68,2;;
826;2022-05-24 08:18:13;18,8;68,2;;
827;2022-05-24 08:23:13;18,9;67,8;;
828;2022-05-24 08:28:13;18,9;67,8;;
829;2022-05-24 08:33:13;19;67,8;;
830;2022-05-24 08:38:13;19;67,4;;
831;2022-05-24 08:43:13;19,1;67,4;;
832;2022-05-24 08:48:13;19,2;67,4;;
833;2022-05-24 08:53:13;19,2;67;;
834;2022-05-24 08:58:13;19,3;67,4;;
835;2022-05-24 09:03:13;19,3;67,4;;
836;2022-05-24 09:08:13;19,4;67;;
837;2022-05-24 09:13:13;19,5;67;;
838;2022-05-24 09:18:13;19,6;67;;
839;2022-05-24 09:23:13;19,6;67;;
840;2022-05-24 09:28:13;19,7;67;;
841;2022-05-24 09:33:13;19,8;67,1;;
842;2022-05-24 09:38:13;19,8;67,1;;
843;2022-05-24 09:43:13;19,8;67,1;;
844;2022-05-24 09:48:13;19,9;66,6;;
845;2022-05-24 09:53:13;19,9;67,1;;
846;2022-05-24 09:58:13;19,9;67,1;;
847;2022-05-24 10:03:13;20;67,1;;
848;2022-05-24 10:08:13;20;67,1;;
849;2022-05-24 10:13:13;20,1;67,1;;
850;2022-05-24 10:18:13;20,2;67,1;;
851;2022-05-24 10:23:13;20,2;67,1;;
852;2022-05-24 10:28:13;20,2;67,1;;
853;2022-05-24 10:33:13;20,3;66,7;;
854;2022-05-24 10:38:13;20,3;66,2;;
855;2022-05-24 10:43:13;20,3;65,8;;
856;2022-05-24 10:48:13;20,4;65,3;;
857;2022-05-24 10:53:13;20,4;65,3;;
858;2022-05-24 10:58:13;20,3;65,8;;
859;2022-05-24 11:03:13;20,3;65,8;;
860;2022-05-24 11:08:13;20,3;65,3;;
861;2022-05-24 11:13:13;20,3;65,8;;
862;2022-05-24 11:18:13;20,3;65,8;;
863;2022-05-24 11:23:13;20,3;65,8;;
864;2022-05-24 11:28:13;20,3;66,2;;
865;2022-05-24 11:33:13;20,3;65,8;;
866;2022-05-24 11:38:13;20,3;66,3;;
867;2022-05-24 11:43:13;20,3;66,3;;
868;2022-05-24 11:48:13;20,4;66,3;;
869;2022-05-24 11:53:13;20,4;66,3;;
870;2022-05-24 11:58:13;20,4;66,7;;
871;2022-05-24 12:03:13;20,4;66,7;;
872;2022-05-24 12:08:13;20,4;66,3;;
873;2022-05-24 12:13:13;20,4;66,3;;
874;2022-05-24 12:18:13;20,4;66,3;;
875;2022-05-24 12:23:13;20,4;66,3;;
876;2022-05-24 12:28:13;20,4;66,3;;
877;2022-05-24 12:33:13;20,4;66,3;;
878;2022-05-24 12:38:13;20,4;65,8;;
879;2022-05-24 12:43:13;20,4;65,8;;
880;2022-05-24 12:48:13;20,5;65,8;;
881;2022-05-24 12:53:13;20,5;65,8;;
882;2022-05-24 12:58:13;20,6;65,8;;
883;2022-05-24 13:03:13;20,8;65,4;;
884;2022-05-24 13:08:13;20,9;65;;
885;2022-05-24 13:13:13;21;64,5;;
886;2022-05-24 13:18:13;21,1;64,5;;
887;2022-05-24 13:23:13;21,3;64,1;;
888;2022-05-24 13:28:13;21,3;64,1;;
889;2022-05-24 13:33:13;21,4;64,1;;
890;2022-05-24 13:38:13;21,4;64,1;;
891;2022-05-24 13:43:13;21,5;64,1;;
892;2022-05-24 13:48:13;21,4;64,1;;
893;2022-05-24 13:53:13;21,4;64,1;;
894;2022-05-24 13:58:13;21,4;64,6;;
895;2022-05-24 14:03:13;21,4;64,6;;
896;2022-05-24 14:08:13;21,5;64,6;;
897;2022-05-24 14:13:13;21,5;64,1;;
898;2022-05-24 14:18:13;21,5;64,6;;
899;2022-05-24 14:23:13;21,5;66;;
900;2022-05-24 14:28:13;21,5;66,4;;
901;2022-05-24 14:33:13;21,5;66,4;;
902;2022-05-24 14:38:13;21,5;66;;
903;2022-05-24 14:43:13;21,4;66;;
904;2022-05-24 14:48:13;21,4;65,5;;
905;2022-05-24 14:53:13;21,4;65,5;;
906;2022-05-24 14:58:13;21,5;65,5;;
907;2022-05-24 15:03:13;21,5;65,5;;
908;2022-05-24 15:08:13;21,5;65,5;;
909;2022-05-24 15:13:13;21,5;65,1;;
910;2022-05-24 15:18:13;21,5;65,5;;
911;2022-05-24 15:23:13;21,5;65,5;;
912;2022-05-24 15:28:13;21,5;65,5;;
913;2022-05-24 15:33:13;21,5;66;;
914;2022-05-24 15:38:13;21,5;66;;
915;2022-05-24 15:43:13;21,4;66;;
916;2022-05-24 15:48:13;21,5;66,4;;
917;2022-05-24 15:53:13;21,5;66,4;;
918;2022-05-24 15:58:13;21,5;66,4;;
919;2022-05-24 16:03:13;21,5;66,4;;
920;2022-05-24 16:08:13;21,5;66,9;;
921;2022-05-24 16:13:13;21,4;66,9;;
922;2022-05-24 16:18:13;21,3;67,3;;
923;2022-05-24 16:23:13;21,2;68,2;;
924;2022-05-24 16:28:13;21,1;70,4;;
925;2022-05-24 16:33:13;21;70,9;;
926;2022-05-24 16:38:13;20,9;70,8;;
927;2022-05-24 16:43:13;20,6;70,8;;
928;2022-05-24 16:48:13;20,3;71,2;;
929;2022-05-24 16:53:13;20,4;70,8;;
930;2022-05-24 16:58:13;20,3;72,1;;
931;2022-05-24 17:03:13;20,4;72,1;;
932;2022-05-24 17:08:13;20,3;72,9;;
933;2022-05-24 17:13:13;20,1;73,8;;
934;2022-05-24 17:18:13;20;73,7;;
935;2022-05-24 17:23:13;20;73,7;;
936;2022-05-24 17:28:13;19,9;73,7;;
937;2022-05-24 17:33:13;19,8;74,6;;
938;2022-05-24 17:38:13;19,8;74,6;;
939;2022-05-24 17:43:13;19,7;74,6;;
940;2022-05-24 17:48:13;19,7;74,5;;
941;2022-05-24 17:53:13;19,8;74,1;;
942;2022-05-24 17:58:13;19,7;75;;
943;2022-05-24 18:03:13;19,6;74,1;;
944;2022-05-24 18:08:13;19,5;74,5;;
945;2022-05-24 18:13:13;19,5;74,5;;
946;2022-05-24 18:18:13;19,4;74,5;;
947;2022-05-24 18:23:13;19,4;74,9;;
948;2022-05-24 18:28:13;19,4;75,3;;
949;2022-05-24 18:33:13;19,3;74,9;;
950;2022-05-24 18:38:13;19,3;74,9;;
951;2022-05-24 18:43:13;19,3;74,9;;
952;2022-05-24 18:48:13;19,2;75,3;;
953;2022-05-24 18:53:13;19,3;75,3;;
954;2022-05-24 18:58:13;19,3;75,3;;
955;2022-05-24 19:03:13;19,3;75,3;;
956;2022-05-24 19:08:13;19,2;75,3;;
957;2022-05-24 19:13:13;19,2;75,3;;
958;2022-05-24 19:18:13;19,2;75,7;;
959;2022-05-24 19:23:13;19,2;75,3;;
960;2022-05-24 19:28:13;19,1;75,3;;
961;2022-05-24 19:33:13;19,1;75,3;;
962;2022-05-24 19:38:13;19,1;75,7;;
963;2022-05-24 19:43:13;19,1;75,7;;
964;2022-05-24 19:48:13;19,1;75,7;;
965;2022-05-24 19:53:13;19,1;75,7;;
966;2022-05-24 19:58:13;19;75,7;;
967;2022-05-24 20:03:13;19,1;76,1;;
968;2022-05-24 20:08:13;19,1;76,1;;
969;2022-05-24 20:13:13;19,1;76,1;;
970;2022-05-24 20:18:13;19,1;76,1;;
971;2022-05-24 20:23:13;19,1;76,1;;
972;2022-05-24 20:28:13;19,1;75,7;;
973;2022-05-24 20:33:13;19;75,7;;
974;2022-05-24 20:38:13;19;76,1;;
975;2022-05-24 20:43:13;19;76,1;;
976;2022-05-24 20:48:13;19,1;76,1;;
977;2022-05-24 20:53:13;19,1;76,1;;
978;2022-05-24 20:58:13;19,1;76,1;;
979;2022-05-24 21:03:13;19;76,1;;
980;2022-05-24 21:08:13;19;76,1;;
981;2022-05-24 21:13:13;19;76,1;;
982;2022-05-24 21:18:13;19,1;76,1;;
983;2022-05-24 21:23:13;19;76,1;;
984;2022-05-24 21:28:13;18,9;76,5;;
985;2022-05-24 21:33:13;18,9;76,5;;
986;2022-05-24 21:38:13;18,9;76,5;;
987;2022-05-24 21:43:13;18,9;76,5;;
988;2022-05-24 21:48:13;18,9;76,5;;
989;2022-05-24 21:53:13;18,9;76,9;;
990;2022-05-24 21:58:13;19;76,9;;
991;2022-05-24 22:03:13;19;77;;
992;2022-05-24 22:08:13;19;77;;
993;2022-05-24 22:13:13;19;77;;
994;2022-05-24 22:18:13;19;77;;
995;2022-05-24 22:23:13;19;77;;
996;2022-05-24 22:28:13;19;77;;
997;2022-05-24 22:33:13;19,1;77;;
998;2022-05-24 22:38:13;19,1;77;;
999;2022-05-24 22:43:13;19;77,4;;
1000;2022-05-24 22:48:13;19;77,8;;
1001;2022-05-24 22:53:13;19;77,8;;
1002;2022-05-24 22:58:13;19,1;77,8;;
1003;2022-05-24 23:03:13;19,1;77,8;;
1004;2022-05-24 23:08:13;19,1;77,8;;
1005;2022-05-24 23:13:13;19,1;77,8;;
1006;2022-05-24 23:18:13;19;77,8;;
1007;2022-05-24 23:23:13;19;77,8;;
1008;2022-05-24 23:28:13;19,1;77,8;;
1009;2022-05-24 23:33:13;19,1;77,8;;
1010;2022-05-24 23:38:13;19,1;78,2;;
1011;2022-05-24 23:43:13;19,2;78,2;;
1012;2022-05-24 23:48:13;19,2;77,8;;
1013;2022-05-24 23:53:13;19,2;77,8;;
1014;2022-05-24 23:58:13;19,2;77,8;;
1015;2022-05-25 00:03:13;19,2;77,8;;
1016;2022-05-25 00:08:13;19,2;77,8;;
1017;2022-05-25 00:13:13;19,2;77,8;;
1018;2022-05-25 00:18:13;19,2;77,8;;
1019;2022-05-25 00:23:13;19,2;77,8;;
1020;2022-05-25 00:28:13;19,2;77,8;;
1021;2022-05-25 00:33:13;19,2;77,8;;
1022;2022-05-25 00:38:13;19,1;77,8;;
1023;2022-05-25 00:43:13;19,1;77,8;;
1024;2022-05-25 00:48:13;19,1;77,8;;
1025;2022-05-25 00:53:13;19,1;78,2;;
1026;2022-05-25 00:58:13;19,1;78,2;;
1027;2022-05-25 01:03:13;19;78,2;;
1028;2022-05-25 01:08:13;19;78,6;;
1029;2022-05-25 01:13:13;19;78,6;;
1030;2022-05-25 01:18:13;19;78,6;;
1031;2022-05-25 01:23:13;19;78,6;;
1032;2022-05-25 01:28:13;19;78,6;;
1033;2022-05-25 01:33:13;19,1;78,6;;
1034;2022-05-25 01:38:13;19,1;78,6;;
1035;2022-05-25 01:43:13;19,1;78,6;;
1036;2022-05-25 01:48:13;19,1;78,6;;
1037;2022-05-25 01:53:13;19,1;78,6;;
1038;2022-05-25 01:58:13;19,1;78,6;;
1039;2022-05-25 02:03:13;19,1;78,6;;
1040;2022-05-25 02:08:13;19,1;78,6;;
1041;2022-05-25 02:13:13;19;78,6;;
1042;2022-05-25 02:18:13;19,1;78,6;;
1043;2022-05-25 02:23:13;19;79;;
1044;2022-05-25 02:28:13;19;78,6;;
1045;2022-05-25 02:33:13;19;79;;
1046;2022-05-25 02:38:13;19;79;;
1047;2022-05-25 02:43:13;19;79;;
1048;2022-05-25 02:48:13;19;79;;
1049;2022-05-25 02:53:13;19,1;79;;
1050;2022-05-25 02:58:13;19,1;79;;
1051;2022-05-25 03:03:13;19,1;79,5;;
1052;2022-05-25 03:08:13;19,1;79,5;;
1053;2022-05-25 03:13:13;19,1;79,5;;
1054;2022-05-25 03:18:13;19;79,4;;
1055;2022-05-25 03:23:13;19;79,8;;
1056;2022-05-25 03:28:13;18,9;80,3;;
1057;2022-05-25 03:33:13;18,9;79,8;;
1058;2022-05-25 03:38:13;18,9;80,2;;
1059;2022-05-25 03:43:13;18,8;80,2;;
1060;2022-05-25 03:48:13;18,9;79,8;;
1061;2022-05-25 03:53:13;18,9;80,2;;
1062;2022-05-25 03:58:13;18,9;80,2;;
1063;2022-05-25 04:03:13;18,8;80,2;;
1064;2022-05-25 04:08:13;18,9;80,2;;
1065;2022-05-25 04:13:13;18,9;79,4;;
1066;2022-05-25 04:18:13;19;79;;
1067;2022-05-25 04:23:13;19;78,6;;
1068;2022-05-25 04:28:13;19,1;78,6;;
1069;2022-05-25 04:33:13;19,1;78,2;;
1070;2022-05-25 04:38:13;19,1;78,2;;
1071;2022-05-25 04:43:13;19,1;78,2;;
1072;2022-05-25 04:48:13;19,1;77,8;;
1073;2022-05-25 04:53:13;19,1;77,8;;
1074;2022-05-25 04:58:13;19,1;77,8;;
1075;2022-05-25 05:03:13;19,1;77,8;;
1076;2022-05-25 05:08:13;19,1;77,8;;
1077;2022-05-25 05:13:13;19,1;77,4;;
1078;2022-05-25 05:18:13;19,1;77,4;;
1079;2022-05-25 05:23:13;19,1;77,4;;
1080;2022-05-25 05:28:13;19;77,4;;
1081;2022-05-25 05:33:13;19;77,4;;
1082;2022-05-25 05:38:13;19;77;;
1083;2022-05-25 05:43:13;19;77;;
1084;2022-05-25 05:48:13;19;76,5;;
1085;2022-05-25 05:53:13;18,9;76,5;;
1086;2022-05-25 05:58:13;18,9;76,5;;
1087;2022-05-25 06:03:13;18,9;75,2;;
1088;2022-05-25 06:08:13;18,5;76;;
1089;2022-05-25 06:13:13;18,2;76;;
1090;2022-05-25 06:18:13;18;76,3;;
1091;2022-05-25 06:23:13;18;76,7;;
1092;2022-05-25 06:28:13;17,9;76,7;;
1093;2022-05-25 06:33:13;17,9;76,3;;
1094;2022-05-25 06:38:13;17,9;75,9;;
1095;2022-05-25 06:43:13;17,8;75,9;;
1096;2022-05-25 06:48:13;17,8;75,9;;
1097;2022-05-25 06:53:13;17,8;76,3;;
1098;2022-05-25 06:58:13;17,9;76,3;;
1099;2022-05-25 07:03:13;17,9;76,3;;
1100;2022-05-25 07:08:13;18;76,3;;
1101;2022-05-25 07:13:13;18,1;75,9;;
1102;2022-05-25 07:18:13;18,3;76;;
