RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger V476;;
601;2022-05-18 10:59:02;14;56,8
602;2022-05-18 11:04:02;14,1;56,3
603;2022-05-18 11:09:02;14,2;56,4
604;2022-05-18 11:14:02;14,3;56,4
605;2022-05-18 11:19:02;14,3;56,4
606;2022-05-18 11:24:02;14,4;56,4
607;2022-05-18 11:29:02;14,5;56,4
608;2022-05-18 11:34:02;14,5;56,4
609;2022-05-18 11:39:02;14,6;56,4
610;2022-05-18 11:44:02;14,6;56,4
611;2022-05-18 11:49:02;14,7;56,4
612;2022-05-18 11:54:02;14,8;56,4
613;2022-05-18 11:59:02;14,8;56
614;2022-05-18 12:04:02;14,9;56
615;2022-05-18 12:09:02;15;56
616;2022-05-18 12:14:02;15,1;55,5
617;2022-05-18 12:19:02;15,2;55,5
618;2022-05-18 12:24:02;15,3;55,6
619;2022-05-18 12:29:02;15,3;55,6
620;2022-05-18 12:34:02;15,4;56,1
621;2022-05-18 12:39:02;15,5;55,6
622;2022-05-18 12:44:02;15,6;55,6
623;2022-05-18 12:49:02;15,7;55,6
624;2022-05-18 12:54:02;15,8;55,1
625;2022-05-18 12:59:02;15,8;55,2
626;2022-05-18 13:04:02;15,8;55,2
627;2022-05-18 13:09:02;15,9;55,2
628;2022-05-18 13:14:02;15,9;54,7
629;2022-05-18 13:19:02;16;54,7
630;2022-05-18 13:24:02;16;54,7
631;2022-05-18 13:29:02;16,1;54,2
632;2022-05-18 13:34:02;16,1;54,2
633;2022-05-18 13:39:02;16,2;54,2
634;2022-05-18 13:44:02;16,3;54,2
635;2022-05-18 13:49:02;16,4;54,3
636;2022-05-18 13:54:02;16,4;54,3
637;2022-05-18 13:59:02;16,5;54,3
638;2022-05-18 14:04:02;16,6;54,3
639;2022-05-18 14:09:02;16,7;54,3
640;2022-05-18 14:14:02;16,7;53,8
641;2022-05-18 14:19:02;16,8;53,8
642;2022-05-18 14:24:02;16,9;53,9
643;2022-05-18 14:29:02;17;53,9
644;2022-05-18 14:34:02;17,1;53,9
645;2022-05-18 14:39:02;17,1;53,9
646;2022-05-18 14:44:02;17,2;53,9
647;2022-05-18 14:49:02;17,3;53,9
648;2022-05-18 14:54:02;17,3;54,4
649;2022-05-18 14:59:02;17,4;54,4
650;2022-05-18 15:04:02;17,4;54,4
651;2022-05-18 15:09:02;17,5;54,4
652;2022-05-18 15:14:02;17,5;54,4
653;2022-05-18 15:19:02;17,6;54,4
654;2022-05-18 15:24:02;17,7;54
655;2022-05-18 15:29:02;17,7;54
656;2022-05-18 15:34:02;17,8;54
657;2022-05-18 15:39:02;17,8;54
658;2022-05-18 15:44:02;17,9;53,5
659;2022-05-18 15:49:02;17,9;53,5
660;2022-05-18 15:54:02;17,9;53,5
661;2022-05-18 15:59:02;18;54
662;2022-05-18 16:04:02;18;54,5
663;2022-05-18 16:09:02;18;54
664;2022-05-18 16:14:02;18;54,5
665;2022-05-18 16:19:02;18;54,5
666;2022-05-18 16:24:02;18;54,5
667;2022-05-18 16:29:02;18;54,5
668;2022-05-18 16:34:02;18;54,5
669;2022-05-18 16:39:02;18;54,5
670;2022-05-18 16:44:02;18;54,5
671;2022-05-18 16:49:02;18;55
672;2022-05-18 16:54:02;17,9;55
673;2022-05-18 16:59:02;17,9;55
674;2022-05-18 17:04:02;17,8;55
675;2022-05-18 17:09:02;17,8;55,4
676;2022-05-18 17:14:02;17,7;55,4
677;2022-05-18 17:19:02;17,7;55,4
678;2022-05-18 17:24:02;17,7;55,9
679;2022-05-18 17:29:02;17,6;55,4
680;2022-05-18 17:34:02;17,6;55,4
681;2022-05-18 17:39:02;17,6;55,4
682;2022-05-18 17:44:02;17,5;55,4
683;2022-05-18 17:49:02;17,5;55,4
684;2022-05-18 17:54:02;17,4;55,4
685;2022-05-18 17:59:02;17,4;55,9
686;2022-05-18 18:04:02;17,3;55,9
687;2022-05-18 18:09:02;17,3;56,3
688;2022-05-18 18:14:02;17,3;56,3
689;2022-05-18 18:19:02;17,2;56,3
690;2022-05-18 18:24:02;17,1;56,3
691;2022-05-18 18:29:02;17,1;56,3
692;2022-05-18 18:34:02;17;56,8
693;2022-05-18 18:39:02;16,9;56,8
694;2022-05-18 18:44:02;16,9;56,8
695;2022-05-18 18:49:02;16,8;57,2
696;2022-05-18 18:54:02;16,7;57,2
697;2022-05-18 18:59:02;16,6;57,2
698;2022-05-18 19:04:02;16,6;57,2
699;2022-05-18 19:09:02;16,6;57,2
700;2022-05-18 19:14:02;16,5;57,2
701;2022-05-18 19:19:02;16,5;57,2
702;2022-05-18 19:24:02;16,4;57,6
703;2022-05-18 19:29:02;16,3;57,6
704;2022-05-18 19:34:02;16,3;57,6
705;2022-05-18 19:39:02;16,2;57,6
706;2022-05-18 19:44:02;16,2;57,6
707;2022-05-18 19:49:02;16,1;57,6
708;2022-05-18 19:54:02;16,1;58,1
709;2022-05-18 19:59:02;16;58,1
710;2022-05-18 20:04:02;16;58,1
711;2022-05-18 20:09:02;16;58,1
712;2022-05-18 20:14:02;16;58,1
713;2022-05-18 20:19:02;15,9;58,1
714;2022-05-18 20:24:02;15,9;58,5
715;2022-05-18 20:29:02;15,8;58,5
716;2022-05-18 20:34:02;15,8;58,5
717;2022-05-18 20:39:02;15,8;59
718;2022-05-18 20:44:02;15,7;59
719;2022-05-18 20:49:02;15,7;59
720;2022-05-18 20:54:02;15,6;59
721;2022-05-18 20:59:02;15,6;59
722;2022-05-18 21:04:02;15,5;58,9
723;2022-05-18 21:09:02;15,5;59,4
724;2022-05-18 21:14:02;15,5;59,4
725;2022-05-18 21:19:02;15,4;59,4
726;2022-05-18 21:24:02;15,4;59,9
727;2022-05-18 21:29:02;15,4;59,9
728;2022-05-18 21:34:02;15,3;59,9
729;2022-05-18 21:39:02;15,3;60,3
730;2022-05-18 21:44:02;15,3;60,3
731;2022-05-18 21:49:02;15,3;60,3
732;2022-05-18 21:54:02;15,2;60,8
733;2022-05-18 21:59:02;15,2;60,8
734;2022-05-18 22:04:02;15,2;60,8
735;2022-05-18 22:09:02;15,2;60,8
736;2022-05-18 22:14:02;15,1;60,8
737;2022-05-18 22:19:02;15,1;60,8
738;2022-05-18 22:24:02;15,1;60,8
739;2022-05-18 22:29:02;15,1;61,2
740;2022-05-18 22:34:02;15,1;61,2
741;2022-05-18 22:39:02;15;61,2
742;2022-05-18 22:44:02;15;61,2
743;2022-05-18 22:49:02;15;61,2
744;2022-05-18 22:54:02;15;61,2
745;2022-05-18 22:59:02;15;61,2
746;2022-05-18 23:04:02;15;61,2
747;2022-05-18 23:09:02;14,9;61,7
748;2022-05-18 23:14:02;14,9;61,7
749;2022-05-18 23:19:02;14,9;61,7
750;2022-05-18 23:24:02;14,9;61,6
751;2022-05-18 23:29:02;14,9;62,1
752;2022-05-18 23:34:02;14,9;62,1
753;2022-05-18 23:39:02;14,9;62,1
754;2022-05-18 23:44:02;14,8;62,1
755;2022-05-18 23:49:02;14,8;62,1
756;2022-05-18 23:54:02;14,8;62,1
757;2022-05-18 23:59:02;14,8;62,1
758;2022-05-19 00:04:02;14,8;62,1
759;2022-05-19 00:09:02;14,8;62,1
760;2022-05-19 00:14:02;14,8;62,1
761;2022-05-19 00:19:02;14,7;62,1
762;2022-05-19 00:24:02;14,7;62,5
763;2022-05-19 00:29:02;14,7;62,5
764;2022-05-19 00:34:02;14,7;62,6
765;2022-05-19 00:39:02;14,7;62,5
766;2022-05-19 00:44:02;14,7;62,5
767;2022-05-19 00:49:02;14,7;62,5
768;2022-05-19 00:54:02;14,6;62,5
769;2022-05-19 00:59:02;14,6;62,5
770;2022-05-19 01:04:02;14,6;62,5
771;2022-05-19 01:09:02;14,6;62,5
772;2022-05-19 01:14:02;14,6;62,5
773;2022-05-19 01:19:02;14,6;62,5
774;2022-05-19 01:24:02;14,6;63
775;2022-05-19 01:29:02;14,6;63
776;2022-05-19 01:34:02;14,6;62,5
777;2022-05-19 01:39:02;14,6;63
778;2022-05-19 01:44:02;14,6;63
779;2022-05-19 01:49:02;14,6;63
780;2022-05-19 01:54:02;14,5;63
781;2022-05-19 01:59:02;14,5;63
782;2022-05-19 02:04:02;14,5;63
783;2022-05-19 02:09:02;14,5;63
784;2022-05-19 02:14:02;14,5;63
785;2022-05-19 02:19:02;14,5;63
786;2022-05-19 02:24:02;14,5;63
787;2022-05-19 02:29:02;14,5;63
788;2022-05-19 02:34:02;14,5;63
789;2022-05-19 02:39:02;14,4;63
790;2022-05-19 02:44:02;14,4;63
791;2022-05-19 02:49:02;14,4;63
792;2022-05-19 02:54:02;14,4;63,4
793;2022-05-19 02:59:02;14,4;63,4
794;2022-05-19 03:04:02;14,4;63,4
795;2022-05-19 03:09:02;14,4;63,4
796;2022-05-19 03:14:02;14,4;63,4
797;2022-05-19 03:19:02;14,4;63,4
798;2022-05-19 03:24:02;14,4;63,4
799;2022-05-19 03:29:02;14,4;63,4
800;2022-05-19 03:34:02;14,4;63,4
801;2022-05-19 03:39:02;14,4;63,4
802;2022-05-19 03:44:02;14,4;63,4
803;2022-05-19 03:49:02;14,4;63,4
804;2022-05-19 03:54:02;14,3;63,4
805;2022-05-19 03:59:02;14,3;63,4
806;2022-05-19 04:04:02;14,3;63,4
807;2022-05-19 04:09:02;14,3;63,4
808;2022-05-19 04:14:02;14,3;63,8
809;2022-05-19 04:19:02;14,3;63,8
810;2022-05-19 04:24:02;14,3;63,8
811;2022-05-19 04:29:02;14,3;63,8
812;2022-05-19 04:34:02;14,3;63,8
813;2022-05-19 04:39:02;14,3;63,8
814;2022-05-19 04:44:02;14,3;63,8
815;2022-05-19 04:49:02;14,3;63,8
816;2022-05-19 04:54:02;14,3;63,8
817;2022-05-19 04:59:02;14,3;63,8
818;2022-05-19 05:04:02;14,3;63,8
819;2022-05-19 05:09:02;14,3;63,8
820;2022-05-19 05:14:02;14,2;63,8
821;2022-05-19 05:19:02;14,3;63,8
822;2022-05-19 05:24:02;14,2;63,8
823;2022-05-19 05:29:02;14,2;63,8
824;2022-05-19 05:34:02;14,2;63,8
825;2022-05-19 05:39:02;14,2;63,8
826;2022-05-19 05:44:02;14,2;63,8
827;2022-05-19 05:49:02;14,2;63,8
828;2022-05-19 05:54:02;14,2;63,8
829;2022-05-19 05:59:02;14,2;63,4
830;2022-05-19 06:04:02;14,2;63,4
831;2022-05-19 06:09:02;14,2;63,8
832;2022-05-19 06:14:02;14,2;63,4
833;2022-05-19 06:19:02;14,2;63,4
834;2022-05-19 06:24:02;14,1;63,4
835;2022-05-19 06:29:02;14,1;63,4
836;2022-05-19 06:34:02;14,1;63,4
837;2022-05-19 06:39:02;14,1;63,3
838;2022-05-19 06:44:02;14;63,3
839;2022-05-19 06:49:02;14;63,3
840;2022-05-19 06:54:02;14;63,3
841;2022-05-19 06:59:02;14;63,3
842;2022-05-19 07:04:02;14;63,3
843;2022-05-19 07:09:02;14;62,9
844;2022-05-19 07:14:02;13,9;62,9
845;2022-05-19 07:19:02;13,9;62,9
846;2022-05-19 07:24:02;13,9;62,8
847;2022-05-19 07:29:02;13,8;62,8
848;2022-05-19 07:34:02;13,8;62,8
849;2022-05-19 07:39:02;13,8;62,8
850;2022-05-19 07:44:02;13,8;62,8
851;2022-05-19 07:49:02;13,7;62,4
852;2022-05-19 07:54:02;13,7;62,4
853;2022-05-19 07:59:02;13,7;62,4
854;2022-05-19 08:04:02;13,7;62,4
855;2022-05-19 08:09:02;13,6;62,4
856;2022-05-19 08:14:02;13,6;62,4
857;2022-05-19 08:19:02;13,6;62,4
858;2022-05-19 08:24:02;13,6;62,4
859;2022-05-19 08:29:02;13,6;62,3
860;2022-05-19 08:34:02;13,6;62,3
861;2022-05-19 08:39:02;13,6;62,4
862;2022-05-19 08:44:02;13,6;62,4
863;2022-05-19 08:49:02;13,6;62,4
864;2022-05-19 08:54:02;13,7;62,4
865;2022-05-19 08:59:02;13,7;62,4
866;2022-05-19 09:04:02;13,7;62,4
867;2022-05-19 09:09:02;13,7;62,4
868;2022-05-19 09:14:02;13,7;62,4
869;2022-05-19 09:19:02;13,8;62,4
870;2022-05-19 09:24:02;13,8;62,4
871;2022-05-19 09:29:02;13,8;62,4
872;2022-05-19 09:34:02;13,9;62,4
873;2022-05-19 09:39:02;13,9;62,4
874;2022-05-19 09:44:02;14;62,4
875;2022-05-19 09:49:02;14;62,4
876;2022-05-19 09:54:02;14;62,4
877;2022-05-19 09:59:02;14;62,4
878;2022-05-19 10:04:02;14;62,4
879;2022-05-19 10:09:02;14,1;62,4
880;2022-05-19 10:14:02;14,1;62,4
881;2022-05-19 10:19:02;14,1;62,4
882;2022-05-19 10:24:02;14,1;62,4
883;2022-05-19 10:29:02;14,2;62,9
884;2022-05-19 10:34:02;14,2;62,9
885;2022-05-19 10:39:02;14,2;62,5
886;2022-05-19 10:44:02;14,3;62,9
887;2022-05-19 10:49:02;14,3;62,5
888;2022-05-19 10:54:02;14,3;62,5
889;2022-05-19 10:59:02;14,4;62,5
890;2022-05-19 11:04:02;14,4;62,5
891;2022-05-19 11:09:02;14,5;62,5
892;2022-05-19 11:14:02;14,5;62,5
893;2022-05-19 11:19:02;14,5;62,5
894;2022-05-19 11:24:02;14,6;62,5
895;2022-05-19 11:29:02;14,6;62,1
896;2022-05-19 11:34:02;14,6;62,1
897;2022-05-19 11:39:02;14,7;62,1
898;2022-05-19 11:44:02;14,8;62,1
899;2022-05-19 11:49:02;14,8;61,6
900;2022-05-19 11:54:02;14,9;61,6
901;2022-05-19 11:59:02;15;61,7
902;2022-05-19 12:04:02;15;61,7
903;2022-05-19 12:09:02;15,1;61,7
904;2022-05-19 12:14:02;15,1;61,2
905;2022-05-19 12:19:02;15,2;61,2
906;2022-05-19 12:24:02;15,2;61,2
907;2022-05-19 12:29:02;15,3;61,2
908;2022-05-19 12:34:02;15,3;61,3
909;2022-05-19 12:39:02;15,4;60,8
910;2022-05-19 12:44:02;15,4;60,8
911;2022-05-19 12:49:02;15,5;60,8
912;2022-05-19 12:54:02;15,5;60,8
913;2022-05-19 12:59:02;15,6;60,4
914;2022-05-19 13:04:02;15,7;60,4
915;2022-05-19 13:09:02;15,7;60,4
916;2022-05-19 13:14:02;15,8;59,9
917;2022-05-19 13:19:02;15,9;59,9
918;2022-05-19 13:24:02;15,9;59,9
919;2022-05-19 13:29:02;16;60
920;2022-05-19 13:34:02;16;59,5
921;2022-05-19 13:39:02;16;59,5
922;2022-05-19 13:44:02;16,1;59,5
923;2022-05-19 13:49:02;16,2;59
924;2022-05-19 13:54:02;16,2;59,1
925;2022-05-19 13:59:02;16,3;59,1
926;2022-05-19 14:04:02;16,3;59,1
927;2022-05-19 14:09:02;16,3;58,6
928;2022-05-19 14:14:02;16,4;58,6
929;2022-05-19 14:19:02;16,4;58,6
930;2022-05-19 14:24:02;16,5;58,6
931;2022-05-19 14:29:02;16,5;58,1
932;2022-05-19 14:34:02;16,5;58,1
933;2022-05-19 14:39:02;16,6;58,1
934;2022-05-19 14:44:02;16,6;58,2
935;2022-05-19 14:49:02;16,6;58,2
936;2022-05-19 14:54:02;16,6;58,2
937;2022-05-19 14:59:02;16,6;58,2
938;2022-05-19 15:04:02;16,7;57,7
939;2022-05-19 15:09:02;16,7;57,7
940;2022-05-19 15:14:02;16,8;57,7
941;2022-05-19 15:19:02;16,8;57,2
942;2022-05-19 15:24:02;16,8;57,2
943;2022-05-19 15:29:02;16,8;57,2
944;2022-05-19 15:34:02;16,9;57,2
945;2022-05-19 15:39:02;16,9;57,2
946;2022-05-19 15:44:02;17;57,3
947;2022-05-19 15:49:02;17;57,3
948;2022-05-19 15:54:02;17;56,8
949;2022-05-19 15:59:02;17,1;56,8
950;2022-05-19 16:04:02;17,2;56,3
951;2022-05-19 16:09:02;17,2;56,3
952;2022-05-19 16:14:02;17,2;56,3
953;2022-05-19 16:19:02;17,2;56,3
954;2022-05-19 16:24:02;17,2;56,3
955;2022-05-19 16:29:02;17,2;56,3
956;2022-05-19 16:34:02;17,2;56,3
957;2022-05-19 16:39:02;17,2;56,3
958;2022-05-19 16:44:02;17,3;56,3
959;2022-05-19 16:49:02;17,3;56,3
960;2022-05-19 16:54:02;17,3;56,3
961;2022-05-19 16:59:02;17,3;56,3
962;2022-05-19 17:04:02;17,2;56,3
963;2022-05-19 17:09:02;17,2;56,3
964;2022-05-19 17:14:02;17,2;56,3
965;2022-05-19 17:19:02;17,2;56,3
966;2022-05-19 17:24:02;17,2;56,3
967;2022-05-19 17:29:02;17,1;56,3
968;2022-05-19 17:34:02;17,1;56,3
969;2022-05-19 17:39:02;17,1;56,3
970;2022-05-19 17:44:02;17;56,3
971;2022-05-19 17:49:02;17;56,3
972;2022-05-19 17:54:02;17;56,3
973;2022-05-19 17:59:02;16,9;56,3
974;2022-05-19 18:04:02;16,9;56,3
975;2022-05-19 18:09:02;16,9;56,3
976;2022-05-19 18:14:02;16,8;56,3
977;2022-05-19 18:19:02;16,8;56,3
978;2022-05-19 18:24:02;16,8;56,3
979;2022-05-19 18:29:02;16,7;56,7
980;2022-05-19 18:34:02;16,7;56,7
981;2022-05-19 18:39:02;16,7;56,7
982;2022-05-19 18:44:02;16,6;56,7
983;2022-05-19 18:49:02;16,6;56,7
984;2022-05-19 18:54:02;16,6;56,7
985;2022-05-19 18:59:02;16,6;56,7
986;2022-05-19 19:04:02;16,6;56,7
987;2022-05-19 19:09:02;16,5;56,7
988;2022-05-19 19:14:02;16,5;56,7
989;2022-05-19 19:19:02;16,5;56,7
990;2022-05-19 19:24:02;16,5;56,7
991;2022-05-19 19:29:02;16,4;57,2
992;2022-05-19 19:34:02;16,4;57,2
993;2022-05-19 19:39:02;16,4;57,2
994;2022-05-19 19:44:02;16,4;57,2
995;2022-05-19 19:49:02;16,3;57,2
996;2022-05-19 19:54:02;16,3;57,2
997;2022-05-19 19:59:02;16,3;57,1
998;2022-05-19 20:04:02;16,3;57,1
999;2022-05-19 20:09:02;16,2;57,1
1000;2022-05-19 20:14:02;16,2;57,1
1001;2022-05-19 20:19:02;16,2;57,1
1002;2022-05-19 20:24:02;16,1;57,6
1003;2022-05-19 20:29:02;16,1;57,6
1004;2022-05-19 20:34:02;16,1;57,6
1005;2022-05-19 20:39:02;16,1;57,6
1006;2022-05-19 20:44:02;16,1;58,1
1007;2022-05-19 20:49:02;16;57,6
1008;2022-05-19 20:54:02;16;58,1
1009;2022-05-19 20:59:02;16;58,1
1010;2022-05-19 21:04:02;16;58,1
1011;2022-05-19 21:09:02;16;57,6
1012;2022-05-19 21:14:02;16;58,1
1013;2022-05-19 21:19:02;16;58,1
1014;2022-05-19 21:24:02;16;58,1
1015;2022-05-19 21:29:02;15,9;58,1
1016;2022-05-19 21:34:02;15,9;58
1017;2022-05-19 21:39:02;15,9;58
1018;2022-05-19 21:44:02;15,9;58
1019;2022-05-19 21:49:02;15,9;58
1020;2022-05-19 21:54:02;15,9;58
1021;2022-05-19 21:59:02;15,8;58
1022;2022-05-19 22:04:02;15,8;58
1023;2022-05-19 22:09:02;15,8;58
1024;2022-05-19 22:14:02;15,8;58,5
1025;2022-05-19 22:19:02;15,8;58,5
1026;2022-05-19 22:24:02;15,8;58,5
1027;2022-05-19 22:29:02;15,8;58,5
1028;2022-05-19 22:34:02;15,8;58,5
1029;2022-05-19 22:39:02;15,7;58,5
1030;2022-05-19 22:44:02;15,7;58,5
1031;2022-05-19 22:49:02;15,7;58,5
1032;2022-05-19 22:54:02;15,7;58,5
1033;2022-05-19 22:59:02;15,7;58,5
1034;2022-05-19 23:04:02;15,7;58,5
1035;2022-05-19 23:09:02;15,7;58,5
1036;2022-05-19 23:14:02;15,6;58,5
1037;2022-05-19 23:19:02;15,6;58,5
1038;2022-05-19 23:24:02;15,6;58,5
1039;2022-05-19 23:29:02;15,6;58,5
1040;2022-05-19 23:34:02;15,6;59
1041;2022-05-19 23:39:02;15,6;58,9
1042;2022-05-19 23:44:02;15,6;58,9
1043;2022-05-19 23:49:02;15,6;58,9
1044;2022-05-19 23:54:02;15,6;58,9
1045;2022-05-19 23:59:02;15,6;58,9
1046;2022-05-20 00:04:02;15,5;58,9
1047;2022-05-20 00:09:02;15,5;58,9
1048;2022-05-20 00:14:02;15,5;58,9
1049;2022-05-20 00:19:02;15,5;58,9
1050;2022-05-20 00:24:02;15,5;58,9
1051;2022-05-20 00:29:02;15,5;58,9
1052;2022-05-20 00:34:02;15,5;58,9
1053;2022-05-20 00:39:02;15,5;58,9
1054;2022-05-20 00:44:02;15,5;58,9
1055;2022-05-20 00:49:02;15,5;58,9
1056;2022-05-20 00:54:02;15,5;58,9
1057;2022-05-20 00:59:02;15,4;58,9
1058;2022-05-20 01:04:02;15,4;58,9
1059;2022-05-20 01:09:02;15,4;58,9
1060;2022-05-20 01:14:02;15,4;58,9
1061;2022-05-20 01:19:02;15,4;58,9
1062;2022-05-20 01:24:02;15,4;58,9
1063;2022-05-20 01:29:02;15,4;59,4
1064;2022-05-20 01:34:02;15,4;59,4
1065;2022-05-20 01:39:02;15,4;58,9
1066;2022-05-20 01:44:02;15,4;59,4
1067;2022-05-20 01:49:02;15,3;59,4
1068;2022-05-20 01:54:02;15,3;59,4
1069;2022-05-20 01:59:02;15,3;59,4
1070;2022-05-20 02:04:02;15,3;59,4
1071;2022-05-20 02:09:02;15,3;59,4
1072;2022-05-20 02:14:02;15,3;59,4
1073;2022-05-20 02:19:02;15,3;59,4
1074;2022-05-20 02:24:02;15,3;59,4
1075;2022-05-20 02:29:02;15,3;59,4
1076;2022-05-20 02:34:02;15,3;59,4
1077;2022-05-20 02:39:02;15,3;59,4
1078;2022-05-20 02:44:02;15,3;59,4
1079;2022-05-20 02:49:02;15,3;59,4
1080;2022-05-20 02:54:02;15,3;59,4
1081;2022-05-20 02:59:02;15,3;59,4
1082;2022-05-20 03:04:02;15,3;59,4
1083;2022-05-20 03:09:02;15,3;59,4
1084;2022-05-20 03:14:02;15,3;59,4
1085;2022-05-20 03:19:02;15,3;59,4
1086;2022-05-20 03:24:02;15,3;59,4
1087;2022-05-20 03:29:02;15,3;59,4
1088;2022-05-20 03:34:02;15,3;59,4
1089;2022-05-20 03:39:02;15,3;59,4
1090;2022-05-20 03:44:02;15,3;59,4
1091;2022-05-20 03:49:02;15,3;59,4
1092;2022-05-20 03:54:02;15,3;59,4
1093;2022-05-20 03:59:02;15,3;59,4
1094;2022-05-20 04:04:02;15,3;59,4
1095;2022-05-20 04:09:02;15,3;59,4
1096;2022-05-20 04:14:02;15,2;59,4
1097;2022-05-20 04:19:02;15,2;59,4
1098;2022-05-20 04:24:02;15,2;59,8
1099;2022-05-20 04:29:02;15,2;59,8
1100;2022-05-20 04:34:02;15,2;59,4
1101;2022-05-20 04:39:02;15,2;59,4
1102;2022-05-20 04:44:02;15,2;59,8
1103;2022-05-20 04:49:02;15,2;59,4
1104;2022-05-20 04:54:02;15,2;59,8
1105;2022-05-20 04:59:02;15,2;59,8
1106;2022-05-20 05:04:02;15,2;59,8
1107;2022-05-20 05:09:02;15,2;59,8
1108;2022-05-20 05:14:02;15,2;59,8
1109;2022-05-20 05:19:02;15,2;59,8
1110;2022-05-20 05:24:02;15,2;59,8
1111;2022-05-20 05:29:02;15,2;59,8
1112;2022-05-20 05:34:02;15,2;59,8
1113;2022-05-20 05:39:02;15,1;59,8
1114;2022-05-20 05:44:02;15,1;59,8
1115;2022-05-20 05:49:02;15,1;59,8
1116;2022-05-20 05:54:02;15,1;59,8
1117;2022-05-20 05:59:02;15,1;59,8
1118;2022-05-20 06:04:02;15,1;59,8
1119;2022-05-20 06:09:02;15,1;59,8
1120;2022-05-20 06:14:02;15,1;59,8
1121;2022-05-20 06:19:02;15,1;59,8
1122;2022-05-20 06:24:02;15,1;59,8
1123;2022-05-20 06:29:02;15,1;59,8
1124;2022-05-20 06:34:02;15,1;59,8
1125;2022-05-20 06:39:02;15,1;59,8
1126;2022-05-20 06:44:02;15,1;59,8
1127;2022-05-20 06:49:02;15,1;59,8
1128;2022-05-20 06:54:02;15,1;59,8
1129;2022-05-20 06:59:02;15,1;59,8
1130;2022-05-20 07:04:02;15;59,8
1131;2022-05-20 07:09:02;15;59,8
1132;2022-05-20 07:14:02;15;59,8
1133;2022-05-20 07:19:02;15;59,8
1134;2022-05-20 07:24:02;15;59,8
1135;2022-05-20 07:29:02;15;59,8
1136;2022-05-20 07:34:02;15;59,8
1137;2022-05-20 07:39:02;15;59,8
1138;2022-05-20 07:44:02;15;59,8
1139;2022-05-20 07:49:02;15;59,8
1140;2022-05-20 07:54:02;15;60,3
1141;2022-05-20 07:59:02;15;60,3
1142;2022-05-20 08:04:02;15;60,3
1143;2022-05-20 08:09:02;15;60,3
1144;2022-05-20 08:14:02;15;60,3
1145;2022-05-20 08:19:02;15;60,3
1146;2022-05-20 08:24:02;15;60,3
1147;2022-05-20 08:29:02;15;60,3
1148;2022-05-20 08:34:02;15;60,3
1149;2022-05-20 08:39:02;15;60,3
1150;2022-05-20 08:44:02;15;60,3
1151;2022-05-20 08:49:02;14,9;60,3
1152;2022-05-20 08:54:02;14,9;60,3
1153;2022-05-20 08:59:02;14,9;60,7
1154;2022-05-20 09:04:02;14,9;60,3
1155;2022-05-20 09:09:02;14,9;60,3
1156;2022-05-20 09:14:02;14,9;60,7
1157;2022-05-20 09:19:02;14,9;60,7
1158;2022-05-20 09:24:02;14,9;60,7
1159;2022-05-20 09:29:02;14,9;60,7
1160;2022-05-20 09:34:02;14,9;60,7
1161;2022-05-20 09:39:02;14,9;60,7
1162;2022-05-20 09:44:02;14,9;60,7
1163;2022-05-20 09:49:02;14,9;61,2
1164;2022-05-20 09:54:02;14,9;61,2
1165;2022-05-20 09:59:02;14,9;61,2
1166;2022-05-20 10:04:02;14,9;61,2
1167;2022-05-20 10:09:02;14,9;61,2
1168;2022-05-20 10:14:02;15;61,2
1169;2022-05-20 10:19:02;15;61,2
1170;2022-05-20 10:24:02;15;61,7
1171;2022-05-20 10:29:02;15;61,7
1172;2022-05-20 10:34:02;15;61,2
1173;2022-05-20 10:39:02;15;61,2
1174;2022-05-20 10:44:02;15,1;61,2
1175;2022-05-20 10:49:02;15,1;61,7
1176;2022-05-20 10:54:02;15,1;61,7
1177;2022-05-20 10:59:02;15,1;61,2
1178;2022-05-20 11:04:02;15,2;61,7
1179;2022-05-20 11:09:02;15,2;61,7
1180;2022-05-20 11:14:02;15,2;61,2
1181;2022-05-20 11:19:02;15,3;61,2
1182;2022-05-20 11:24:02;15,3;61,2
1183;2022-05-20 11:29:02;15,3;61,3
1184;2022-05-20 11:34:02;15,3;61,3
1185;2022-05-20 11:39:02;15,4;61,3
1186;2022-05-20 11:44:02;15,4;61,3
1187;2022-05-20 11:49:02;15,5;61,3
1188;2022-05-20 11:54:02;15,5;60,8
1189;2022-05-20 11:59:02;15,6;60,8
1190;2022-05-20 12:04:02;15,7;60,8
1191;2022-05-20 12:09:02;15,7;60,9
1192;2022-05-20 12:14:02;15,8;60,9
1193;2022-05-20 12:19:02;15,8;60,9
1194;2022-05-20 12:24:02;15,9;60,4
1195;2022-05-20 12:29:02;16;60,4
1196;2022-05-20 12:34:02;16;60,4
1197;2022-05-20 12:39:02;16,1;60,4
1198;2022-05-20 12:44:02;16,1;60,5
1199;2022-05-20 12:49:02;16,2;60,5
1200;2022-05-20 12:54:02;16,3;60,5
1201;2022-05-20 12:59:02;16,4;60
1202;2022-05-20 13:04:02;16,5;60
1203;2022-05-20 13:09:02;16,5;60
1204;2022-05-20 13:14:02;16,6;60,1
1205;2022-05-20 13:19:02;16,6;60,1
1206;2022-05-20 13:24:02;16,7;60,1
1207;2022-05-20 13:29:02;16,8;59,6
1208;2022-05-20 13:34:02;16,8;59,6
1209;2022-05-20 13:39:02;16,9;59,6
