RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger V536;;
576;2020/03/24  15:49:00;-11,4;43.8
577;2020/03/24  15:50:00;-11,3;43.9
578;2020/03/24  15:50:00;-11,3;43.3
579;2020/03/24  15:51:00;-11,2;41.1
580;2020/03/24  15:51:00;-11,2;45.3
581;2020/03/24  15:52:00;-11,1;44.2
582;2020/03/24  15:52:00;-11,1;45.2
583;2020/03/24  15:53:00;-11,1;45.3
584;2020/03/24  15:53:00;-11,1;45.3
585;2020/03/24  15:54:00;-11;43.1
586;2020/03/24  15:54:00;-11;47.8
587;2020/03/24  15:55:00;-10,9;47.9
588;2020/03/24  15:55:00;-10,8;45.8
589;2020/03/24  15:56:00;-10,7;46.8
590;2020/03/24  15:56:00;-10,6;48.3
591;2020/03/24  15:57:00;-10,5;47.9
592;2020/03/24  15:57:00;-10,5;47.3
593;2020/03/24  15:58:00;-10,4;48.3
594;2020/03/24  15:58:00;-10,3;45.2
595;2020/03/24  15:59:00;-10,3;48.3
596;2020/03/24  15:59:00;-10,3;47.9
597;2020/03/24  16:00:00;-10,2;45.7
598;2020/03/24  16:00:00;-10,1;48.3
599;2020/03/24  16:01:00;-10,1;47.3
600;2020/03/24  16:01:00;-10;44.1
601;2020/03/24  16:02:00;-10;47.8
602;2020/03/24  16:02:00;-10;47.3
603;2020/03/24  16:03:00;-9,9;43.6
604;2020/03/24  16:03:00;-9,8;47.8
605;2020/03/24  16:04:00;-9,8;48.3
606;2020/03/24  16:04:00;-9,7;45.2
607;2020/03/24  16:05:00;-9,6;47.7
608;2020/03/24  16:05:00;-9,6;48.3
609;2020/03/24  16:06:00;-9,6;45.1
610;2020/03/24  16:06:00;-9,5;42.9
611;2020/03/24  16:07:00;-9,4;48.2
612;2020/03/24  16:07:00;-9,4;51.3
613;2020/03/24  16:08:00;-9,3;48.2
614;2020/03/24  16:08:00;-9,3;50.3
615;2020/03/24  16:09:00;-9,3;48.3
616;2020/03/24  16:09:00;-9,2;48.8
617;2020/03/24  16:10:00;-9,2;48.8
618;2020/03/24  16:10:00;-9,2;48.2
619;2020/03/24  16:11:00;-9,1;49.3
620;2020/03/24  16:11:00;-9,1;46.2
621;2020/03/24  16:12:00;-9,1;45
622;2020/03/24  16:12:00;-9,1;50.3
623;2020/03/24  16:13:00;-9,1;46.6
624;2020/03/24  16:13:00;-9;48.6
625;2020/03/24  16:14:00;-9,1;52.3
626;2020/03/24  16:14:00;-9;48.1
627;2020/03/24  16:15:00;-9;45.5
628;2020/03/24  16:15:00;-9;49.6
629;2020/03/24  16:16:00;-9,1;52.2
630;2020/03/24  16:16:00;-9;50.2
631;2020/03/24  16:17:00;-9;49.6
632;2020/03/24  16:17:00;-9;52.2
633;2020/03/24  16:18:00;-9;49.6
634;2020/03/24  16:18:00;-9;50.2
635;2020/03/24  16:19:00;-9;51.3
636;2020/03/24  16:19:00;-9;50.3
637;2020/03/24  16:20:00;-9;49.8
638;2020/03/24  16:20:00;-9;49.4
639;2020/03/24  16:21:00;-9;45.1
640;2020/03/24  16:21:00;-8,9;44
641;2020/03/24  16:22:00;-8,9;50.2
642;2020/03/24  16:22:00;-8,9;50.7
643;2020/03/24  16:23:00;-8,9;47.1
644;2020/03/24  16:23:00;-8,9;46.5
645;2020/03/24  16:24:00;-8,9;51.2
646;2020/03/24  16:24:00;-8,9;47.5
647;2020/03/24  16:25:00;-8,9;53.7
648;2020/03/24  16:25:00;-8,9;52.7
649;2020/03/24  16:26:00;-9;53.2
650;2020/03/24  16:26:00;-8,9;51.2
651;2020/03/24  16:27:00;-9;49.6
652;2020/03/24  16:27:00;-9;49.2
653;2020/03/24  16:28:00;-9;47.1
654;2020/03/24  16:28:00;-9;48.1
655;2020/03/24  16:29:00;-9;54.7
656;2020/03/24  16:29:00;-9;53.2
657;2020/03/24  16:30:00;-9;50.1
658;2020/03/24  16:30:00;-9;53.2
659;2020/03/24  16:31:00;-9;49.6
660;2020/03/24  16:31:00;-9;53.2
661;2020/03/24  16:32:00;-9,1;51.2
662;2020/03/24  16:32:00;-9,1;51.2
663;2020/03/24  16:33:00;-9;47.5
664;2020/03/24  16:33:00;-9,1;51.5
665;2020/03/24  16:34:00;-9,1;54.1
666;2020/03/24  16:34:00;-9,1;50
667;2020/03/24  16:35:00;-9,1;54.1
668;2020/03/24  16:35:00;-9,1;53.1
669;2020/03/24  16:36:00;-9,1;51.6
670;2020/03/24  16:36:00;-9,1;52.6
671;2020/03/24  16:37:00;-9,1;50.6
672;2020/03/24  16:37:00;-9,1;53.1
673;2020/03/24  16:38:00;-9,1;53.1
674;2020/03/24  16:38:00;-9,1;53.1
675;2020/03/24  16:39:00;-9,1;50.5
676;2020/03/24  16:39:00;-9;52
677;2020/03/24  16:40:00;-9,1;52.6
678;2020/03/24  16:40:00;-9,2;51
679;2020/03/24  16:41:00;-9,3;52.5
680;2020/03/24  16:41:00;-9,5;53
681;2020/03/24  16:42:00;-9,6;53
682;2020/03/24  16:42:00;-9,7;53
683;2020/03/24  16:43:00;-9,8;52
684;2020/03/24  16:43:00;-10;52.5
685;2020/03/24  16:44:00;-10,1;52.5
686;2020/03/24  16:44:00;-10,1;53
687;2020/03/24  16:45:00;-10,2;52.9
688;2020/03/24  16:45:00;-10,3;52.9
689;2020/03/24  16:46:00;-10,4;52.4
690;2020/03/24  16:46:00;-10,4;52.9
691;2020/03/24  16:47:00;-10,5;52.9
692;2020/03/24  16:47:00;-10,5;53.4
693;2020/03/24  16:48:00;-10,6;53.4
694;2020/03/24  16:48:00;-10,6;53.4
695;2020/03/24  16:49:00;-10,7;53.9
696;2020/03/24  16:49:00;-10,7;51.9
697;2020/03/24  16:50:00;-10,8;53.4
698;2020/03/24  16:50:00;-10,8;53.9
699;2020/03/24  16:51:00;-10,9;53.8
700;2020/03/24  16:51:00;-10,9;54.3
701;2020/03/24  16:52:00;-11;54.8
702;2020/03/24  16:52:00;-11;54.8
703;2020/03/24  16:53:00;-11;54.8
704;2020/03/24  16:53:00;-11,1;53.3
705;2020/03/24  16:54:00;-11,1;53.8
706;2020/03/24  16:54:00;-11,1;54.8
707;2020/03/24  16:55:00;-11,2;54.8
708;2020/03/24  16:55:00;-11,2;55.2
709;2020/03/24  16:56:00;-11,3;55.7
710;2020/03/24  16:56:00;-11,3;54.7
711;2020/03/24  16:57:00;-11,3;55.2
712;2020/03/24  16:57:00;-11,4;55.7
713;2020/03/24  16:58:00;-11,4;55.7
714;2020/03/24  16:58:00;-11,5;56.2
715;2020/03/24  16:59:00;-11,5;56.2
716;2020/03/24  16:59:00;-11,5;56.1
717;2020/03/24  17:00:00;-11,6;56.6
718;2020/03/24  17:00:00;-11,6;54.7
719;2020/03/24  17:01:00;-11,6;55.7
720;2020/03/24  17:01:00;-11,6;56.1
721;2020/03/24  17:02:00;-11,6;56.6
722;2020/03/24  17:02:00;-11,7;56.6
723;2020/03/24  17:03:00;-11,7;56.6
724;2020/03/24  17:03:00;-11,7;57.1
725;2020/03/24  17:04:00;-11,8;56.6
726;2020/03/24  17:04:00;-11,8;56.1
727;2020/03/24  17:05:00;-11,8;56.6
728;2020/03/24  17:05:00;-11,9;56.6
729;2020/03/24  17:06:00;-11,9;57.1
730;2020/03/24  17:06:00;-11,9;57.1
731;2020/03/24  17:07:00;-12;57.1
732;2020/03/24  17:07:00;-12;57.5
733;2020/03/24  17:08:00;-12;56.6
734;2020/03/24  17:08:00;-12,1;56.6
735;2020/03/24  17:09:00;-12,1;57.1
736;2020/03/24  17:09:00;-12,1;57.5
737;2020/03/24  17:10:00;-12,2;57.5
738;2020/03/24  17:10:00;-12,2;57.5
739;2020/03/24  17:11:00;-12,2;57.5
740;2020/03/24  17:11:00;-12,2;56.6
741;2020/03/24  17:12:00;-12,3;57.5
742;2020/03/24  17:12:00;-12,3;57.5
743;2020/03/24  17:13:00;-12,3;57.5
744;2020/03/24  17:13:00;-12,3;58
745;2020/03/24  17:14:00;-12,3;58
746;2020/03/24  17:14:00;-12,4;58
747;2020/03/24  17:15:00;-12,4;58
748;2020/03/24  17:15:00;-12,4;56.5
749;2020/03/24  17:16:00;-12,4;57.5
750;2020/03/24  17:16:00;-12,5;58
751;2020/03/24  17:17:00;-12,5;58
752;2020/03/24  17:17:00;-12,5;58.4
753;2020/03/24  17:18:00;-12,5;58.5
754;2020/03/24  17:18:00;-12,6;58.5
755;2020/03/24  17:19:00;-12,6;58
756;2020/03/24  17:19:00;-12,6;58
757;2020/03/24  17:20:00;-12,7;58.4
758;2020/03/24  17:20:00;-12,7;58.4
759;2020/03/24  17:21:00;-12,7;58.9
760;2020/03/24  17:21:00;-12,7;58.4
761;2020/03/24  17:22:00;-12,8;58
762;2020/03/24  17:22:00;-12,8;58.5
763;2020/03/24  17:23:00;-12,8;58
764;2020/03/24  17:23:00;-12,8;58.5
765;2020/03/24  17:24:00;-12,8;58.4
766;2020/03/24  17:24:00;-12,9;58.4
767;2020/03/24  17:25:00;-12,9;58.5
768;2020/03/24  17:25:00;-12,9;57.5
769;2020/03/24  17:26:00;-13;58
770;2020/03/24  17:26:00;-13;58
771;2020/03/24  17:27:00;-13;58
772;2020/03/24  17:27:00;-13;58.5
773;2020/03/24  17:28:00;-13;58.5
774;2020/03/24  17:28:00;-13,1;58.5
775;2020/03/24  17:29:00;-13,1;58.5
776;2020/03/24  17:29:00;-13,1;58.5
777;2020/03/24  17:30:00;-13,2;58
778;2020/03/24  17:30:00;-13,2;58.5
779;2020/03/24  17:31:00;-13,2;58.5
780;2020/03/24  17:31:00;-13,2;58.4
781;2020/03/24  17:32:00;-13,2;58.4
782;2020/03/24  17:32:00;-13,3;58
783;2020/03/24  17:33:00;-13,3;58.4
784;2020/03/24  17:33:00;-13,3;58.5
785;2020/03/24  17:34:00;-13,4;58.5
786;2020/03/24  17:34:00;-13,4;58.5
787;2020/03/24  17:35:00;-13,4;58.5
788;2020/03/24  17:35:00;-13,4;58.5
789;2020/03/24  17:36:00;-13,5;58.5
790;2020/03/24  17:36:00;-13,5;57.5
791;2020/03/24  17:37:00;-13,5;58
792;2020/03/24  17:37:00;-13,5;58.5
793;2020/03/24  17:38:00;-13,6;58.4
794;2020/03/24  17:38:00;-13,6;58.4
795;2020/03/24  17:39:00;-13,6;58.9
796;2020/03/24  17:39:00;-13,7;58.9
797;2020/03/24  17:40:00;-13,7;58.9
798;2020/03/24  17:40:00;-13,7;58.4
799;2020/03/24  17:41:00;-13,7;58.9
800;2020/03/24  17:41:00;-13,7;59.4
801;2020/03/24  17:42:00;-13,8;59.4
802;2020/03/24  17:42:00;-13,8;59.4
803;2020/03/24  17:43:00;-13,8;59.4
804;2020/03/24  17:43:00;-13,8;59.4
805;2020/03/24  17:44:00;-13,8;59.4
806;2020/03/24  17:44:00;-13,8;59.4
807;2020/03/24  17:45:00;-13,8;59.8
808;2020/03/24  17:45:00;-13,8;59.8
809;2020/03/24  17:46:00;-13,8;59.8
810;2020/03/24  17:46:00;-13,8;59.8
811;2020/03/24  17:47:00;-13,9;59.4
812;2020/03/24  17:47:00;-13,9;59.4
813;2020/03/24  17:48:00;-13,9;59.8
814;2020/03/24  17:48:00;-13,9;59.8
815;2020/03/24  17:49:00;-14;59.8
816;2020/03/24  17:49:00;-14;59.4
817;2020/03/24  17:50:00;-14;59.4
818;2020/03/24  17:50:00;-14;59.8
819;2020/03/24  17:51:00;-14;59.4
820;2020/03/24  17:51:00;-14;59.8
821;2020/03/24  17:52:00;-14;59.8
822;2020/03/24  17:52:00;-13,9;59.8
823;2020/03/24  17:53:00;-13,9;59.8
824;2020/03/24  17:53:00;-13,9;59.8
825;2020/03/24  17:54:00;-13,9;58.9
826;2020/03/24  17:54:00;-13,9;59.4
827;2020/03/24  17:55:00;-13,9;60.3
828;2020/03/24  17:55:00;-13,9;60.8
829;2020/03/24  17:56:00;-13,9;59.8
830;2020/03/24  17:56:00;-13,9;59.8
831;2020/03/24  17:57:00;-13,8;60.3
832;2020/03/24  17:57:00;-13,8;60.3
833;2020/03/24  17:58:00;-13,7;60.7
834;2020/03/24  17:58:00;-13,6;61.2
835;2020/03/24  17:59:00;-13,5;61.2
836;2020/03/24  17:59:00;-13,5;61.2
837;2020/03/24  18:00:00;-13,4;61.2
838;2020/03/24  18:00:00;-13,4;60.7
839;2020/03/24  18:01:00;-13,4;60.7
840;2020/03/24  18:01:00;-13,4;61.2
841;2020/03/24  18:02:00;-13,3;61.2
842;2020/03/24  18:02:00;-13,2;61.2
843;2020/03/24  18:03:00;-13,1;61.2
844;2020/03/24  18:03:00;-13;60.7
845;2020/03/24  18:04:00;-13;60.8
846;2020/03/24  18:04:00;-12,9;60.8
847;2020/03/24  18:05:00;-12,8;60.8
848;2020/03/24  18:05:00;-12,8;60.8
849;2020/03/24  18:06:00;-12,7;60.4
850;2020/03/24  18:06:00;-12,7;60.4
851;2020/03/24  18:07:00;-12,6;59.9
852;2020/03/24  18:07:00;-12,6;59.9
853;2020/03/24  18:08:00;-12,5;59.4
854;2020/03/24  18:08:00;-12,4;59.9
855;2020/03/24  18:09:00;-12,3;59.5
856;2020/03/24  18:09:00;-12,3;59.5
857;2020/03/24  18:10:00;-12,3;59.5
858;2020/03/24  18:10:00;-12,2;59.1
859;2020/03/24  18:11:00;-12,2;59.1
860;2020/03/24  18:11:00;-12,1;58.6
861;2020/03/24  18:12:00;-12,1;58.6
862;2020/03/24  18:12:00;-12;58.6
863;2020/03/24  18:13:00;-12;58.6
864;2020/03/24  18:13:00;-12;58.1
865;2020/03/24  18:14:00;-11,9;58.1
866;2020/03/24  18:14:00;-11,9;58.1
867;2020/03/24  18:15:00;-11,8;58.1
868;2020/03/24  18:15:00;-11,8;58.1
869;2020/03/24  18:16:00;-11,7;58.1
870;2020/03/24  18:16:00;-11,7;57.7
871;2020/03/24  18:17:00;-11,6;57.7
872;2020/03/24  18:17:00;-11,6;57.7
873;2020/03/24  18:18:00;-11,6;58.2
874;2020/03/24  18:18:00;-11,6;59.2
875;2020/03/24  18:19:00;-11,5;58.7
876;2020/03/24  18:19:00;-11,5;59.2
877;2020/03/24  18:20:00;-11,4;59.2
878;2020/03/24  18:20:00;-11,3;59.2
879;2020/03/24  18:21:00;-11,3;58.7
880;2020/03/24  18:21:00;-11,2;58.2
881;2020/03/24  18:22:00;-11,2;58.7
882;2020/03/24  18:22:00;-11,1;58.2
883;2020/03/24  18:23:00;-11,1;58.2
884;2020/03/24  18:23:00;-11;58.7
885;2020/03/24  18:24:00;-11;58.7
886;2020/03/24  18:24:00;-11;58.7
887;2020/03/24  18:25:00;-11;58.2
888;2020/03/24  18:25:00;-10,9;57.7
889;2020/03/24  18:26:00;-10,8;57.7
890;2020/03/24  18:26:00;-10,8;57.7
891;2020/03/24  18:27:00;-10,8;57.7
892;2020/03/24  18:27:00;-10,7;57.7
893;2020/03/24  18:28:00;-10,7;57.7
894;2020/03/24  18:28:00;-10,6;57.7
895;2020/03/24  18:29:00;-10,6;57.8
896;2020/03/24  18:29:00;-10,6;57.8
897;2020/03/24  18:30:00;-10,5;57.8
898;2020/03/24  18:30:00;-10,5;57.3
899;2020/03/24  18:31:00;-10,4;56.8
900;2020/03/24  18:31:00;-10,4;56.8
901;2020/03/24  18:32:00;-10,3;56.8
902;2020/03/24  18:32:00;-10,3;56.8
903;2020/03/24  18:33:00;-10,3;56.9
904;2020/03/24  18:33:00;-10,2;56.9
905;2020/03/24  18:34:00;-10,2;56.4
906;2020/03/24  18:34:00;-10,1;56.4
907;2020/03/24  18:35:00;-10,1;56.9
908;2020/03/24  18:35:00;-10,1;56.9
909;2020/03/24  18:36:00;-10;56.4
910;2020/03/24  18:36:00;-10;54.9
911;2020/03/24  18:37:00;-9,9;53.9
912;2020/03/24  18:37:00;-9,9;55.4
913;2020/03/24  18:38:00;-9,8;55.9
914;2020/03/24  18:38:00;-9,8;55.9
915;2020/03/24  18:39:00;-9,6;55.9
916;2020/03/24  18:39:00;-9,6;53.9
917;2020/03/24  18:40:00;-9,5;53.9
918;2020/03/24  18:40:00;-9,5;54.9
919;2020/03/24  18:41:00;-9,5;55.9
920;2020/03/24  18:41:00;-9,4;55.9
921;2020/03/24  18:42:00;-9,4;55.9
922;2020/03/24  18:42:00;-9,4;53.4
923;2020/03/24  18:43:00;-9,4;54.4
924;2020/03/24  18:43:00;-9,4;54.9
925;2020/03/24  18:44:00;-9,4;55.4
926;2020/03/24  18:44:00;-9,4;55.5
927;2020/03/24  18:45:00;-9,4;55
928;2020/03/24  18:45:00;-9,4;55.5
929;2020/03/24  18:46:00;-9,4;55.5
930;2020/03/24  18:46:00;-9,4;55.5
931;2020/03/24  18:47:00;-9,3;53
932;2020/03/24  18:47:00;-9,4;54.5
933;2020/03/24  18:48:00;-9,4;55
934;2020/03/24  18:48:00;-9,4;55
935;2020/03/24  18:49:00;-9,4;55
936;2020/03/24  18:49:00;-9,4;53
937;2020/03/24  18:50:00;-9,4;52.4
938;2020/03/24  18:50:00;-9,4;55.4
939;2020/03/24  18:51:00;-9,4;57.9
940;2020/03/24  18:51:00;-9,4;56.4
941;2020/03/24  18:52:00;-9,4;58.8
942;2020/03/24  18:52:00;-9,5;59.8
943;2020/03/24  18:53:00;-9,4;59.8
944;2020/03/24  18:53:00;-9,4;59.4
945;2020/03/24  18:54:00;-9,4;55.9
946;2020/03/24  18:54:00;-9,4;56.9
947;2020/03/24  18:55:00;-9,3;57.9
948;2020/03/24  18:55:00;-9,3;57.9
949;2020/03/24  18:56:00;-9,3;55.9
950;2020/03/24  18:56:00;-9,3;57.8
951;2020/03/24  18:57:00;-9,3;58.3
952;2020/03/24  18:57:00;-9,3;58.3
953;2020/03/24  18:58:00;-9,3;58.3
954;2020/03/24  18:58:00;-9,2;58.8
955;2020/03/24  18:59:00;-9,2;58.7
956;2020/03/24  18:59:00;-9,2;58.7
957;2020/03/24  19:00:00;-9,2;56.3
958;2020/03/24  19:00:00;-9,1;57.7
959;2020/03/24  19:01:00;-9,1;58.7
960;2020/03/24  19:01:00;-9;59.1
961;2020/03/24  19:02:00;-9;59.6
962;2020/03/24  19:02:00;-9,1;59.6
963;2020/03/24  19:03:00;-9,1;60
964;2020/03/24  19:03:00;-9,1;60
965;2020/03/24  19:04:00;-9,1;60.5
966;2020/03/24  19:04:00;-9,2;60.5
967;2020/03/24  19:05:00;-9,4;58.1
968;2020/03/24  19:05:00;-9,5;58.6
969;2020/03/24  19:06:00;-9,6;59.5
970;2020/03/24  19:06:00;-9,8;60.4
971;2020/03/24  19:07:00;-9,9;60.9
972;2020/03/24  19:07:00;-10;60.9
973;2020/03/24  19:08:00;-10,1;60.9
974;2020/03/24  19:08:00;-10,3;60
975;2020/03/24  19:09:00;-10,3;60.4
976;2020/03/24  19:09:00;-10,4;60.9
977;2020/03/24  19:10:00;-10,4;61.3
978;2020/03/24  19:10:00;-10,5;61.3
979;2020/03/24  19:11:00;-10,5;61.3
980;2020/03/24  19:11:00;-10,6;61.4
981;2020/03/24  19:12:00;-10,6;61.4
982;2020/03/24  19:12:00;-10,7;60.4
983;2020/03/24  19:13:00;-10,7;60.9
984;2020/03/24  19:13:00;-10,8;61.3
985;2020/03/24  19:14:00;-10,8;61.3
986;2020/03/24  19:14:00;-10,9;61.3
987;2020/03/24  19:15:00;-11;61.3
988;2020/03/24  19:15:00;-11;61.3
989;2020/03/24  19:16:00;-11;61.3
990;2020/03/24  19:16:00;-11;61.4
991;2020/03/24  19:17:00;-11;60.9
992;2020/03/24  19:17:00;-11;61.3
993;2020/03/24  19:18:00;-11,1;61.3
994;2020/03/24  19:18:00;-11,1;61.3
995;2020/03/24  19:19:00;-11,1;61.3
996;2020/03/24  19:19:00;-11,1;61.3
997;2020/03/24  19:20:00;-11,2;59.9
998;2020/03/24  19:20:00;-11,2;60.9
999;2020/03/24  19:21:00;-11,2;60.8
1000;2020/03/24  19:21:00;-11,3;61.3
1001;2020/03/24  19:22:00;-11,3;61.3
1002;2020/03/24  19:22:00;-11,3;61.3
1003;2020/03/24  19:23:00;-11,4;60.9
1004;2020/03/24  19:23:00;-11,4;61.3
1005;2020/03/24  19:24:00;-11,4;60.9
1006;2020/03/24  19:24:00;-11,4;61.3
1007;2020/03/24  19:25:00;-11,5;61.3
1008;2020/03/24  19:25:00;-11,5;61.3
1009;2020/03/24  19:26:00;-11,5;61.3
1010;2020/03/24  19:26:00;-11,5;61.3
1011;2020/03/24  19:27:00;-11,5;61.3
1012;2020/03/24  19:27:00;-11,6;60.9
1013;2020/03/24  19:28:00;-11,6;61.3
1014;2020/03/24  19:28:00;-11,6;61.3
1015;2020/03/24  19:29:00;-11,6;59.4
1016;2020/03/24  19:29:00;-11,6;60.4
1017;2020/03/24  19:30:00;-11,7;60.8
1018;2020/03/24  19:30:00;-11,7;61.3
1019;2020/03/24  19:31:00;-11,7;61.3
1020;2020/03/24  19:31:00;-11,8;61.3
1021;2020/03/24  19:32:00;-11,8;61.3
1022;2020/03/24  19:32:00;-11,8;61.3
1023;2020/03/24  19:33:00;-11,8;61.3
1024;2020/03/24  19:33:00;-11,8;61.3
1025;2020/03/24  19:34:00;-11,8;61.3
1026;2020/03/24  19:34:00;-11,8;61.3
1027;2020/03/24  19:35:00;-11,9;61.8
1028;2020/03/24  19:35:00;-11,9;61.7
1029;2020/03/24  19:36:00;-11,9;61.8
1030;2020/03/24  19:36:00;-11,9;61.8
1031;2020/03/24  19:37:00;-11,9;61.8
1032;2020/03/24  19:37:00;-11,9;61.8
1033;2020/03/24  19:38:00;-12;61.8
1034;2020/03/24  19:38:00;-12;61.8
1035;2020/03/24  19:39:00;-12;61.8
1036;2020/03/24  19:39:00;-12;61.8
1037;2020/03/24  19:40:00;-12;61.3
1038;2020/03/24  19:40:00;-12;60.8
1039;2020/03/24  19:41:00;-12,1;59.4
1040;2020/03/24  19:41:00;-12,1;60.4
1041;2020/03/24  19:42:00;-12,1;60.8
1042;2020/03/24  19:42:00;-12,2;60.8
1043;2020/03/24  19:43:00;-12,2;61.3
1044;2020/03/24  19:43:00;-12,2;61.3
1045;2020/03/24  19:44:00;-12,3;60.8
1046;2020/03/24  19:44:00;-12,3;60.8
1047;2020/03/24  19:45:00;-12,3;61.3
1048;2020/03/24  19:45:00;-12,3;61.3
1049;2020/03/24  19:46:00;-12,4;61.3
1050;2020/03/24  19:46:00;-12,4;60.8
1051;2020/03/24  19:47:00;-12,4;60.8
1052;2020/03/24  19:47:00;-12,5;60.8
1053;2020/03/24  19:48:00;-12,5;60.8
1054;2020/03/24  19:48:00;-12,5;60.8
1055;2020/03/24  19:49:00;-12,5;60.8
1056;2020/03/24  19:49:00;-12,6;60.8
1057;2020/03/24  19:50:00;-12,6;60.8
1058;2020/03/24  19:50:00;-12,6;60.8
1059;2020/03/24  19:51:00;-12,6;60.8
1060;2020/03/24  19:51:00;-12,7;60.8
1061;2020/03/24  19:52:00;-12,7;60.8
1062;2020/03/24  19:52:00;-12,7;60.8
1063;2020/03/24  19:53:00;-12,7;60.8
1064;2020/03/24  19:53:00;-12,8;60.8
1065;2020/03/24  19:54:00;-12,8;60.8
1066;2020/03/24  19:54:00;-12,8;60.8
1067;2020/03/24  19:55:00;-12,8;60.8
1068;2020/03/24  19:55:00;-12,9;60.4
1069;2020/03/24  19:56:00;-12,9;60.3
1070;2020/03/24  19:56:00;-12,9;60.8
1071;2020/03/24  19:57:00;-13;60.8
1072;2020/03/24  19:57:00;-13;60.3
1073;2020/03/24  19:58:00;-13;59.9
1074;2020/03/24  19:58:00;-13;59.9
1075;2020/03/24  19:59:00;-13;59.9
1076;2020/03/24  19:59:00;-13;60.3
1077;2020/03/24  20:00:00;-13;60.8
1078;2020/03/24  20:00:00;-13;60.8
1079;2020/03/24  20:01:00;-13;60.3
1080;2020/03/24  20:01:00;-13,1;60.3
1081;2020/03/24  20:02:00;-13,1;60.8
1082;2020/03/24  20:02:00;-13,1;60.8
1083;2020/03/24  20:03:00;-13,1;60.8
1084;2020/03/24  20:03:00;-13,2;60.8
1085;2020/03/24  20:04:00;-13,2;60.8
1086;2020/03/24  20:04:00;-13,2;60.8
1087;2020/03/24  20:05:00;-13,2;60.8
1088;2020/03/24  20:05:00;-13,2;60.8
1089;2020/03/24  20:06:00;-13,2;61.2
1090;2020/03/24  20:06:00;-13,2;61.2
1091;2020/03/24  20:07:00;-13,1;61.2
1092;2020/03/24  20:07:00;-13,1;61.2
1093;2020/03/24  20:08:00;-13,1;60.8
1094;2020/03/24  20:08:00;-13,1;61.3
1095;2020/03/24  20:09:00;-13,1;60.8
1096;2020/03/24  20:09:00;-13,1;61.2
1097;2020/03/24  20:10:00;-13,1;61.2
1098;2020/03/24  20:10:00;-13,1;61.3
1099;2020/03/24  20:11:00;-13,1;61.3
1100;2020/03/24  20:11:00;-13,1;60.8
1101;2020/03/24  20:12:00;-13,1;60.8
1102;2020/03/24  20:12:00;-13,1;60.8
1103;2020/03/24  20:13:00;-13,1;61.2
1104;2020/03/24  20:13:00;-13,1;61.2
1105;2020/03/24  20:14:00;-13,1;61.2
1106;2020/03/24  20:14:00;-13,1;61.3
1107;2020/03/24  20:15:00;-13;61.2
1108;2020/03/24  20:15:00;-12,8;61.2
1109;2020/03/24  20:16:00;-12,6;61.2
1110;2020/03/24  20:16:00;-12,4;61.2
1111;2020/03/24  20:17:00;-12,3;61.2
1112;2020/03/24  20:17:00;-12,1;61.7
1113;2020/03/24  20:18:00;-12;61.2
1114;2020/03/24  20:18:00;-11,9;61.2
1115;2020/03/24  20:19:00;-11,8;61.2
1116;2020/03/24  20:19:00;-11,8;61.7
1117;2020/03/24  20:20:00;-11,8;61.7
1118;2020/03/24  20:20:00;-11,9;61.7
1119;2020/03/24  20:21:00;-11,9;61.7
1120;2020/03/24  20:21:00;-12;61.8
1121;2020/03/24  20:22:00;-12;61.8
1122;2020/03/24  20:22:00;-12;61.3
1123;2020/03/24  20:23:00;-11,9;62.2
1124;2020/03/24  20:23:00;-11,9;62.2
1125;2020/03/24  20:24:00;-11,8;62.7
1126;2020/03/24  20:24:00;-11,8;62.6
1127;2020/03/24  20:25:00;-11,8;62.7
1128;2020/03/24  20:25:00;-11,8;62.7
1129;2020/03/24  20:26:00;-11,8;63.1
1130;2020/03/24  20:26:00;-11,8;63.1
1131;2020/03/24  20:27:00;-11,8;63.1
1132;2020/03/24  20:27:00;-11,7;63.1
1133;2020/03/24  20:28:00;-11,6;63.1
1134;2020/03/24  20:28:00;-11,6;63.2
1135;2020/03/24  20:29:00;-11,6;63.2
1136;2020/03/24  20:29:00;-11,5;63.2
1137;2020/03/24  20:30:00;-11,4;63.2
1138;2020/03/24  20:30:00;-11,3;63.2
1139;2020/03/24  20:31:00;-11,2;62.7
1140;2020/03/24  20:31:00;-11,1;62.8
1141;2020/03/24  20:32:00;-11,1;62.3
1142;2020/03/24  20:32:00;-11,1;62.3
1143;2020/03/24  20:33:00;-11,1;62.3
1144;2020/03/24  20:33:00;-11,1;62.3
1145;2020/03/24  20:34:00;-11,1;61.9
1146;2020/03/24  20:34:00;-11;61.9
1147;2020/03/24  20:35:00;-11;62.4
1148;2020/03/24  20:35:00;-11;61.9
1149;2020/03/24  20:36:00;-11;61.4
1150;2020/03/24  20:36:00;-10,9;61.4
1151;2020/03/24  20:37:00;-10,9;61.9
1152;2020/03/24  20:37:00;-10,8;61.4
1153;2020/03/24  20:38:00;-10,8;61.5
1154;2020/03/24  20:38:00;-10,7;60.5
1155;2020/03/24  20:39:00;-10,7;60.1
1156;2020/03/24  20:39:00;-10,6;59.6
1157;2020/03/24  20:40:00;-10,6;59.6
1158;2020/03/24  20:40:00;-10,4;59.2
1159;2020/03/24  20:41:00;-10,3;58.7
1160;2020/03/24  20:41:00;-10,3;57.8
