Informe de datos;;;;;
Archivo creado el:2022-05-28 17:45:00;;;;;
;;;;;
Información del dispositivo;;;;;
Modelo de dispositivo;RC-4HC;Intervalo de registro;5m;Hora de inicio;2022-05-21 11:10:54
Espacio total;16000;Presiona el botón;Habilitar;Unidad de temperatura;°C
Modo de almacenamiento;N/A;Tono de alarma;Inhabilitar;;
Tono de botón;Inhabilitar;Intervalo de registro acortado en alarma;N/A;;
Descripción del viaje;;;;;
Número de serie;V749;;;;
Descripción del viaje;RC-4HC Data Logger;;;;
Configuración de alarma;Estado de alarma;;;;
H1:80,0°C;Normal;;;;
Zona ideal;;;;;
L1:-30,0°C;Normal;;;;
Encima:90,0%;Normal;;;;
Zona ideal;;;;;
Abajo:20,0%;Normal;;;;
Resumen;;;;;
Puntos de datos;2077;;MKT;19,8;
Primera lectura;2022-05-21 11:10:54;;Última lectura;2022-05-28 16:10:54;
Máximo(Temperatura);22,9°C;;Mínimo(Temperatura);18,5°C;
Promedio(Temperatura);19,8°C;;Tiempo de grabación;7D 5H 0M 0S;
Primera alarma(Temperatura);N/A;;;;
Máximo(Humedad);80,3%;;Mínimo(Humedad);63,8%;
Promedio(Humedad);73,5%;;;;
Primera alarma(Humedad);N/A;;;;
;;;;;
1468;2022-05-26 13:25:54;20,1;77,2;;
1469;2022-05-26 13:30:54;20,1;77,2;;
1470;2022-05-26 13:35:54;20,1;77,2;;
1471;2022-05-26 13:40:54;20,1;77,2;;
1472;2022-05-26 13:45:54;20,1;77,2;;
1473;2022-05-26 13:50:54;20,1;77,2;;
1474;2022-05-26 13:55:54;20,1;77,2;;
1475;2022-05-26 14:00:54;20,1;77,2;;
1476;2022-05-26 14:05:54;20,1;77,2;;
1477;2022-05-26 14:10:54;20,1;77,2;;
1478;2022-05-26 14:15:54;20,1;77,2;;
1479;2022-05-26 14:20:54;20,1;77,2;;
1480;2022-05-26 14:25:54;20,1;77,2;;
1481;2022-05-26 14:30:54;20,1;77,2;;
1482;2022-05-26 14:35:54;20,1;77,2;;
1483;2022-05-26 14:40:54;20,1;77,6;;
1484;2022-05-26 14:45:54;20,1;77,6;;
1485;2022-05-26 14:50:54;20,2;77,6;;
1486;2022-05-26 14:55:54;20,2;78,1;;
1487;2022-05-26 15:00:54;20,2;78,1;;
1488;2022-05-26 15:05:54;20,2;78,1;;
1489;2022-05-26 15:10:54;20,2;78,1;;
1490;2022-05-26 15:15:54;20,2;78,1;;
1491;2022-05-26 15:20:54;20,2;78,1;;
1492;2022-05-26 15:25:54;20,2;78,1;;
1493;2022-05-26 15:30:54;20,2;78,5;;
1494;2022-05-26 15:35:54;20,2;78,1;;
1495;2022-05-26 15:40:54;20,2;78,1;;
1496;2022-05-26 15:45:54;20,1;78,1;;
1497;2022-05-26 15:50:54;20,1;78,1;;
1498;2022-05-26 15:55:54;20,1;78,1;;
1499;2022-05-26 16:00:54;20,1;78,1;;
1500;2022-05-26 16:05:54;20,1;78,1;;
1501;2022-05-26 16:10:54;20,2;78,1;;
1502;2022-05-26 16:15:54;20,2;78,1;;
1503;2022-05-26 16:20:54;20,2;78,1;;
1504;2022-05-26 16:25:54;20,2;78,1;;
1505;2022-05-26 16:30:54;20,2;78,1;;
1506;2022-05-26 16:35:54;20,2;78,1;;
1507;2022-05-26 16:40:54;20,2;77,6;;
1508;2022-05-26 16:45:54;20,2;77,6;;
1509;2022-05-26 16:50:54;20,2;77,6;;
1510;2022-05-26 16:55:54;20,2;77,6;;
1511;2022-05-26 17:00:54;20,2;77,6;;
1512;2022-05-26 17:05:54;20,2;77,6;;
1513;2022-05-26 17:10:54;20,2;77,6;;
1514;2022-05-26 17:15:54;20,2;77,6;;
1515;2022-05-26 17:20:54;20,2;77,6;;
1516;2022-05-26 17:25:54;20,2;77,6;;
1517;2022-05-26 17:30:54;20,2;77,6;;
1518;2022-05-26 17:35:54;20,2;77,6;;
1519;2022-05-26 17:40:54;20,2;77,5;;
1520;2022-05-26 17:45:54;20,2;77,6;;
1521;2022-05-26 17:50:54;20,2;77,6;;
1522;2022-05-26 17:55:54;20,2;77,6;;
1523;2022-05-26 18:00:54;20,2;77,2;;
1524;2022-05-26 18:05:54;20,2;77,6;;
1525;2022-05-26 18:10:54;20,2;77,6;;
1526;2022-05-26 18:15:54;20,2;77,1;;
1527;2022-05-26 18:20:54;20,2;77,1;;
1528;2022-05-26 18:25:54;20,2;77,1;;
1529;2022-05-26 18:30:54;20,1;77,1;;
1530;2022-05-26 18:35:54;20,1;77,1;;
1531;2022-05-26 18:40:54;20,1;77,1;;
1532;2022-05-26 18:45:54;20,1;77,1;;
1533;2022-05-26 18:50:54;20,1;77,1;;
1534;2022-05-26 18:55:54;20,1;77,1;;
1535;2022-05-26 19:00:54;20,1;77,1;;
1536;2022-05-26 19:05:54;20,1;77,1;;
1537;2022-05-26 19:10:54;20;77,1;;
1538;2022-05-26 19:15:54;20;77,1;;
1539;2022-05-26 19:20:54;20;77,1;;
1540;2022-05-26 19:25:54;20;77,1;;
1541;2022-05-26 19:30:54;20;77,1;;
1542;2022-05-26 19:35:54;20;77,1;;
1543;2022-05-26 19:40:54;20;76,7;;
1544;2022-05-26 19:45:54;20;76,7;;
1545;2022-05-26 19:50:54;19,9;76,7;;
1546;2022-05-26 19:55:54;19,9;76,7;;
1547;2022-05-26 20:00:54;19,9;76,6;;
1548;2022-05-26 20:05:54;19,9;76,2;;
1549;2022-05-26 20:10:54;19,9;76,2;;
1550;2022-05-26 20:15:54;19,9;76,2;;
1551;2022-05-26 20:20:54;19,9;76,2;;
1552;2022-05-26 20:25:54;19,9;76,2;;
1553;2022-05-26 20:30:54;19,9;76,2;;
1554;2022-05-26 20:35:54;19,9;76,2;;
1555;2022-05-26 20:40:54;19,9;76,2;;
1556;2022-05-26 20:45:54;19,9;76,2;;
1557;2022-05-26 20:50:54;19,9;76,2;;
1558;2022-05-26 20:55:54;19,9;76,2;;
1559;2022-05-26 21:00:54;19,9;76,6;;
1560;2022-05-26 21:05:54;19,9;76,6;;
1561;2022-05-26 21:10:54;19,9;76,2;;
1562;2022-05-26 21:15:54;19,9;76,2;;
1563;2022-05-26 21:20:54;19,9;76,2;;
1564;2022-05-26 21:25:54;19,9;76,2;;
1565;2022-05-26 21:30:54;19,9;76,2;;
1566;2022-05-26 21:35:54;19,9;76,2;;
1567;2022-05-26 21:40:54;19,9;76,6;;
1568;2022-05-26 21:45:54;19,9;76,6;;
1569;2022-05-26 21:50:54;19,9;76,6;;
1570;2022-05-26 21:55:54;19,9;76,6;;
1571;2022-05-26 22:00:54;19,9;76,6;;
1572;2022-05-26 22:05:54;19,9;76,6;;
1573;2022-05-26 22:10:54;19,9;76,6;;
1574;2022-05-26 22:15:54;19,9;76,6;;
1575;2022-05-26 22:20:54;19,9;76,6;;
1576;2022-05-26 22:25:54;19,9;76,6;;
1577;2022-05-26 22:30:54;19,9;76,6;;
1578;2022-05-26 22:35:54;19,9;76,6;;
1579;2022-05-26 22:40:54;19,9;76,6;;
1580;2022-05-26 22:45:54;19,9;76,6;;
1581;2022-05-26 22:50:54;19,9;76,6;;
1582;2022-05-26 22:55:54;19,9;76,6;;
1583;2022-05-26 23:00:54;19,9;76,6;;
1584;2022-05-26 23:05:54;19,9;76,6;;
1585;2022-05-26 23:10:54;19,9;76,6;;
1586;2022-05-26 23:15:54;19,9;76,6;;
1587;2022-05-26 23:20:54;19,9;77,1;;
1588;2022-05-26 23:25:54;19,8;77,1;;
1589;2022-05-26 23:30:54;19,8;77,1;;
1590;2022-05-26 23:35:54;19,8;77,1;;
1591;2022-05-26 23:40:54;19,8;77,1;;
1592;2022-05-26 23:45:54;19,8;77,1;;
1593;2022-05-26 23:50:54;19,8;77,1;;
1594;2022-05-26 23:55:54;19,8;77,1;;
1595;2022-05-27 00:00:54;19,8;77,1;;
1596;2022-05-27 00:05:54;19,8;77,1;;
1597;2022-05-27 00:10:54;19,8;77;;
1598;2022-05-27 00:15:54;19,8;77;;
1599;2022-05-27 00:20:54;19,8;77;;
1600;2022-05-27 00:25:54;19,8;77,1;;
1601;2022-05-27 00:30:54;19,8;77;;
1602;2022-05-27 00:35:54;19,8;77;;
1603;2022-05-27 00:40:54;19,8;77,5;;
1604;2022-05-27 00:45:54;19,8;77,5;;
1605;2022-05-27 00:50:54;19,8;77,5;;
1606;2022-05-27 00:55:54;19,8;77,5;;
1607;2022-05-27 01:00:54;19,8;77,5;;
1608;2022-05-27 01:05:54;19,8;77,5;;
1609;2022-05-27 01:10:54;19,8;77,5;;
1610;2022-05-27 01:15:54;19,8;77,5;;
1611;2022-05-27 01:20:54;19,8;77,5;;
1612;2022-05-27 01:25:54;19,8;77;;
1613;2022-05-27 01:30:54;19,8;77,5;;
1614;2022-05-27 01:35:54;19,8;77,5;;
1615;2022-05-27 01:40:54;19,8;77;;
1616;2022-05-27 01:45:54;19,8;77;;
1617;2022-05-27 01:50:54;19,8;77,5;;
1618;2022-05-27 01:55:54;19,8;77,5;;
1619;2022-05-27 02:00:54;19,8;77,5;;
1620;2022-05-27 02:05:54;19,8;77,5;;
1621;2022-05-27 02:10:54;19,8;77,5;;
1622;2022-05-27 02:15:54;19,8;77,5;;
1623;2022-05-27 02:20:54;19,8;77,5;;
1624;2022-05-27 02:25:54;19,8;77,5;;
1625;2022-05-27 02:30:54;19,8;77,5;;
1626;2022-05-27 02:35:54;19,8;77,5;;
1627;2022-05-27 02:40:54;19,8;77,5;;
1628;2022-05-27 02:45:54;19,8;77,5;;
1629;2022-05-27 02:50:54;19,8;77,5;;
1630;2022-05-27 02:55:54;19,8;77,4;;
1631;2022-05-27 03:00:54;19,8;77,4;;
1632;2022-05-27 03:05:54;19,8;77,4;;
1633;2022-05-27 03:10:54;19,8;77,9;;
1634;2022-05-27 03:15:54;19,8;77,9;;
1635;2022-05-27 03:20:54;19,8;77,9;;
1636;2022-05-27 03:25:54;19,8;77,9;;
1637;2022-05-27 03:30:54;19,7;77,4;;
1638;2022-05-27 03:35:54;19,7;77,4;;
1639;2022-05-27 03:40:54;19,7;77,4;;
1640;2022-05-27 03:45:54;19,7;77,4;;
1641;2022-05-27 03:50:54;19,7;77,4;;
1642;2022-05-27 03:55:54;19,7;77,4;;
1643;2022-05-27 04:00:54;19,7;77,4;;
1644;2022-05-27 04:05:54;19,7;77,4;;
1645;2022-05-27 04:10:54;19,6;77;;
1646;2022-05-27 04:15:54;19,6;77;;
1647;2022-05-27 04:20:54;19,6;77;;
1648;2022-05-27 04:25:54;19,6;77;;
1649;2022-05-27 04:30:54;19,6;76,6;;
1650;2022-05-27 04:35:54;19,6;76,6;;
1651;2022-05-27 04:40:54;19,6;76,6;;
1652;2022-05-27 04:45:54;19,6;76,6;;
1653;2022-05-27 04:50:54;19,6;76,6;;
1654;2022-05-27 04:55:54;19,6;76,6;;
1655;2022-05-27 05:00:54;19,6;76,6;;
1656;2022-05-27 05:05:54;19,6;76,6;;
1657;2022-05-27 05:10:54;19,6;76,6;;
1658;2022-05-27 05:15:54;19,6;76,6;;
1659;2022-05-27 05:20:54;19,6;76,6;;
1660;2022-05-27 05:25:54;19,6;76,1;;
1661;2022-05-27 05:30:54;19,6;76,1;;
1662;2022-05-27 05:35:54;19,6;76,2;;
1663;2022-05-27 05:40:54;19,6;76,6;;
1664;2022-05-27 05:45:54;19,6;76,2;;
1665;2022-05-27 05:50:54;19,6;76,2;;
1666;2022-05-27 05:55:54;19,6;76,2;;
1667;2022-05-27 06:00:54;19,6;76,2;;
1668;2022-05-27 06:05:54;19,6;76,2;;
1669;2022-05-27 06:10:54;19,6;76,2;;
1670;2022-05-27 06:15:54;19,6;76,2;;
1671;2022-05-27 06:20:54;19,6;76,2;;
1672;2022-05-27 06:25:54;19,6;76,2;;
1673;2022-05-27 06:30:54;19,6;76,2;;
1674;2022-05-27 06:35:54;19,6;76,2;;
1675;2022-05-27 06:40:54;19,6;76,1;;
1676;2022-05-27 06:45:54;19,6;76,6;;
1677;2022-05-27 06:50:54;19,6;76,6;;
1678;2022-05-27 06:55:54;19,6;76,6;;
1679;2022-05-27 07:00:54;19,6;77;;
1680;2022-05-27 07:05:54;19,6;77;;
1681;2022-05-27 07:10:54;19,6;77;;
1682;2022-05-27 07:15:54;19,6;77;;
1683;2022-05-27 07:20:54;19,6;77;;
1684;2022-05-27 07:25:54;19,6;77,4;;
1685;2022-05-27 07:30:54;19,6;77,4;;
1686;2022-05-27 07:35:54;19,7;77;;
1687;2022-05-27 07:40:54;19,7;77;;
1688;2022-05-27 07:45:54;19,7;77,4;;
1689;2022-05-27 07:50:54;19,7;77;;
1690;2022-05-27 07:55:54;19,7;77,4;;
1691;2022-05-27 08:00:54;19,7;77;;
1692;2022-05-27 08:05:54;19,7;77,4;;
1693;2022-05-27 08:10:54;19,7;77,4;;
1694;2022-05-27 08:15:54;19,7;77,4;;
1695;2022-05-27 08:20:54;19,7;77,4;;
1696;2022-05-27 08:25:54;19,7;77,4;;
1697;2022-05-27 08:30:54;19,7;77,4;;
1698;2022-05-27 08:35:54;19,7;77,8;;
1699;2022-05-27 08:40:54;19,7;77,4;;
1700;2022-05-27 08:45:54;19,7;77,4;;
1701;2022-05-27 08:50:54;19,7;77,4;;
1702;2022-05-27 08:55:54;19,7;77,4;;
1703;2022-05-27 09:00:54;19,7;77,4;;
1704;2022-05-27 09:05:54;19,7;77,4;;
1705;2022-05-27 09:10:54;19,7;77,4;;
1706;2022-05-27 09:15:54;19,8;77,4;;
1707;2022-05-27 09:20:54;19,8;77,4;;
1708;2022-05-27 09:25:54;19,8;77,4;;
1709;2022-05-27 09:30:54;19,8;77,4;;
1710;2022-05-27 09:35:54;19,8;77,4;;
1711;2022-05-27 09:40:54;19,8;77,9;;
1712;2022-05-27 09:45:54;19,8;77,9;;
1713;2022-05-27 09:50:54;19,8;77,9;;
1714;2022-05-27 09:55:54;19,8;77,9;;
1715;2022-05-27 10:00:54;19,8;78,3;;
1716;2022-05-27 10:05:54;19,8;77,9;;
1717;2022-05-27 10:10:54;19,8;78,3;;
1718;2022-05-27 10:15:54;19,8;77,9;;
1719;2022-05-27 10:20:54;19,8;77,9;;
1720;2022-05-27 10:25:54;19,8;77,5;;
1721;2022-05-27 10:30:54;19,9;77,5;;
1722;2022-05-27 10:35:54;19,9;77,1;;
1723;2022-05-27 10:40:54;19,9;77,1;;
1724;2022-05-27 10:45:54;20;76,7;;
1725;2022-05-27 10:50:54;20;76,7;;
1726;2022-05-27 10:55:54;20,1;76,7;;
1727;2022-05-27 11:00:54;20,1;76,8;;
1728;2022-05-27 11:05:54;20,1;76,4;;
1729;2022-05-27 11:10:54;20,1;76,4;;
1730;2022-05-27 11:15:54;20,2;75,9;;
1731;2022-05-27 11:20:54;20,1;77,2;;
1732;2022-05-27 11:25:54;20,1;77,2;;
1733;2022-05-27 11:30:54;20,1;77,2;;
1734;2022-05-27 11:35:54;20;76,8;;
1735;2022-05-27 11:40:54;20;76,8;;
1736;2022-05-27 11:45:54;20,1;76,4;;
1737;2022-05-27 11:50:54;20,1;75,9;;
1738;2022-05-27 11:55:54;20,1;75,5;;
1739;2022-05-27 12:00:54;20,1;75,5;;
1740;2022-05-27 12:05:54;20,2;75,1;;
1741;2022-05-27 12:10:54;20,2;75,1;;
1742;2022-05-27 12:15:54;20,2;75,1;;
1743;2022-05-27 12:20:54;20,3;74,7;;
1744;2022-05-27 12:25:54;20,2;74,7;;
1745;2022-05-27 12:30:54;20,2;74,2;;
1746;2022-05-27 12:35:54;20,2;73,8;;
1747;2022-05-27 12:40:54;20,2;73,4;;
1748;2022-05-27 12:45:54;20,2;72,9;;
1749;2022-05-27 12:50:54;20,2;72,9;;
1750;2022-05-27 12:55:54;20,2;72,5;;
1751;2022-05-27 13:00:54;20,2;72,1;;
1752;2022-05-27 13:05:54;20,2;72,1;;
1753;2022-05-27 13:10:54;20,2;72,1;;
1754;2022-05-27 13:15:54;20,2;71,6;;
1755;2022-05-27 13:20:54;20,2;71,6;;
1756;2022-05-27 13:25:54;20,3;71,6;;
1757;2022-05-27 13:30:54;20,3;71,6;;
1758;2022-05-27 13:35:54;20,3;71,7;;
1759;2022-05-27 13:40:54;20,3;71,7;;
1760;2022-05-27 13:45:54;20,3;71,2;;
1761;2022-05-27 13:50:54;20,4;71,7;;
1762;2022-05-27 13:55:54;20,4;71,2;;
1763;2022-05-27 14:00:54;20,5;71,7;;
1764;2022-05-27 14:05:54;20,5;72,1;;
1765;2022-05-27 14:10:54;20,5;72,6;;
1766;2022-05-27 14:15:54;20,5;72,6;;
1767;2022-05-27 14:20:54;20,5;73;;
1768;2022-05-27 14:25:54;20,6;73;;
1769;2022-05-27 14:30:54;20,6;73,4;;
1770;2022-05-27 14:35:54;20,6;73,9;;
1771;2022-05-27 14:40:54;20,6;73,9;;
1772;2022-05-27 14:45:54;20,7;73,9;;
1773;2022-05-27 14:50:54;20,7;74,3;;
1774;2022-05-27 14:55:54;20,7;74,3;;
1775;2022-05-27 15:00:54;20,7;73,9;;
1776;2022-05-27 15:05:54;20,7;73,9;;
1777;2022-05-27 15:10:54;20,7;73,9;;
1778;2022-05-27 15:15:54;20,6;73,9;;
1779;2022-05-27 15:20:54;20,6;73,5;;
1780;2022-05-27 15:25:54;20,6;73,5;;
1781;2022-05-27 15:30:54;20,6;73,5;;
1782;2022-05-27 15:35:54;20,6;73;;
1783;2022-05-27 15:40:54;20,6;73;;
1784;2022-05-27 15:45:54;20,6;73;;
1785;2022-05-27 15:50:54;20,5;73;;
1786;2022-05-27 15:55:54;20,5;73;;
1787;2022-05-27 16:00:54;20,5;73;;
1788;2022-05-27 16:05:54;20,5;73;;
1789;2022-05-27 16:10:54;20,5;73;;
1790;2022-05-27 16:15:54;20,5;73;;
1791;2022-05-27 16:20:54;20,5;73;;
1792;2022-05-27 16:25:54;20,5;73,4;;
1793;2022-05-27 16:30:54;20,4;73,4;;
1794;2022-05-27 16:35:54;20,4;73,4;;
1795;2022-05-27 16:40:54;20,4;73,4;;
1796;2022-05-27 16:45:54;20,4;73,9;;
1797;2022-05-27 16:50:54;20,4;73,9;;
1798;2022-05-27 16:55:54;20,4;73,9;;
1799;2022-05-27 17:00:54;20,4;73,9;;
1800;2022-05-27 17:05:54;20,4;73,9;;
1801;2022-05-27 17:10:54;20,4;73,9;;
1802;2022-05-27 17:15:54;20,4;73,9;;
1803;2022-05-27 17:20:54;20,4;73,9;;
1804;2022-05-27 17:25:54;20,4;73,9;;
1805;2022-05-27 17:30:54;20,4;73,9;;
1806;2022-05-27 17:35:54;20,4;73,9;;
1807;2022-05-27 17:40:54;20,4;74,3;;
1808;2022-05-27 17:45:54;20,4;74,3;;
1809;2022-05-27 17:50:54;20,4;74,3;;
1810;2022-05-27 17:55:54;20,4;74,3;;
1811;2022-05-27 18:00:54;20,4;74,3;;
1812;2022-05-27 18:05:54;20,4;74,3;;
1813;2022-05-27 18:10:54;20,4;74,3;;
1814;2022-05-27 18:15:54;20,4;73,8;;
1815;2022-05-27 18:20:54;20,4;74,3;;
1816;2022-05-27 18:25:54;20,4;74,3;;
1817;2022-05-27 18:30:54;20,3;74,3;;
1818;2022-05-27 18:35:54;20,3;74,3;;
1819;2022-05-27 18:40:54;20,3;74,3;;
1820;2022-05-27 18:45:54;20,3;74,3;;
1821;2022-05-27 18:50:54;20,3;74,3;;
1822;2022-05-27 18:55:54;20,3;74,3;;
1823;2022-05-27 19:00:54;20,3;74,3;;
1824;2022-05-27 19:05:54;20,3;74,3;;
1825;2022-05-27 19:10:54;20,3;74,3;;
1826;2022-05-27 19:15:54;20,3;74,3;;
1827;2022-05-27 19:20:54;20,3;74,3;;
1828;2022-05-27 19:25:54;20,3;74,3;;
1829;2022-05-27 19:30:54;20,3;74,3;;
1830;2022-05-27 19:35:54;20,3;74,3;;
1831;2022-05-27 19:40:54;20,3;74,3;;
1832;2022-05-27 19:45:54;20,3;74,3;;
1833;2022-05-27 19:50:54;20,3;74,3;;
1834;2022-05-27 19:55:54;20,3;74,7;;
1835;2022-05-27 20:00:54;20,3;74,7;;
1836;2022-05-27 20:05:54;20,3;74,7;;
1837;2022-05-27 20:10:54;20,3;74,7;;
1838;2022-05-27 20:15:54;20,3;74,7;;
1839;2022-05-27 20:20:54;20,3;74,7;;
1840;2022-05-27 20:25:54;20,2;74,7;;
1841;2022-05-27 20:30:54;20,2;74,7;;
1842;2022-05-27 20:35:54;20,2;74,7;;
1843;2022-05-27 20:40:54;20,2;74,2;;
1844;2022-05-27 20:45:54;20,2;74,2;;
1845;2022-05-27 20:50:54;20,2;74,2;;
1846;2022-05-27 20:55:54;20,2;74,7;;
1847;2022-05-27 21:00:54;20,2;74,7;;
1848;2022-05-27 21:05:54;20,2;74,7;;
1849;2022-05-27 21:10:54;20,2;74,7;;
1850;2022-05-27 21:15:54;20,2;74,7;;
1851;2022-05-27 21:20:54;20,2;74,7;;
1852;2022-05-27 21:25:54;20,2;74,7;;
1853;2022-05-27 21:30:54;20,2;74,7;;
1854;2022-05-27 21:35:54;20,2;74,7;;
1855;2022-05-27 21:40:54;20,2;74,7;;
1856;2022-05-27 21:45:54;20,2;74,7;;
1857;2022-05-27 21:50:54;20,2;74,7;;
1858;2022-05-27 21:55:54;20,2;74,7;;
1859;2022-05-27 22:00:54;20,2;74,7;;
1860;2022-05-27 22:05:54;20,2;74,7;;
1861;2022-05-27 22:10:54;20,2;74,7;;
1862;2022-05-27 22:15:54;20,2;74,7;;
1863;2022-05-27 22:20:54;20,2;74,7;;
1864;2022-05-27 22:25:54;20,2;74,7;;
1865;2022-05-27 22:30:54;20,2;74,7;;
1866;2022-05-27 22:35:54;20,2;74,7;;
1867;2022-05-27 22:40:54;20,2;74,7;;
1868;2022-05-27 22:45:54;20,1;74,7;;
1869;2022-05-27 22:50:54;20,1;74,7;;
1870;2022-05-27 22:55:54;20,1;74,6;;
1871;2022-05-27 23:00:54;20,1;74,6;;
1872;2022-05-27 23:05:54;20,1;74,6;;
1873;2022-05-27 23:10:54;20,1;74,6;;
1874;2022-05-27 23:15:54;20,1;74,6;;
1875;2022-05-27 23:20:54;20,1;74,6;;
1876;2022-05-27 23:25:54;20;74,6;;
1877;2022-05-27 23:30:54;20;74,6;;
1878;2022-05-27 23:35:54;20;74,6;;
1879;2022-05-27 23:40:54;20;74,6;;
1880;2022-05-27 23:45:54;20;74,6;;
1881;2022-05-27 23:50:54;20;74,6;;
1882;2022-05-27 23:55:54;20;74,6;;
1883;2022-05-28 00:00:54;20;75,1;;
1884;2022-05-28 00:05:54;20,1;75,1;;
1885;2022-05-28 00:10:54;20,1;75,1;;
1886;2022-05-28 00:15:54;20,1;75,5;;
1887;2022-05-28 00:20:54;20,1;75,1;;
1888;2022-05-28 00:25:54;20,1;75,5;;
1889;2022-05-28 00:30:54;20,1;75,5;;
1890;2022-05-28 00:35:54;20;75,5;;
1891;2022-05-28 00:40:54;20;75,5;;
1892;2022-05-28 00:45:54;20;75,5;;
1893;2022-05-28 00:50:54;20;75,5;;
1894;2022-05-28 00:55:54;20;75,5;;
1895;2022-05-28 01:00:54;20;75,1;;
1896;2022-05-28 01:05:54;20;75,1;;
1897;2022-05-28 01:10:54;19,9;75,5;;
1898;2022-05-28 01:15:54;19,9;75,5;;
1899;2022-05-28 01:20:54;19,9;75,5;;
1900;2022-05-28 01:25:54;19,9;75,5;;
1901;2022-05-28 01:30:54;19,9;75,5;;
1902;2022-05-28 01:35:54;19,9;75,9;;
1903;2022-05-28 01:40:54;19,9;75,9;;
1904;2022-05-28 01:45:54;19,9;75,9;;
1905;2022-05-28 01:50:54;19,9;75,9;;
1906;2022-05-28 01:55:54;19,9;75,9;;
1907;2022-05-28 02:00:54;19,9;75,9;;
1908;2022-05-28 02:05:54;19,9;75,9;;
1909;2022-05-28 02:10:54;19,9;75,9;;
1910;2022-05-28 02:15:54;19,9;75,9;;
1911;2022-05-28 02:20:54;19,9;75,9;;
1912;2022-05-28 02:25:54;19,9;75,9;;
1913;2022-05-28 02:30:54;19,9;75,9;;
1914;2022-05-28 02:35:54;19,9;75,9;;
1915;2022-05-28 02:40:54;19,9;75,9;;
1916;2022-05-28 02:45:54;19,9;75,9;;
1917;2022-05-28 02:50:54;19,9;75,9;;
1918;2022-05-28 02:55:54;19,9;75,9;;
1919;2022-05-28 03:00:54;19,9;75,9;;
1920;2022-05-28 03:05:54;19,9;75,9;;
1921;2022-05-28 03:10:54;19,8;75,9;;
1922;2022-05-28 03:15:54;19,8;75,5;;
1923;2022-05-28 03:20:54;19,8;75,5;;
1924;2022-05-28 03:25:54;19,8;75,5;;
1925;2022-05-28 03:30:54;19,8;75,4;;
1926;2022-05-28 03:35:54;19,8;75,4;;
1927;2022-05-28 03:40:54;19,8;75,5;;
1928;2022-05-28 03:45:54;19,8;75,4;;
1929;2022-05-28 03:50:54;19,8;75,4;;
1930;2022-05-28 03:55:54;19,8;75;;
1931;2022-05-28 04:00:54;19,8;75;;
1932;2022-05-28 04:05:54;19,8;75;;
1933;2022-05-28 04:10:54;19,8;75;;
1934;2022-05-28 04:15:54;19,8;74,6;;
1935;2022-05-28 04:20:54;19,8;75;;
1936;2022-05-28 04:25:54;19,8;74,6;;
1937;2022-05-28 04:30:54;19,8;74,6;;
1938;2022-05-28 04:35:54;19,8;74,6;;
1939;2022-05-28 04:40:54;19,8;74,6;;
1940;2022-05-28 04:45:54;19,8;74,6;;
1941;2022-05-28 04:50:54;19,8;74,6;;
1942;2022-05-28 04:55:54;19,8;74,6;;
1943;2022-05-28 05:00:54;19,8;74,6;;
1944;2022-05-28 05:05:54;19,8;74,6;;
1945;2022-05-28 05:10:54;19,8;74,6;;
1946;2022-05-28 05:15:54;19,8;74,6;;
1947;2022-05-28 05:20:54;19,8;75;;
1948;2022-05-28 05:25:54;19,8;75;;
1949;2022-05-28 05:30:54;19,8;75;;
1950;2022-05-28 05:35:54;19,8;75;;
1951;2022-05-28 05:40:54;19,8;75;;
1952;2022-05-28 05:45:54;19,8;75;;
1953;2022-05-28 05:50:54;19,8;74,6;;
1954;2022-05-28 05:55:54;19,8;74,6;;
1955;2022-05-28 06:00:54;19,8;74,6;;
1956;2022-05-28 06:05:54;19,8;74,6;;
1957;2022-05-28 06:10:54;19,8;74,6;;
1958;2022-05-28 06:15:54;19,8;74,1;;
1959;2022-05-28 06:20:54;19,8;74,6;;
1960;2022-05-28 06:25:54;19,8;74,6;;
1961;2022-05-28 06:30:54;19,8;74,6;;
1962;2022-05-28 06:35:54;19,7;74,6;;
1963;2022-05-28 06:40:54;19,7;74,6;;
1964;2022-05-28 06:45:54;19,7;74,6;;
1965;2022-05-28 06:50:54;19,7;74,6;;
1966;2022-05-28 06:55:54;19,7;74,6;;
1967;2022-05-28 07:00:54;19,7;75;;
1968;2022-05-28 07:05:54;19,7;75;;
1969;2022-05-28 07:10:54;19,7;75;;
1970;2022-05-28 07:15:54;19,8;75;;
1971;2022-05-28 07:20:54;19,8;75;;
1972;2022-05-28 07:25:54;19,8;75,4;;
1973;2022-05-28 07:30:54;19,8;75,4;;
1974;2022-05-28 07:35:54;19,8;75,4;;
1975;2022-05-28 07:40:54;19,8;75,4;;
1976;2022-05-28 07:45:54;19,8;75,4;;
1977;2022-05-28 07:50:54;19,8;75,4;;
1978;2022-05-28 07:55:54;19,8;75,4;;
1979;2022-05-28 08:00:54;19,8;75,4;;
1980;2022-05-28 08:05:54;19,8;75,4;;
1981;2022-05-28 08:10:54;19,8;75,4;;
1982;2022-05-28 08:15:54;19,8;75,4;;
1983;2022-05-28 08:20:54;19,8;75,4;;
1984;2022-05-28 08:25:54;19,8;75,4;;
1985;2022-05-28 08:30:54;19,8;75,9;;
1986;2022-05-28 08:35:54;19,8;75,4;;
1987;2022-05-28 08:40:54;19,8;75,9;;
