RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data LoggerV342;;
Number;7184200118;;
Interval    ;0:5:0 H:M:S;;
Delay Time;0,0 H;;
Data Sum;2545;;
Temperature Maximum;24°C;;
Temperature Minimum;14,8°C;;
Temperature Average;17,9°C;;
Temperature Alarm Upper Limit;60,0°C;;
Temperature Alarm Lower Limit;-30,0°C;;
Humidity Maximum;63%RH;;
Humidity Minimum;43,3%RH;;
Humidity Average;55,1%RH;;
Humidity Alarm Upper Limit;90%RH;;
Humidity Alarm Lower Limit;20%RH;;
Start Time;2022-04-25 15:42:01;;
End Time;2022-05-04 11:42:01;;
Date Format;yyyy-MM-dd HH:mm:ss;;
Temperature Unit;°C;;
Number;Time;Temperature°C;Humidity%RH
1673;2022-05-01 11:02:01;16,7;54,4
1674;2022-05-01 11:07:01;16,8;54,4
1675;2022-05-01 11:12:01;16,9;54,4
1676;2022-05-01 11:17:01;16,9;54,4
1677;2022-05-01 11:22:01;17;53,9
1678;2022-05-01 11:27:01;17,1;53,9
1679;2022-05-01 11:32:01;17,1;53,9
1680;2022-05-01 11:37:01;17,2;53,9
1681;2022-05-01 11:42:01;17,3;53,9
1682;2022-05-01 11:47:01;17,3;53,5
1683;2022-05-01 11:52:01;17,4;53,5
1684;2022-05-01 11:57:01;17,4;53,5
1685;2022-05-01 12:02:01;17,5;53,5
1686;2022-05-01 12:07:01;17,6;53,5
1687;2022-05-01 12:12:01;17,7;53,5
1688;2022-05-01 12:17:01;17,8;53
1689;2022-05-01 12:22:01;17,9;53
1690;2022-05-01 12:27:01;17,9;53
1691;2022-05-01 12:32:01;18;53
1692;2022-05-01 12:37:01;18;53
1693;2022-05-01 12:42:01;18,1;52,6
1694;2022-05-01 12:47:01;18,2;52,6
1695;2022-05-01 12:52:01;18,3;52,6
1696;2022-05-01 12:57:01;18,3;52,6
1697;2022-05-01 13:02:01;18,4;52,6
1698;2022-05-01 13:07:01;18,5;52,6
1699;2022-05-01 13:12:01;18,6;52,6
1700;2022-05-01 13:17:01;18,6;52,6
1701;2022-05-01 13:22:01;18,6;52,6
1702;2022-05-01 13:27:01;18,7;52,7
1703;2022-05-01 13:32:01;18,8;52,2
1704;2022-05-01 13:37:01;18,8;52,2
1705;2022-05-01 13:42:01;18,9;52,2
1706;2022-05-01 13:47:01;18,9;52,2
1707;2022-05-01 13:52:01;19;52,2
1708;2022-05-01 13:57:01;19,1;52,2
1709;2022-05-01 14:02:01;19,1;51,7
1710;2022-05-01 14:07:01;19,2;51,7
1711;2022-05-01 14:12:01;19,2;51,7
1712;2022-05-01 14:17:01;19,2;51,7
1713;2022-05-01 14:22:01;19,3;51,7
1714;2022-05-01 14:27:01;19,3;51,7
1715;2022-05-01 14:32:01;19,4;51,2
1716;2022-05-01 14:37:01;19,4;51,2
1717;2022-05-01 14:42:01;19,4;51,2
1718;2022-05-01 14:47:01;19,5;50,7
1719;2022-05-01 14:52:01;19,5;50,8
1720;2022-05-01 14:57:01;19,6;50,7
1721;2022-05-01 15:02:01;19,6;50,8
1722;2022-05-01 15:07:01;19,6;50,8
1723;2022-05-01 15:12:01;19,7;50,3
1724;2022-05-01 15:17:01;19,7;50,3
1725;2022-05-01 15:22:01;19,7;50,3
1726;2022-05-01 15:27:01;19,8;50,3
1727;2022-05-01 15:32:01;19,8;50,3
1728;2022-05-01 15:37:01;19,8;50,3
1729;2022-05-01 15:42:01;19,8;50,3
1730;2022-05-01 15:47:01;19,8;50,3
1731;2022-05-01 15:52:01;19,8;49,8
1732;2022-05-01 15:57:01;19,8;49,8
1733;2022-05-01 16:02:01;19,8;49,8
1734;2022-05-01 16:07:01;19,8;49,8
1735;2022-05-01 16:12:01;19,8;49,8
1736;2022-05-01 16:17:01;19,8;49,8
1737;2022-05-01 16:22:01;19,8;49,8
1738;2022-05-01 16:27:01;19,8;49,8
1739;2022-05-01 16:32:01;19,8;49,8
1740;2022-05-01 16:37:01;19,8;49,8
1741;2022-05-01 16:42:01;19,8;49,8
1742;2022-05-01 16:47:01;19,8;49,8
1743;2022-05-01 16:52:01;19,8;49,8
1744;2022-05-01 16:57:01;19,8;49,8
1745;2022-05-01 17:02:01;19,8;49,8
1746;2022-05-01 17:07:01;19,7;49,8
1747;2022-05-01 17:12:01;19,7;49,8
1748;2022-05-01 17:17:01;19,7;49,8
1749;2022-05-01 17:22:01;19,6;49,8
1750;2022-05-01 17:27:01;19,6;49,8
1751;2022-05-01 17:32:01;19,5;49,7
1752;2022-05-01 17:37:01;19,5;50,2
1753;2022-05-01 17:42:01;19,4;50,7
1754;2022-05-01 17:47:01;19,4;50,2
1755;2022-05-01 17:52:01;19,3;50,2
1756;2022-05-01 17:57:01;19,3;50,2
1757;2022-05-01 18:02:01;19,2;50,2
1758;2022-05-01 18:07:01;19,2;50,2
1759;2022-05-01 18:12:01;19,1;50,2
1760;2022-05-01 18:17:01;19,1;50,2
1761;2022-05-01 18:22:01;19;50,7
1762;2022-05-01 18:27:01;18,9;50,7
1763;2022-05-01 18:32:01;18,8;50,7
1764;2022-05-01 18:37:01;18,8;50,7
1765;2022-05-01 18:42:01;18,7;50,7
1766;2022-05-01 18:47:01;18,6;50,6
1767;2022-05-01 18:52:01;18,6;51,1
1768;2022-05-01 18:57:01;18,6;51,1
1769;2022-05-01 19:02:01;18,5;51,1
1770;2022-05-01 19:07:01;18,5;51,1
1771;2022-05-01 19:12:01;18,4;51,6
1772;2022-05-01 19:17:01;18,3;51,6
1773;2022-05-01 19:22:01;18,3;51,6
1774;2022-05-01 19:27:01;18,2;51,6
1775;2022-05-01 19:32:01;18,2;51,6
1776;2022-05-01 19:37:01;18,1;51,6
1777;2022-05-01 19:42:01;18,1;51,6
1778;2022-05-01 19:47:01;18;51,6
1779;2022-05-01 19:52:01;18;51,6
1780;2022-05-01 19:57:01;18;52,1
1781;2022-05-01 20:02:01;18;52,1
1782;2022-05-01 20:07:01;17,9;52
1783;2022-05-01 20:12:01;17,9;52
1784;2022-05-01 20:17:01;17,9;52
1785;2022-05-01 20:22:01;17,8;52
1786;2022-05-01 20:27:01;17,8;52,5
1787;2022-05-01 20:32:01;17,7;52,5
1788;2022-05-01 20:37:01;17,7;52,5
1789;2022-05-01 20:42:01;17,7;52,5
1790;2022-05-01 20:47:01;17,6;52,5
1791;2022-05-01 20:52:01;17,6;52,5
1792;2022-05-01 20:57:01;17,6;52,5
1793;2022-05-01 21:02:01;17,6;52,5
1794;2022-05-01 21:07:01;17,5;52,5
1795;2022-05-01 21:12:01;17,5;52,5
1796;2022-05-01 21:17:01;17,5;52,5
1797;2022-05-01 21:22:01;17,4;52,5
1798;2022-05-01 21:27:01;17,4;53
1799;2022-05-01 21:32:01;17,4;53
1800;2022-05-01 21:37:01;17,4;53
1801;2022-05-01 21:42:01;17,4;53
1802;2022-05-01 21:47:01;17,4;53
1803;2022-05-01 21:52:01;17,4;53
1804;2022-05-01 21:57:01;17,3;53
1805;2022-05-01 22:02:01;17,3;53
1806;2022-05-01 22:07:01;17,3;53
1807;2022-05-01 22:12:01;17,3;53
1808;2022-05-01 22:17:01;17,3;53,4
1809;2022-05-01 22:22:01;17,2;53,4
1810;2022-05-01 22:27:01;17,2;53,4
1811;2022-05-01 22:32:01;17,2;53,4
1812;2022-05-01 22:37:01;17,2;53,4
1813;2022-05-01 22:42:01;17,2;53,4
1814;2022-05-01 22:47:01;17,1;53,4
1815;2022-05-01 22:52:01;17,1;53,4
1816;2022-05-01 22:57:01;17,1;53,4
1817;2022-05-01 23:02:01;17,1;53,4
1818;2022-05-01 23:07:01;17,1;53,4
1819;2022-05-01 23:12:01;17;53,4
1820;2022-05-01 23:17:01;17;53,4
1821;2022-05-01 23:22:01;17;53,4
1822;2022-05-01 23:27:01;17;53,9
1823;2022-05-01 23:32:01;17;53,4
1824;2022-05-01 23:37:01;16,9;53,9
1825;2022-05-01 23:42:01;16,9;53,9
1826;2022-05-01 23:47:01;16,9;53,9
1827;2022-05-01 23:52:01;16,9;53,9
1828;2022-05-01 23:57:01;16,9;53,9
1829;2022-05-02 00:02:01;16,8;53,9
1830;2022-05-02 00:07:01;16,8;53,9
1831;2022-05-02 00:12:01;16,8;53,9
1832;2022-05-02 00:17:01;16,8;53,9
1833;2022-05-02 00:22:01;16,8;53,9
1834;2022-05-02 00:27:01;16,8;53,9
1835;2022-05-02 00:32:01;16,7;54,4
1836;2022-05-02 00:37:01;16,7;54,4
1837;2022-05-02 00:42:01;16,7;54,4
1838;2022-05-02 00:47:01;16,7;54,4
1839;2022-05-02 00:52:01;16,7;54,4
1840;2022-05-02 00:57:01;16,7;54,4
1841;2022-05-02 01:02:01;16,7;54,3
1842;2022-05-02 01:07:01;16,7;54,3
1843;2022-05-02 01:12:01;16,7;54,3
1844;2022-05-02 01:17:01;16,7;54,3
1845;2022-05-02 01:22:01;16,6;54,3
1846;2022-05-02 01:27:01;16,6;54,3
1847;2022-05-02 01:32:01;16,6;54,3
1848;2022-05-02 01:37:01;16,6;54,3
1849;2022-05-02 01:42:01;16,5;54,3
1850;2022-05-02 01:47:01;16,5;54,3
1851;2022-05-02 01:52:01;16,5;54,3
1852;2022-05-02 01:57:01;16,5;54,3
1853;2022-05-02 02:02:01;16,5;54,3
1854;2022-05-02 02:07:01;16,4;54,3
1855;2022-05-02 02:12:01;16,4;54,3
1856;2022-05-02 02:17:01;16,4;54,3
1857;2022-05-02 02:22:01;16,4;54,3
1858;2022-05-02 02:27:01;16,3;54,3
1859;2022-05-02 02:32:01;16,3;54,3
1860;2022-05-02 02:37:01;16,3;54,3
1861;2022-05-02 02:42:01;16,3;54,3
1862;2022-05-02 02:47:01;16,2;54,3
1863;2022-05-02 02:52:01;16,2;54,3
1864;2022-05-02 02:57:01;16,2;54,3
1865;2022-05-02 03:02:01;16,1;54,3
1866;2022-05-02 03:07:01;16,1;54,3
1867;2022-05-02 03:12:01;16,1;54,3
1868;2022-05-02 03:17:01;16;54,3
1869;2022-05-02 03:22:01;16;54,3
1870;2022-05-02 03:27:01;16;54,3
1871;2022-05-02 03:32:01;16;54,3
1872;2022-05-02 03:37:01;16;54,2
1873;2022-05-02 03:42:01;15,9;54,2
1874;2022-05-02 03:47:01;15,9;54,2
1875;2022-05-02 03:52:01;15,9;54,2
1876;2022-05-02 03:57:01;15,9;54,2
1877;2022-05-02 04:02:01;15,9;54,2
1878;2022-05-02 04:07:01;15,8;54,2
1879;2022-05-02 04:12:01;15,8;54,2
1880;2022-05-02 04:17:01;15,8;54,2
1881;2022-05-02 04:22:01;15,8;54,2
1882;2022-05-02 04:27:01;15,8;54,2
1883;2022-05-02 04:32:01;15,7;54,2
1884;2022-05-02 04:37:01;15,7;54,2
1885;2022-05-02 04:42:01;15,7;54,2
1886;2022-05-02 04:47:01;15,7;54,2
1887;2022-05-02 04:52:01;15,6;54,2
1888;2022-05-02 04:57:01;15,6;54,7
1889;2022-05-02 05:02:01;15,6;54,7
1890;2022-05-02 05:07:01;15,6;54,7
1891;2022-05-02 05:12:01;15,5;54,7
1892;2022-05-02 05:17:01;15,5;54,7
1893;2022-05-02 05:22:01;15,5;54,7
1894;2022-05-02 05:27:01;15,5;54,7
1895;2022-05-02 05:32:01;15,5;54,7
1896;2022-05-02 05:37:01;15,5;54,7
1897;2022-05-02 05:42:01;15,5;54,7
1898;2022-05-02 05:47:01;15,4;54,7
1899;2022-05-02 05:52:01;15,4;54,7
1900;2022-05-02 05:57:01;15,4;54,7
1901;2022-05-02 06:02:01;15,4;54,7
1902;2022-05-02 06:07:01;15,4;54,7
1903;2022-05-02 06:12:01;15,4;54,7
1904;2022-05-02 06:17:01;15,4;54,7
1905;2022-05-02 06:22:01;15,3;54,6
1906;2022-05-02 06:27:01;15,3;54,6
1907;2022-05-02 06:32:01;15,3;54,6
1908;2022-05-02 06:37:01;15,3;54,6
1909;2022-05-02 06:42:01;15,2;55,1
1910;2022-05-02 06:47:01;15,2;54,6
1911;2022-05-02 06:52:01;15,2;54,6
1912;2022-05-02 06:57:01;15,2;55,1
1913;2022-05-02 07:02:01;15,2;55,1
1914;2022-05-02 07:07:01;15,2;55,1
1915;2022-05-02 07:12:01;15,1;55,1
1916;2022-05-02 07:17:01;15,1;55,1
1917;2022-05-02 07:22:01;15,1;55,1
1918;2022-05-02 07:27:01;15,1;55,1
1919;2022-05-02 07:32:01;15,1;55,1
1920;2022-05-02 07:37:01;15,1;54,6
1921;2022-05-02 07:42:01;15;55,1
1922;2022-05-02 07:47:01;15;55,1
1923;2022-05-02 07:52:01;15;55,1
1924;2022-05-02 07:57:01;15;55,1
1925;2022-05-02 08:02:01;15;55,1
1926;2022-05-02 08:07:01;15;55,1
1927;2022-05-02 08:12:01;15;55,1
1928;2022-05-02 08:17:01;15,1;55,1
1929;2022-05-02 08:22:01;15,1;55,1
1930;2022-05-02 08:27:01;15,1;55,1
1931;2022-05-02 08:32:01;15,2;55,1
1932;2022-05-02 08:37:01;15,2;55,1
1933;2022-05-02 08:42:01;15,2;54,6
1934;2022-05-02 08:47:01;15,3;54,6
1935;2022-05-02 08:52:01;15,3;55,1
1936;2022-05-02 08:57:01;15,3;55,1
1937;2022-05-02 09:02:01;15,4;55,1
1938;2022-05-02 09:07:01;15,4;54,7
1939;2022-05-02 09:12:01;15,4;55,2
1940;2022-05-02 09:17:01;15,4;55,2
1941;2022-05-02 09:22:01;15,5;55,2
1942;2022-05-02 09:27:01;15,5;55,2
1943;2022-05-02 09:32:01;15,6;55,2
1944;2022-05-02 09:37:01;15,7;54,7
1945;2022-05-02 09:42:01;15,7;54,7
1946;2022-05-02 09:47:01;15,8;54,7
1947;2022-05-02 09:52:01;15,9;54,7
1948;2022-05-02 09:57:01;15,9;54,7
1949;2022-05-02 10:02:01;16;54,7
1950;2022-05-02 10:07:01;16;54,7
1951;2022-05-02 10:12:01;16,1;54,3
1952;2022-05-02 10:17:01;16,1;54,3
1953;2022-05-02 10:22:01;16,2;54,3
1954;2022-05-02 10:27:01;16,3;54,3
1955;2022-05-02 10:32:01;16,4;54,3
1956;2022-05-02 10:37:01;16,4;54,3
1957;2022-05-02 10:42:01;16,5;54,3
1958;2022-05-02 10:47:01;16,6;53,8
1959;2022-05-02 10:52:01;16,7;54,3
1960;2022-05-02 10:57:01;16,7;53,9
1961;2022-05-02 11:02:01;16,8;53,9
1962;2022-05-02 11:07:01;16,8;53,9
1963;2022-05-02 11:12:01;16,9;53,9
1964;2022-05-02 11:17:01;17;53,4
1965;2022-05-02 11:22:01;17,1;53,4
1966;2022-05-02 11:27:01;17,2;53,4
1967;2022-05-02 11:32:01;17,2;53,4
1968;2022-05-02 11:37:01;17,3;53,4
1969;2022-05-02 11:42:01;17,4;53,5
1970;2022-05-02 11:47:01;17,4;53,5
1971;2022-05-02 11:52:01;17,5;53
1972;2022-05-02 11:57:01;17,6;53
1973;2022-05-02 12:02:01;17,7;53
1974;2022-05-02 12:07:01;17,7;52,5
1975;2022-05-02 12:12:01;17,8;52,5
1976;2022-05-02 12:17:01;17,9;52,5
1977;2022-05-02 12:22:01;18;52,6
1978;2022-05-02 12:27:01;18;52,6
1979;2022-05-02 12:32:01;18,1;52,6
1980;2022-05-02 12:37:01;18,2;52,1
1981;2022-05-02 12:42:01;18,2;52,1
1982;2022-05-02 12:47:01;18,3;52,1
1983;2022-05-02 12:52:01;18,4;52,1
1984;2022-05-02 12:57:01;18,5;52,1
1985;2022-05-02 13:02:01;18,6;52,1
1986;2022-05-02 13:07:01;18,6;52,1
1987;2022-05-02 13:12:01;18,7;51,6
1988;2022-05-02 13:17:01;18,8;51,7
1989;2022-05-02 13:22:01;18,8;51,7
1990;2022-05-02 13:27:01;18,9;51,7
1991;2022-05-02 13:32:01;19;51,7
1992;2022-05-02 13:37:01;19,1;51,7
1993;2022-05-02 13:42:01;19,1;51,7
1994;2022-05-02 13:47:01;19,2;51,7
1995;2022-05-02 13:52:01;19,2;51,7
1996;2022-05-02 13:57:01;19,2;51,7
1997;2022-05-02 14:02:01;19,3;51,2
1998;2022-05-02 14:07:01;19,4;51,2
1999;2022-05-02 14:12:01;19,4;51,2
2000;2022-05-02 14:17:01;19,5;51,2
2001;2022-05-02 14:22:01;19,5;50,7
2002;2022-05-02 14:27:01;19,6;50,8
2003;2022-05-02 14:32:01;19,6;50,8
2004;2022-05-02 14:37:01;19,7;50,8
2005;2022-05-02 14:42:01;19,8;50,8
2006;2022-05-02 14:47:01;19,8;50,3
2007;2022-05-02 14:52:01;19,8;50,3
2008;2022-05-02 14:57:01;19,8;50,3
2009;2022-05-02 15:02:01;19,9;49,8
2010;2022-05-02 15:07:01;19,9;49,8
2011;2022-05-02 15:12:01;20;49,8
2012;2022-05-02 15:17:01;20;49,8
2013;2022-05-02 15:22:01;20,1;49,8
2014;2022-05-02 15:27:01;20,1;49,8
2015;2022-05-02 15:32:01;20,2;49,3
2016;2022-05-02 15:37:01;20,2;49,3
2017;2022-05-02 15:42:01;20,2;49,3
2018;2022-05-02 15:47:01;20,2;49,3
2019;2022-05-02 15:52:01;20,3;49,3
2020;2022-05-02 15:57:01;20,3;49,3
2021;2022-05-02 16:02:01;20,3;49,3
2022;2022-05-02 16:07:01;20,3;49,3
2023;2022-05-02 16:12:01;20,3;49,3
2024;2022-05-02 16:17:01;20,3;49,3
2025;2022-05-02 16:22:01;20,3;48,8
2026;2022-05-02 16:27:01;20,3;48,8
2027;2022-05-02 16:32:01;20,3;48,8
2028;2022-05-02 16:37:01;20,3;48,8
2029;2022-05-02 16:42:01;20,4;48,8
2030;2022-05-02 16:47:01;20,4;48,8
2031;2022-05-02 16:52:01;20,4;48,8
2032;2022-05-02 16:57:01;20,4;48,8
2033;2022-05-02 17:02:01;20,4;48,8
2034;2022-05-02 17:07:01;20,3;48,8
2035;2022-05-02 17:12:01;20,3;48,3
2036;2022-05-02 17:17:01;20,3;48,3
2037;2022-05-02 17:22:01;20,3;48,3
2038;2022-05-02 17:27:01;20,3;48,3
2039;2022-05-02 17:32:01;20,3;48,8
2040;2022-05-02 17:37:01;20,2;48,8
2041;2022-05-02 17:42:01;20,2;48,8
2042;2022-05-02 17:47:01;20,1;48,8
2043;2022-05-02 17:52:01;20,1;48,8
2044;2022-05-02 17:57:01;20;49,3
2045;2022-05-02 18:02:01;20;48,8
2046;2022-05-02 18:07:01;19,9;49,3
2047;2022-05-02 18:12:01;19,8;48,8
2048;2022-05-02 18:17:01;19,8;48,8
2049;2022-05-02 18:22:01;19,7;48,7
2050;2022-05-02 18:27:01;19,7;48,7
2051;2022-05-02 18:32:01;19,6;49,2
2052;2022-05-02 18:37:01;19,5;49,2
2053;2022-05-02 18:42:01;19,4;49,7
2054;2022-05-02 18:47:01;19,3;49,7
2055;2022-05-02 18:52:01;19,2;49,7
2056;2022-05-02 18:57:01;19,2;49,7
2057;2022-05-02 19:02:01;19,2;49,7
2058;2022-05-02 19:07:01;19,1;49,7
2059;2022-05-02 19:12:01;19;50,2
2060;2022-05-02 19:17:01;19;50,2
2061;2022-05-02 19:22:01;18,9;50,7
2062;2022-05-02 19:27:01;18,8;50,7
2063;2022-05-02 19:32:01;18,8;50,7
2064;2022-05-02 19:37:01;18,7;50,7
2065;2022-05-02 19:42:01;18,7;50,6
2066;2022-05-02 19:47:01;18,6;50,6
2067;2022-05-02 19:52:01;18,6;51,1
2068;2022-05-02 19:57:01;18,6;51,1
2069;2022-05-02 20:02:01;18,5;51,1
2070;2022-05-02 20:07:01;18,5;51,1
2071;2022-05-02 20:12:01;18,4;51,6
2072;2022-05-02 20:17:01;18,4;51,6
2073;2022-05-02 20:22:01;18,3;51,6
2074;2022-05-02 20:27:01;18,3;51,6
2075;2022-05-02 20:32:01;18,3;51,6
2076;2022-05-02 20:37:01;18,2;51,6
2077;2022-05-02 20:42:01;18,2;51,6
2078;2022-05-02 20:47:01;18,1;51,6
2079;2022-05-02 20:52:01;18,1;52,1
2080;2022-05-02 20:57:01;18,1;52,1
2081;2022-05-02 21:02:01;18;52,1
2082;2022-05-02 21:07:01;18;52,1
2083;2022-05-02 21:12:01;18;52,6
2084;2022-05-02 21:17:01;18;52,5
2085;2022-05-02 21:22:01;17,9;52,5
2086;2022-05-02 21:27:01;17,9;52,5
2087;2022-05-02 21:32:01;17,9;52,5
2088;2022-05-02 21:37:01;17,8;52,5
2089;2022-05-02 21:42:01;17,8;52,5
2090;2022-05-02 21:47:01;17,7;52,5
2091;2022-05-02 21:52:01;17,7;52,5
2092;2022-05-02 21:57:01;17,7;52,5
2093;2022-05-02 22:02:01;17,6;52,5
2094;2022-05-02 22:07:01;17,6;52,5
2095;2022-05-02 22:12:01;17,6;52,5
2096;2022-05-02 22:17:01;17,5;52,5
2097;2022-05-02 22:22:01;17,5;52,5
2098;2022-05-02 22:27:01;17,5;52,5
2099;2022-05-02 22:32:01;17,4;52,5
2100;2022-05-02 22:37:01;17,4;52,5
2101;2022-05-02 22:42:01;17,4;52,5
2102;2022-05-02 22:47:01;17,4;52,5
2103;2022-05-02 22:52:01;17,3;52,5
2104;2022-05-02 22:57:01;17,3;52,5
2105;2022-05-02 23:02:01;17,2;52,9
2106;2022-05-02 23:07:01;17,2;52,5
2107;2022-05-02 23:12:01;17,2;52,4
2108;2022-05-02 23:17:01;17,2;52,4
2109;2022-05-02 23:22:01;17,1;52,9
2110;2022-05-02 23:27:01;17,1;52,9
2111;2022-05-02 23:32:01;17,1;52,4
2112;2022-05-02 23:37:01;17;52,4
2113;2022-05-02 23:42:01;17;52,4
2114;2022-05-02 23:47:01;17;52,4
2115;2022-05-02 23:52:01;16,9;52,4
2116;2022-05-02 23:57:01;16,9;52,4
2117;2022-05-03 00:02:01;16,9;52,4
2118;2022-05-03 00:07:01;16,8;52,4
2119;2022-05-03 00:12:01;16,8;52,4
2120;2022-05-03 00:17:01;16,8;52,4
2121;2022-05-03 00:22:01;16,7;52,4
2122;2022-05-03 00:27:01;16,7;52,9
2123;2022-05-03 00:32:01;16,7;52,4
2124;2022-05-03 00:37:01;16,7;52,9
2125;2022-05-03 00:42:01;16,7;52,4
2126;2022-05-03 00:47:01;16,7;52,9
2127;2022-05-03 00:52:01;16,6;52,4
2128;2022-05-03 00:57:01;16,6;52,4
2129;2022-05-03 01:02:01;16,6;52,4
2130;2022-05-03 01:07:01;16,6;52,4
2131;2022-05-03 01:12:01;16,6;52,9
2132;2022-05-03 01:17:01;16,5;52,9
2133;2022-05-03 01:22:01;16,5;52,9
2134;2022-05-03 01:27:01;16,5;52,8
2135;2022-05-03 01:32:01;16,5;52,9
2136;2022-05-03 01:37:01;16,5;52,8
2137;2022-05-03 01:42:01;16,5;52,8
2138;2022-05-03 01:47:01;16,4;52,8
2139;2022-05-03 01:52:01;16,4;52,8
2140;2022-05-03 01:57:01;16,4;52,8
2141;2022-05-03 02:02:01;16,4;52,8
2142;2022-05-03 02:07:01;16,4;52,8
2143;2022-05-03 02:12:01;16,3;52,8
2144;2022-05-03 02:17:01;16,3;52,8
2145;2022-05-03 02:22:01;16,3;52,8
2146;2022-05-03 02:27:01;16,3;52,8
2147;2022-05-03 02:32:01;16,3;52,8
2148;2022-05-03 02:37:01;16,3;52,8
2149;2022-05-03 02:42:01;16,3;52,8
2150;2022-05-03 02:47:01;16,3;52,8
2151;2022-05-03 02:52:01;16,2;52,8
2152;2022-05-03 02:57:01;16,2;52,8
2153;2022-05-03 03:02:01;16,2;52,8
2154;2022-05-03 03:07:01;16,2;52,8
2155;2022-05-03 03:12:01;16,2;52,8
2156;2022-05-03 03:17:01;16,2;52,8
2157;2022-05-03 03:22:01;16,1;53,3
2158;2022-05-03 03:27:01;16,1;53,3
2159;2022-05-03 03:32:01;16,1;53,3
2160;2022-05-03 03:37:01;16,1;53,3
2161;2022-05-03 03:42:01;16;53,3
2162;2022-05-03 03:47:01;16;53,3
2163;2022-05-03 03:52:01;16;53,3
2164;2022-05-03 03:57:01;16;53,3
2165;2022-05-03 04:02:01;16;53,3
2166;2022-05-03 04:07:01;15,9;53,3
2167;2022-05-03 04:12:01;15,9;53,3
2168;2022-05-03 04:17:01;15,9;53,3
2169;2022-05-03 04:22:01;15,9;53,3
2170;2022-05-03 04:27:01;15,9;53,3
2171;2022-05-03 04:32:01;15,8;53,3
2172;2022-05-03 04:37:01;15,8;53,2
2173;2022-05-03 04:42:01;15,8;53,2
2174;2022-05-03 04:47:01;15,7;53,2
2175;2022-05-03 04:52:01;15,7;53,2
2176;2022-05-03 04:57:01;15,7;53,2
2177;2022-05-03 05:02:01;15,7;53,2
2178;2022-05-03 05:07:01;15,6;53,2
2179;2022-05-03 05:12:01;15,6;53,2
2180;2022-05-03 05:17:01;15,6;53,7
2181;2022-05-03 05:22:01;15,6;53,2
2182;2022-05-03 05:27:01;15,5;53,2
2183;2022-05-03 05:32:01;15,5;53,2
2184;2022-05-03 05:37:01;15,5;53,2
2185;2022-05-03 05:42:01;15,5;53,7
2186;2022-05-03 05:47:01;15,5;53,7
2187;2022-05-03 05:52:01;15,5;53,2
2188;2022-05-03 05:57:01;15,4;53,7
2189;2022-05-03 06:02:01;15,4;53,7
2190;2022-05-03 06:07:01;15,4;53,7
2191;2022-05-03 06:12:01;15,4;53,7
2192;2022-05-03 06:17:01;15,4;53,7
2193;2022-05-03 06:22:01;15,4;53,7
2194;2022-05-03 06:27:01;15,4;53,7
2195;2022-05-03 06:32:01;15,4;53,7
2196;2022-05-03 06:37:01;15,4;53,7
2197;2022-05-03 06:42:01;15,4;53,7
2198;2022-05-03 06:47:01;15,4;53,7
2199;2022-05-03 06:52:01;15,4;53,7
2200;2022-05-03 06:57:01;15,4;53,7
2201;2022-05-03 07:02:01;15,4;53,7
2202;2022-05-03 07:07:01;15,4;53,7
2203;2022-05-03 07:12:01;15,4;53,7
2204;2022-05-03 07:17:01;15,3;53,7
2205;2022-05-03 07:22:01;15,3;53,7
2206;2022-05-03 07:27:01;15,3;53,7
2207;2022-05-03 07:32:01;15,3;53,7
2208;2022-05-03 07:37:01;15,2;53,7
2209;2022-05-03 07:42:01;15,2;53,7
2210;2022-05-03 07:47:01;15,2;53,7
2211;2022-05-03 07:52:01;15,2;53,7
2212;2022-05-03 07:57:01;15,2;54,1
2213;2022-05-03 08:02:01;15,2;53,7
2214;2022-05-03 08:07:01;15,2;53,7
2215;2022-05-03 08:12:01;15,2;53,7
2216;2022-05-03 08:17:01;15,2;53,7
2217;2022-05-03 08:22:01;15,3;53,7
2218;2022-05-03 08:27:01;15,3;53,7
2219;2022-05-03 08:32:01;15,4;53,7
2220;2022-05-03 08:37:01;15,4;53,7
2221;2022-05-03 08:42:01;15,4;53,7
2222;2022-05-03 08:47:01;15,4;53,7
2223;2022-05-03 08:52:01;15,4;53,7
2224;2022-05-03 08:57:01;15,5;53,2
2225;2022-05-03 09:02:01;15,5;53,2
2226;2022-05-03 09:07:01;15,6;53,2
2227;2022-05-03 09:12:01;15,6;53,2
2228;2022-05-03 09:17:01;15,7;53,2
2229;2022-05-03 09:22:01;15,8;53,2
2230;2022-05-03 09:27:01;15,8;53,3
2231;2022-05-03 09:32:01;15,9;53,3
2232;2022-05-03 09:37:01;16;53,3
2233;2022-05-03 09:42:01;16;52,8
2234;2022-05-03 09:47:01;16,1;52,8
2235;2022-05-03 09:52:01;16,1;52,8
2236;2022-05-03 09:57:01;16,2;52,3
2237;2022-05-03 10:02:01;16,3;52,3
2238;2022-05-03 10:07:01;16,4;52,3
2239;2022-05-03 10:12:01;16,5;52,3
2240;2022-05-03 10:17:01;16,5;52,4
2241;2022-05-03 10:22:01;16,6;52,4
2242;2022-05-03 10:27:01;16,7;52,4
2243;2022-05-03 10:32:01;16,8;52,4
2244;2022-05-03 10:37:01;16,9;52,4
2245;2022-05-03 10:42:01;16,9;52,4
