RC-4HC Temperature+Humidity Data Logger;;;;;
User Information;RC-4HC Data Logger;;;;
Number;V485;;;;
Interval    ;0:5:0 H:M:S;;;;
Delay Time;0,0 H;;;;
Data Sum;2886;;;;
Temperature Maximum;22,5°C;;;;
Temperature Minimum;11,8°C;;;;
Temperature Average;17,3°C;;;;
Temperature Alarm Upper Limit;60,0°C;;;;
Temperature Alarm Lower Limit;-30,0°C;;;;
Humidity Maximum;63,5%RH;;;;
Humidity Minimum;28%RH;;;;
Humidity Average;52,3%RH;;;;
Humidity Alarm Upper Limit;90%RH;;;;
Humidity Alarm Lower Limit;20%RH;;;;
Start Time;2022-05-09 17:01:49;;;;
End Time;2022-05-19 17:26:49;;;;
Date Format;yyyy-MM-dd HH:mm:ss;;;;
Temperature Unit;°C;;;;
Number;Time;Temperature°C;Humidity%RH;;
1025;2022-05-13 06:21:49;14,75;63,5;;
1026;2022-05-13 06:26:49;14,65;63,45;;
1027;2022-05-13 06:31:49;14,65;63,45;;
1028;2022-05-13 06:36:49;14,65;63,25;;
1029;2022-05-13 06:41:49;14,65;63,25;;
1030;2022-05-13 06:46:49;14,55;63,25;;
1031;2022-05-13 06:51:49;14,55;63,25;;
1032;2022-05-13 06:56:49;14,55;63,25;;
1033;2022-05-13 07:01:49;14,5;63,2;;
1034;2022-05-13 07:06:49;14,5;63,2;;
1035;2022-05-13 07:11:49;14,45;63,4;;
1036;2022-05-13 07:16:49;14,4;63,4;;
1037;2022-05-13 07:21:49;14,4;63,4;;
1038;2022-05-13 07:26:49;14,4;63,4;;
1039;2022-05-13 07:31:49;14,3;63,4;;
1040;2022-05-13 07:36:49;14,3;63,2;;
1041;2022-05-13 07:41:49;14,3;63,2;;
1042;2022-05-13 07:46:49;14,3;63,2;;
1043;2022-05-13 07:51:49;14,25;63,4;;
1044;2022-05-13 07:56:49;14,2;63,4;;
1045;2022-05-13 08:01:49;14,2;63,4;;
1046;2022-05-13 08:06:49;14,2;63,4;;
1047;2022-05-13 08:11:49;14,2;63,4;;
1048;2022-05-13 08:16:49;14,2;63,4;;
1049;2022-05-13 08:21:49;14,2;63,4;;
1050;2022-05-13 08:26:49;14,25;63,2;;
1051;2022-05-13 08:31:49;14,25;63,2;;
1052;2022-05-13 08:36:49;14,3;63,2;;
1053;2022-05-13 08:41:49;14,35;63,2;;
1054;2022-05-13 08:46:49;14,4;63,2;;
1055;2022-05-13 08:51:49;14,4;63,2;;
1056;2022-05-13 08:56:49;14,5;62,8;;
1057;2022-05-13 09:01:49;14,6;62,8;;
1058;2022-05-13 09:06:49;14,7;62,8;;
1059;2022-05-13 09:11:49;14,7;62,8;;
1060;2022-05-13 09:16:49;14,8;62,8;;
1061;2022-05-13 09:21:49;14,9;62,8;;
1062;2022-05-13 09:26:49;15,05;62,4;;
1063;2022-05-13 09:31:49;15,05;62,4;;
1064;2022-05-13 09:36:49;15,15;62,4;;
1065;2022-05-13 09:41:49;15,25;62,2;;
1066;2022-05-13 09:46:49;15,35;62;;
1067;2022-05-13 09:51:49;15,45;62;;
1068;2022-05-13 09:56:49;15,55;61,55;;
1069;2022-05-13 10:01:49;15,6;61,6;;
1070;2022-05-13 10:06:49;15,7;61,6;;
1071;2022-05-13 10:11:49;15,8;61,6;;
1072;2022-05-13 10:16:49;15,9;61,4;;
1073;2022-05-13 10:21:49;16;61,15;;
1074;2022-05-13 10:26:49;16,15;61,2;;
1075;2022-05-13 10:31:49;16,3;60,95;;
1076;2022-05-13 10:36:49;16,35;60,5;;
1077;2022-05-13 10:41:49;16,4;60,55;;
1078;2022-05-13 10:46:49;16,5;60,55;;
1079;2022-05-13 10:51:49;16,6;60,3;;
1080;2022-05-13 10:56:49;16,65;60,1;;
1081;2022-05-13 11:01:49;16,8;59,65;;
1082;2022-05-13 11:06:49;16,9;59,65;;
1083;2022-05-13 11:11:49;16,95;59,7;;
1084;2022-05-13 11:16:49;17,15;59,45;;
1085;2022-05-13 11:21:49;17,25;59;;
1086;2022-05-13 11:26:49;17,35;59;;
1087;2022-05-13 11:31:49;17,45;58,8;;
1088;2022-05-13 11:36:49;17,6;58,55;;
1089;2022-05-13 11:41:49;17,65;58,1;;
1090;2022-05-13 11:46:49;17,7;58,1;;
1091;2022-05-13 11:51:49;17,75;57,9;;
1092;2022-05-13 11:56:49;17,85;57,65;;
1093;2022-05-13 12:01:49;17,95;57,45;;
1094;2022-05-13 12:06:49;18;57,2;;
1095;2022-05-13 12:11:49;18,15;57;;
1096;2022-05-13 12:16:49;18,25;56,5;;
1097;2022-05-13 12:21:49;18,35;56,5;;
1098;2022-05-13 12:26:49;18,45;56,05;;
1099;2022-05-13 12:31:49;18,5;55,6;;
1100;2022-05-13 12:36:49;18,6;55,35;;
1101;2022-05-13 12:41:49;18,7;55,6;;
1102;2022-05-13 12:46:49;18,7;55,15;;
1103;2022-05-13 12:51:49;18,85;54,9;;
1104;2022-05-13 12:56:49;18,9;54,65;;
1105;2022-05-13 13:01:49;18,9;54,65;;
1106;2022-05-13 13:06:49;18,9;54,4;;
1107;2022-05-13 13:11:49;19;54,15;;
1108;2022-05-13 13:16:49;19,1;53,95;;
1109;2022-05-13 13:21:49;19,1;53,95;;
1110;2022-05-13 13:26:49;19,15;53,95;;
1111;2022-05-13 13:31:49;19,3;53,75;;
1112;2022-05-13 13:36:49;19,35;53,25;;
1113;2022-05-13 13:41:49;19,4;53,25;;
1114;2022-05-13 13:46:49;19,45;52,75;;
1115;2022-05-13 13:51:49;19,65;52,75;;
1116;2022-05-13 13:56:49;19,75;52,55;;
1117;2022-05-13 14:01:49;19,8;52,3;;
1118;2022-05-13 14:06:49;19,85;52,3;;
1119;2022-05-13 14:11:49;19,9;52,1;;
1120;2022-05-13 14:16:49;20;51,85;;
1121;2022-05-13 14:21:49;20,1;51,6;;
1122;2022-05-13 14:26:49;20,2;51,1;;
1123;2022-05-13 14:31:49;20,35;50,85;;
1124;2022-05-13 14:36:49;20,4;50,85;;
1125;2022-05-13 14:41:49;20,5;50,65;;
1126;2022-05-13 14:46:49;20,6;50,35;;
1127;2022-05-13 14:51:49;20,65;50,15;;
1128;2022-05-13 14:56:49;20,65;49,9;;
1129;2022-05-13 15:01:49;20,65;49,9;;
1130;2022-05-13 15:06:49;20,55;49,9;;
1131;2022-05-13 15:11:49;20,5;49,85;;
1132;2022-05-13 15:16:49;20,5;49,35;;
1133;2022-05-13 15:21:49;20,5;49,35;;
1134;2022-05-13 15:26:49;20,45;49,1;;
1135;2022-05-13 15:31:49;20,45;48,6;;
1136;2022-05-13 15:36:49;20,4;48,35;;
1137;2022-05-13 15:41:49;20,4;47,85;;
1138;2022-05-13 15:46:49;20,45;47,6;;
1139;2022-05-13 15:51:49;20,45;47,35;;
1140;2022-05-13 15:56:49;20,45;47,6;;
1141;2022-05-13 16:01:49;20,45;47,05;;
1142;2022-05-13 16:06:49;20,45;47,35;;
1143;2022-05-13 16:11:49;20,45;47,35;;
1144;2022-05-13 16:16:49;20,4;47,35;;
1145;2022-05-13 16:21:49;20,4;47,6;;
1146;2022-05-13 16:26:49;20,35;47,85;;
1147;2022-05-13 16:31:49;20,3;47,85;;
1148;2022-05-13 16:36:49;20,25;47,8;;
1149;2022-05-13 16:41:49;20,15;47,8;;
1150;2022-05-13 16:46:49;20,15;47,75;;
1151;2022-05-13 16:51:49;20,05;47,75;;
1152;2022-05-13 16:56:49;20;48,25;;
1153;2022-05-13 17:01:49;19,9;48,5;;
1154;2022-05-13 17:06:49;19,85;48,75;;
1155;2022-05-13 17:11:49;19,75;49,25;;
1156;2022-05-13 17:16:49;19,7;49,75;;
1157;2022-05-13 17:21:49;19,65;49,75;;
1158;2022-05-13 17:26:49;19,55;49,75;;
1159;2022-05-13 17:31:49;19,45;50;;
1160;2022-05-13 17:36:49;19,4;50,25;;
1161;2022-05-13 17:41:49;19,3;50,5;;
1162;2022-05-13 17:46:49;19,25;50,75;;
1163;2022-05-13 17:51:49;19,15;50,7;;
1164;2022-05-13 17:56:49;19,1;50,95;;
1165;2022-05-13 18:01:49;19;51,2;;
1166;2022-05-13 18:06:49;19;51,45;;
1167;2022-05-13 18:11:49;18,9;51,7;;
1168;2022-05-13 18:16:49;18,8;51,65;;
1169;2022-05-13 18:21:49;18,7;51,9;;
1170;2022-05-13 18:26:49;18,7;52,15;;
1171;2022-05-13 18:31:49;18,6;52,4;;
1172;2022-05-13 18:36:49;18,5;52,65;;
1173;2022-05-13 18:41:49;18,5;52,6;;
1174;2022-05-13 18:46:49;18,45;52,85;;
1175;2022-05-13 18:51:49;18,35;53,35;;
1176;2022-05-13 18:56:49;18,35;53,35;;
1177;2022-05-13 19:01:49;18,25;53,6;;
1178;2022-05-13 19:06:49;18,15;53,8;;
1179;2022-05-13 19:11:49;18,15;53,8;;
1180;2022-05-13 19:16:49;18,1;54,3;;
1181;2022-05-13 19:21:49;18,05;54,3;;
1182;2022-05-13 19:26:49;18;54,5;;
1183;2022-05-13 19:31:49;17,95;54,75;;
1184;2022-05-13 19:36:49;17,9;54,75;;
1185;2022-05-13 19:41:49;17,85;55;;
1186;2022-05-13 19:46:49;17,8;55,25;;
1187;2022-05-13 19:51:49;17,75;55,45;;
1188;2022-05-13 19:56:49;17,7;55,45;;
1189;2022-05-13 20:01:49;17,65;55,7;;
1190;2022-05-13 20:06:49;17,6;55,7;;
1191;2022-05-13 20:11:49;17,55;55,9;;
1192;2022-05-13 20:16:49;17,55;55,9;;
1193;2022-05-13 20:21:49;17,5;56,15;;
1194;2022-05-13 20:26:49;17,45;56,4;;
1195;2022-05-13 20:31:49;17,4;56,4;;
1196;2022-05-13 20:36:49;17,35;56,4;;
1197;2022-05-13 20:41:49;17,3;56,4;;
1198;2022-05-13 20:46:49;17,25;56,35;;
1199;2022-05-13 20:51:49;17,25;56,85;;
1200;2022-05-13 20:56:49;17,15;56,8;;
1201;2022-05-13 21:01:49;17,15;57,05;;
1202;2022-05-13 21:06:49;17,15;57,05;;
1203;2022-05-13 21:11:49;17,05;57,3;;
1204;2022-05-13 21:16:49;17,05;57,3;;
1205;2022-05-13 21:21:49;16,95;57,3;;
1206;2022-05-13 21:26:49;16,95;57,3;;
1207;2022-05-13 21:31:49;16,85;57,55;;
1208;2022-05-13 21:36:49;16,85;57,55;;
1209;2022-05-13 21:41:49;16,8;57,75;;
1210;2022-05-13 21:46:49;16,8;57,7;;
1211;2022-05-13 21:51:49;16,7;57,95;;
1212;2022-05-13 21:56:49;16,7;57,95;;
1213;2022-05-13 22:01:49;16,65;58,2;;
1214;2022-05-13 22:06:49;16,6;58,2;;
1215;2022-05-13 22:11:49;16,6;58,45;;
1216;2022-05-13 22:16:49;16,55;58,45;;
1217;2022-05-13 22:21:49;16,55;58,45;;
1218;2022-05-13 22:26:49;16,5;58,45;;
1219;2022-05-13 22:31:49;16,45;58,6;;
1220;2022-05-13 22:36:49;16,4;58,85;;
1221;2022-05-13 22:41:49;16,35;58,85;;
1222;2022-05-13 22:46:49;16,35;58,85;;
1223;2022-05-13 22:51:49;16,3;58,85;;
1224;2022-05-13 22:56:49;16,25;59,1;;
1225;2022-05-13 23:01:49;16,2;59,1;;
1226;2022-05-13 23:06:49;16,15;59,1;;
1227;2022-05-13 23:11:49;16,1;59,1;;
1228;2022-05-13 23:16:49;16,1;59,3;;
1229;2022-05-13 23:21:49;16,1;59,5;;
1230;2022-05-13 23:26:49;16;59,5;;
1231;2022-05-13 23:31:49;16;59,5;;
1232;2022-05-13 23:36:49;15,95;59,5;;
1233;2022-05-13 23:41:49;15,9;59,5;;
1234;2022-05-13 23:46:49;15,9;59,5;;
1235;2022-05-13 23:51:49;15,85;59,5;;
1236;2022-05-13 23:56:49;15,8;59,5;;
1237;2022-05-14 00:01:49;15,8;59,5;;
1238;2022-05-14 00:06:49;15,75;59,7;;
1239;2022-05-14 00:11:49;15,75;59,7;;
1240;2022-05-14 00:16:49;15,65;59,7;;
1241;2022-05-14 00:21:49;15,6;59,7;;
1242;2022-05-14 00:26:49;15,6;59,7;;
1243;2022-05-14 00:31:49;15,5;59,7;;
1244;2022-05-14 00:36:49;15,5;59,65;;
1245;2022-05-14 00:41:49;15,45;59,65;;
1246;2022-05-14 00:46:49;15,45;59,65;;
1247;2022-05-14 00:51:49;15,4;59,65;;
1248;2022-05-14 00:56:49;15,35;59,65;;
1249;2022-05-14 01:01:49;15,35;59,65;;
1250;2022-05-14 01:06:49;15,3;59,65;;
1251;2022-05-14 01:11:49;15,3;59,65;;
1252;2022-05-14 01:16:49;15,3;59,65;;
1253;2022-05-14 01:21:49;15,2;59,65;;
1254;2022-05-14 01:26:49;15,2;59,4;;
1255;2022-05-14 01:31:49;15,2;59,65;;
1256;2022-05-14 01:36:49;15,2;59,65;;
1257;2022-05-14 01:41:49;15,1;59,4;;
1258;2022-05-14 01:46:49;15,1;59,4;;
1259;2022-05-14 01:51:49;15,1;59,4;;
1260;2022-05-14 01:56:49;15,05;59,4;;
1261;2022-05-14 02:01:49;15;59,4;;
1262;2022-05-14 02:06:49;15;59,4;;
1263;2022-05-14 02:11:49;15;59,4;;
1264;2022-05-14 02:16:49;15;59,15;;
1265;2022-05-14 02:21:49;14,95;59,4;;
1266;2022-05-14 02:26:49;14,95;59,15;;
1267;2022-05-14 02:31:49;14,95;59,1;;
1268;2022-05-14 02:36:49;14,95;59,1;;
1269;2022-05-14 02:41:49;14,95;59,1;;
1270;2022-05-14 02:46:49;14,9;58,9;;
1271;2022-05-14 02:51:49;14,9;58,9;;
1272;2022-05-14 02:56:49;14,85;58,9;;
1273;2022-05-14 03:01:49;14,85;58,9;;
1274;2022-05-14 03:06:49;14,85;58,9;;
1275;2022-05-14 03:11:49;14,85;58,65;;
1276;2022-05-14 03:16:49;14,8;58,6;;
1277;2022-05-14 03:21:49;14,8;58,65;;
1278;2022-05-14 03:26:49;14,8;58,65;;
1279;2022-05-14 03:31:49;14,8;58,35;;
1280;2022-05-14 03:36:49;14,75;58,35;;
1281;2022-05-14 03:41:49;14,75;58,35;;
1282;2022-05-14 03:46:49;14,75;58,15;;
1283;2022-05-14 03:51:49;14,75;58,15;;
1284;2022-05-14 03:56:49;14,7;58,15;;
1285;2022-05-14 04:01:49;14,6;58,15;;
1286;2022-05-14 04:06:49;14,6;58,15;;
1287;2022-05-14 04:11:49;14,6;58,1;;
1288;2022-05-14 04:16:49;14,55;58,1;;
1289;2022-05-14 04:21:49;14,6;57,9;;
1290;2022-05-14 04:26:49;14,55;57,65;;
1291;2022-05-14 04:31:49;14,5;57,65;;
1292;2022-05-14 04:36:49;14,5;57,65;;
1293;2022-05-14 04:41:49;14,5;57,65;;
1294;2022-05-14 04:46:49;14,5;57,65;;
1295;2022-05-14 04:51:49;14,5;57,4;;
1296;2022-05-14 04:56:49;14,45;57,4;;
1297;2022-05-14 05:01:49;14,45;57,4;;
1298;2022-05-14 05:06:49;14,45;57,15;;
1299;2022-05-14 05:11:49;14,45;57,15;;
1300;2022-05-14 05:16:49;14,45;57,4;;
1301;2022-05-14 05:21:49;14,4;57,15;;
1302;2022-05-14 05:26:49;14,4;57,15;;
1303;2022-05-14 05:31:49;14,35;57,15;;
1304;2022-05-14 05:36:49;14,4;57,15;;
1305;2022-05-14 05:41:49;14,35;57,15;;
1306;2022-05-14 05:46:49;14,3;57,1;;
1307;2022-05-14 05:51:49;14,3;56,65;;
1308;2022-05-14 05:56:49;14,25;56,9;;
1309;2022-05-14 06:01:49;14,25;56,9;;
1310;2022-05-14 06:06:49;14,25;56,9;;
1311;2022-05-14 06:11:49;14,25;56,65;;
1312;2022-05-14 06:16:49;14,25;56,9;;
1313;2022-05-14 06:21:49;14,25;56,65;;
1314;2022-05-14 06:26:49;14,25;56,9;;
1315;2022-05-14 06:31:49;14,25;56,65;;
1316;2022-05-14 06:36:49;14,25;56,65;;
1317;2022-05-14 06:41:49;14,25;56,65;;
1318;2022-05-14 06:46:49;14,25;56,65;;
1319;2022-05-14 06:51:49;14,2;56,4;;
1320;2022-05-14 06:56:49;14,2;56,4;;
1321;2022-05-14 07:01:49;14,2;56,4;;
1322;2022-05-14 07:06:49;14,25;56,4;;
1323;2022-05-14 07:11:49;14,25;56,4;;
1324;2022-05-14 07:16:49;14,15;56,4;;
1325;2022-05-14 07:21:49;14,2;56,4;;
1326;2022-05-14 07:26:49;14,15;56,4;;
1327;2022-05-14 07:31:49;14,15;56,15;;
1328;2022-05-14 07:36:49;14,15;56,15;;
1329;2022-05-14 07:41:49;14,15;56,15;;
1330;2022-05-14 07:46:49;14,15;56,15;;
1331;2022-05-14 07:51:49;14,15;55,9;;
1332;2022-05-14 07:56:49;14,15;55,9;;
1333;2022-05-14 08:01:49;14,15;55,9;;
1334;2022-05-14 08:06:49;14,15;55,9;;
1335;2022-05-14 08:11:49;14,2;55,9;;
1336;2022-05-14 08:16:49;14,2;55,9;;
1337;2022-05-14 08:21:49;14,2;55,9;;
1338;2022-05-14 08:26:49;14,2;55,9;;
1339;2022-05-14 08:31:49;14,25;55,95;;
1340;2022-05-14 08:36:49;14,3;55,95;;
1341;2022-05-14 08:41:49;14,35;55,95;;
1342;2022-05-14 08:46:49;14,35;55,95;;
1343;2022-05-14 08:51:49;14,4;55,95;;
1344;2022-05-14 08:56:49;14,4;55,95;;
1345;2022-05-14 09:01:49;14,45;55,7;;
1346;2022-05-14 09:06:49;14,5;55,7;;
1347;2022-05-14 09:11:49;14,5;55,7;;
1348;2022-05-14 09:16:49;14,55;55,7;;
1349;2022-05-14 09:21:49;14,65;55,5;;
1350;2022-05-14 09:26:49;14,7;55,5;;
1351;2022-05-14 09:31:49;14,7;55,5;;
1352;2022-05-14 09:36:49;14,75;55,3;;
1353;2022-05-14 09:41:49;14,8;55,3;;
1354;2022-05-14 09:46:49;14,85;55,3;;
1355;2022-05-14 09:51:49;14,9;55,05;;
1356;2022-05-14 09:56:49;14,95;55,05;;
1357;2022-05-14 10:01:49;15;55,05;;
1358;2022-05-14 10:06:49;15,05;55,05;;
1359;2022-05-14 10:11:49;15,15;55,05;;
1360;2022-05-14 10:16:49;15,15;55,1;;
1361;2022-05-14 10:21:49;15,25;55,1;;
1362;2022-05-14 10:26:49;15,35;54,9;;
1363;2022-05-14 10:31:49;15,35;54,9;;
1364;2022-05-14 10:36:49;15,5;54,65;;
1365;2022-05-14 10:41:49;15,55;54,65;;
1366;2022-05-14 10:46:49;15,65;54,4;;
1367;2022-05-14 10:51:49;15,7;54,2;;
1368;2022-05-14 10:56:49;15,8;54,25;;
1369;2022-05-14 11:01:49;15,95;54,25;;
1370;2022-05-14 11:06:49;16,05;54;;
1371;2022-05-14 11:11:49;16,2;54,25;;
1372;2022-05-14 11:16:49;16,35;54,05;;
1373;2022-05-14 11:21:49;16,6;53,8;;
1374;2022-05-14 11:26:49;16,75;53,65;;
1375;2022-05-14 11:31:49;16,95;53,9;;
1376;2022-05-14 11:36:49;17,15;53,4;;
1377;2022-05-14 11:41:49;17,3;53,45;;
1378;2022-05-14 11:46:49;17,5;52,75;;
1379;2022-05-14 11:51:49;17,7;52,75;;
1380;2022-05-14 11:56:49;17,8;52,25;;
1381;2022-05-14 12:01:49;17,9;52,05;;
1382;2022-05-14 12:06:49;18,1;52,05;;
1383;2022-05-14 12:11:49;18,2;51,55;;
1384;2022-05-14 12:16:49;18,2;51,6;;
1385;2022-05-14 12:21:49;18,4;51,35;;
1386;2022-05-14 12:26:49;18,45;50,85;;
1387;2022-05-14 12:31:49;18,5;50,6;;
1388;2022-05-14 12:36:49;18,6;50,4;;
1389;2022-05-14 12:41:49;18,7;50,15;;
1390;2022-05-14 12:46:49;18,7;50,15;;
1391;2022-05-14 12:51:49;18,8;49,9;;
1392;2022-05-14 12:56:49;18,8;49,65;;
1393;2022-05-14 13:01:49;18,75;49,9;;
1394;2022-05-14 13:06:49;18,7;49,65;;
1395;2022-05-14 13:11:49;18,75;49,65;;
1396;2022-05-14 13:16:49;18,75;49,65;;
1397;2022-05-14 13:21:49;18,75;48,9;;
1398;2022-05-14 13:26:49;18,75;48,4;;
1399;2022-05-14 13:31:49;18,75;48,65;;
1400;2022-05-14 13:36:49;18,85;47,65;;
1401;2022-05-14 13:41:49;19;46,9;;
1402;2022-05-14 13:46:49;19,15;46,4;;
1403;2022-05-14 13:51:49;19,2;46,15;;
1404;2022-05-14 13:56:49;19,25;46,15;;
1405;2022-05-14 14:01:49;19,35;45,9;;
1406;2022-05-14 14:06:49;19,45;45,65;;
1407;2022-05-14 14:11:49;19,45;45,65;;
1408;2022-05-14 14:16:49;19,4;45,65;;
1409;2022-05-14 14:21:49;19,4;46,15;;
1410;2022-05-14 14:26:49;19,35;46,15;;
1411;2022-05-14 14:31:49;19,3;46,15;;
1412;2022-05-14 14:36:49;19,25;46,65;;
1413;2022-05-14 14:41:49;19,15;46,65;;
1414;2022-05-14 14:46:49;19,15;46,65;;
1415;2022-05-14 14:51:49;19,05;46,65;;
1416;2022-05-14 14:56:49;19,05;46,65;;
1417;2022-05-14 15:01:49;19,05;46,65;;
1418;2022-05-14 15:06:49;19;46,65;;
1419;2022-05-14 15:11:49;18,95;46,65;;
1420;2022-05-14 15:16:49;18,9;46,85;;
1421;2022-05-14 15:21:49;18,85;46,85;;
1422;2022-05-14 15:26:49;18,8;47,15;;
1423;2022-05-14 15:31:49;18,75;47,1;;
1424;2022-05-14 15:36:49;18,7;47,35;;
1425;2022-05-14 15:41:49;18,7;47,35;;
1426;2022-05-14 15:46:49;18,7;47,35;;
1427;2022-05-14 15:51:49;18,65;47,3;;
1428;2022-05-14 15:56:49;18,65;47,3;;
1429;2022-05-14 16:01:49;18,6;47,3;;
1430;2022-05-14 16:06:49;18,65;47,3;;
1431;2022-05-14 16:11:49;18,65;46,8;;
1432;2022-05-14 16:16:49;18,65;46,8;;
1433;2022-05-14 16:21:49;18,65;47,05;;
1434;2022-05-14 16:26:49;18,65;47,05;;
1435;2022-05-14 16:31:49;18,65;47,05;;
1436;2022-05-14 16:36:49;18,65;47,3;;
1437;2022-05-14 16:41:49;18,6;47,3;;
1438;2022-05-14 16:46:49;18,6;47,05;;
1439;2022-05-14 16:51:49;18,55;47,05;;
1440;2022-05-14 16:56:49;18,55;47,05;;
1441;2022-05-14 17:01:49;18,55;47,3;;
1442;2022-05-14 17:06:49;18,5;47,05;;
1443;2022-05-14 17:11:49;18,5;47,05;;
1444;2022-05-14 17:16:49;18,5;47,05;;
1445;2022-05-14 17:21:49;18,4;47,3;;
1446;2022-05-14 17:26:49;18,4;47,3;;
1447;2022-05-14 17:31:49;18,4;47,05;;
1448;2022-05-14 17:36:49;18,35;47,05;;
1449;2022-05-14 17:41:49;18,25;47,3;;
1450;2022-05-14 17:46:49;18,25;47,55;;
1451;2022-05-14 17:51:49;18,15;47,55;;
1452;2022-05-14 17:56:49;18,1;47,8;;
1453;2022-05-14 18:01:49;18,05;47,8;;
1454;2022-05-14 18:06:49;18;47,8;;
1455;2022-05-14 18:11:49;17,95;48,05;;
1456;2022-05-14 18:16:49;17,85;48,3;;
1457;2022-05-14 18:21:49;17,85;48,8;;
1458;2022-05-14 18:26:49;17,75;49,05;;
1459;2022-05-14 18:31:49;17,75;49;;
1460;2022-05-14 18:36:49;17,65;49;;
1461;2022-05-14 18:41:49;17,6;49,25;;
1462;2022-05-14 18:46:49;17,55;49,5;;
1463;2022-05-14 18:51:49;17,5;49,45;;
1464;2022-05-14 18:56:49;17,5;49,7;;
1465;2022-05-14 19:01:49;17,45;49,7;;
1466;2022-05-14 19:06:49;17,4;49,7;;
1467;2022-05-14 19:11:49;17,35;50,2;;
1468;2022-05-14 19:16:49;17,35;49,95;;
1469;2022-05-14 19:21:49;17,25;50,2;;
1470;2022-05-14 19:26:49;17,25;50,45;;
1471;2022-05-14 19:31:49;17,25;50,45;;
1472;2022-05-14 19:36:49;17,2;50,2;;
1473;2022-05-14 19:41:49;17,2;50,2;;
1474;2022-05-14 19:46:49;17,2;50,2;;
1475;2022-05-14 19:51:49;17,1;50,2;;
1476;2022-05-14 19:56:49;17,1;50,45;;
1477;2022-05-14 20:01:49;17,05;50,45;;
1478;2022-05-14 20:06:49;17,05;50,45;;
1479;2022-05-14 20:11:49;17;50,45;;
1480;2022-05-14 20:16:49;16,95;50,4;;
1481;2022-05-14 20:21:49;16,85;50,4;;
1482;2022-05-14 20:26:49;16,85;50,4;;
1483;2022-05-14 20:31:49;16,85;50,4;;
1484;2022-05-14 20:36:49;16,8;50,65;;
1485;2022-05-14 20:41:49;16,8;50,9;;
1486;2022-05-14 20:46:49;16,7;50,9;;
1487;2022-05-14 20:51:49;16,65;51,15;;
1488;2022-05-14 20:56:49;16,6;51,1;;
1489;2022-05-14 21:01:49;16,6;51,35;;
1490;2022-05-14 21:06:49;16,55;51,35;;
1491;2022-05-14 21:11:49;16,5;51,35;;
1492;2022-05-14 21:16:49;16,4;51,35;;
1493;2022-05-14 21:21:49;16,4;51,35;;
1494;2022-05-14 21:26:49;16,3;51,55;;
1495;2022-05-14 21:31:49;16,3;51,55;;
1496;2022-05-14 21:36:49;16,2;51,8;;
1497;2022-05-14 21:41:49;16,15;51,8;;
1498;2022-05-14 21:46:49;16,1;52,05;;
1499;2022-05-14 21:51:49;16,05;52,05;;
1500;2022-05-14 21:56:49;16;52,3;;
1501;2022-05-14 22:01:49;15,95;52,3;;
1502;2022-05-14 22:06:49;15,95;52,25;;
1503;2022-05-14 22:11:49;15,85;52,25;;
1504;2022-05-14 22:16:49;15,85;52,25;;
1505;2022-05-14 22:21:49;15,8;52,5;;
1506;2022-05-14 22:26:49;15,75;52,45;;
1507;2022-05-14 22:31:49;15,7;52,45;;
1508;2022-05-14 22:36:49;15,65;52,7;;
1509;2022-05-14 22:41:49;15,6;52,7;;
1510;2022-05-14 22:46:49;15,55;52,7;;
1511;2022-05-14 22:51:49;15,5;52,95;;
1512;2022-05-14 22:56:49;15,45;52,95;;
1513;2022-05-14 23:01:49;15,45;52,95;;
1514;2022-05-14 23:06:49;15,35;53,2;;
1515;2022-05-14 23:11:49;15,35;53,2;;
1516;2022-05-14 23:16:49;15,35;53,2;;
1517;2022-05-14 23:21:49;15,3;53,15;;
1518;2022-05-14 23:26:49;15,3;53,15;;
1519;2022-05-14 23:31:49;15,25;53,4;;
1520;2022-05-14 23:36:49;15,2;53,4;;
1521;2022-05-14 23:41:49;15,2;53,35;;
1522;2022-05-14 23:46:49;15,1;53,35;;
1523;2022-05-14 23:51:49;15,1;53,35;;
1524;2022-05-14 23:56:49;15,1;53,6;;
1525;2022-05-15 00:01:49;15,05;53,6;;
1526;2022-05-15 00:06:49;15;53,85;;
1527;2022-05-15 00:11:49;15;53,85;;
1528;2022-05-15 00:16:49;14,95;53,85;;
1529;2022-05-15 00:21:49;14,95;53,85;;
1530;2022-05-15 00:26:49;14,9;54,1;;
1531;2022-05-15 00:31:49;14,85;54,1;;
1532;2022-05-15 00:36:49;14,8;54,1;;
1533;2022-05-15 00:41:49;14,8;54,1;;
1534;2022-05-15 00:46:49;14,75;54,1;;
1535;2022-05-15 00:51:49;14,75;54,1;;
1536;2022-05-15 00:56:49;14,75;54,05;;
1537;2022-05-15 01:01:49;14,7;54,25;;
1538;2022-05-15 01:06:49;14,65;54,25;;
1539;2022-05-15 01:11:49;14,65;54,05;;
1540;2022-05-15 01:16:49;14,65;54,25;;
1541;2022-05-15 01:21:49;14,6;54,25;;
1542;2022-05-15 01:26:49;14,6;54,25;;
1543;2022-05-15 01:31:49;14,6;54,5;;
1544;2022-05-15 01:36:49;14,55;54,25;;
1545;2022-05-15 01:41:49;14,5;54,25;;
1546;2022-05-15 01:46:49;14,5;54,5;;
1547;2022-05-15 01:51:49;14,5;54,25;;
1548;2022-05-15 01:56:49;14,45;54,5;;
