RC-4HC Temperature+Humidity Data Logger;;;;
User Information;RC-4HC Data Logger V550;;;
Number;719AH10086;;;
Interval    ;0:5:0 H:M:S;;;
Delay Time;0,0 H;;;
Data Sum;2876;;;
Temperature Maximum;22,3°C;;;
Temperature Minimum;11,8°C;;;
Temperature Average;17,3°C;;;
Temperature Alarm Upper Limit;60,0°C;;;
Temperature Alarm Lower Limit;-30,0°C;;;
Humidity Maximum;66,4%RH;;;
Humidity Minimum;31,8%RH;;;
Humidity Average;54,9%RH;;;
Humidity Alarm Upper Limit;90%RH;;;
Humidity Alarm Lower Limit;20%RH;;;
Start Time;9/05/2022 11:22;;;
End Time;19/05/2022 11:01;;;
Date Format;yyyy-MM-dd HH:mm:ss;;;
Temperature Unit;°C;;;
Number;Time;Temperature°C;Humidity%RH;l
2168;2022-05-16 23:57:53;14;57,3;
2169;2022-05-17 00:02:53;14;57,3;
2170;2022-05-17 00:07:53;14;57,3;
2171;2022-05-17 00:12:53;14;57,3;
2172;2022-05-17 00:17:53;14;57,3;
2173;2022-05-17 00:22:53;14;57,3;
2174;2022-05-17 00:27:53;14;57,3;
2175;2022-05-17 00:32:53;13,9;57,3;
2176;2022-05-17 00:37:53;13,9;57,8;
2177;2022-05-17 00:42:53;13,9;57,8;
2178;2022-05-17 00:47:53;13,8;57,8;
2179;2022-05-17 00:52:53;13,8;57,8;
2180;2022-05-17 00:57:53;13,8;57,8;
2181;2022-05-17 01:02:53;13,7;57,8;
2182;2022-05-17 01:07:53;13,7;57,8;
2183;2022-05-17 01:12:53;13,6;57,7;
2184;2022-05-17 01:17:53;13,6;57,7;
2185;2022-05-17 01:22:53;13,6;57,7;
2186;2022-05-17 01:27:53;13,6;57,7;
2187;2022-05-17 01:32:53;13,5;57,7;
2188;2022-05-17 01:37:53;13,5;57,7;
2189;2022-05-17 01:42:53;13,4;57,7;
2190;2022-05-17 01:47:53;13,4;57,2;
2191;2022-05-17 01:52:53;13,4;57,7;
2192;2022-05-17 01:57:53;13,3;57,7;
2193;2022-05-17 02:02:53;13,3;57,7;
2194;2022-05-17 02:07:53;13,3;57,2;
2195;2022-05-17 02:12:53;13,3;57,7;
2196;2022-05-17 02:17:53;13,3;57,7;
2197;2022-05-17 02:22:53;13,2;57,7;
2198;2022-05-17 02:27:53;13,2;57,2;
2199;2022-05-17 02:32:53;13,2;57,2;
2200;2022-05-17 02:37:53;13,2;57,2;
2201;2022-05-17 02:42:53;13,1;57,2;
2202;2022-05-17 02:47:53;13,1;57,2;
2203;2022-05-17 02:52:53;13,1;57,2;
2204;2022-05-17 02:57:53;13;57,2;
2205;2022-05-17 03:02:53;13;57,2;
2206;2022-05-17 03:07:53;13;57,2;
2207;2022-05-17 03:12:53;12,9;56,7;
2208;2022-05-17 03:17:53;12,9;56,7;
2209;2022-05-17 03:22:53;12,9;56,7;
2210;2022-05-17 03:27:53;12,8;56,7;
2211;2022-05-17 03:32:53;12,8;56,7;
2212;2022-05-17 03:37:53;12,8;56,7;
2213;2022-05-17 03:42:53;12,7;56,2;
2214;2022-05-17 03:47:53;12,7;56,2;
2215;2022-05-17 03:52:53;12,7;56,2;
2216;2022-05-17 03:57:53;12,6;56,2;
2217;2022-05-17 04:02:53;12,6;56,2;
2218;2022-05-17 04:07:53;12,6;56,2;
2219;2022-05-17 04:12:53;12,6;56,2;
2220;2022-05-17 04:17:53;12,6;56,2;
2221;2022-05-17 04:22:53;12,6;56,2;
2222;2022-05-17 04:27:53;12,6;56,2;
2223;2022-05-17 04:32:53;12,5;56,2;
2224;2022-05-17 04:37:53;12,5;56,1;
2225;2022-05-17 04:42:53;12,5;56,1;
2226;2022-05-17 04:47:53;12,5;56,1;
2227;2022-05-17 04:52:53;12,5;56,1;
2228;2022-05-17 04:57:53;12,4;55,7;
2229;2022-05-17 05:02:53;12,4;56,1;
2230;2022-05-17 05:07:53;12,4;55,7;
2231;2022-05-17 05:12:53;12,4;55,7;
2232;2022-05-17 05:17:53;12,3;55,6;
2233;2022-05-17 05:22:53;12,3;55,6;
2234;2022-05-17 05:27:53;12,3;55,6;
2235;2022-05-17 05:32:53;12,3;55,6;
2236;2022-05-17 05:37:53;12,3;55,6;
2237;2022-05-17 05:42:53;12,3;55,6;
2238;2022-05-17 05:47:53;12,2;55,6;
2239;2022-05-17 05:52:53;12,2;55,6;
2240;2022-05-17 05:57:53;12,2;56,1;
2241;2022-05-17 06:02:53;12,2;56,1;
2242;2022-05-17 06:07:53;12,2;56,1;
2243;2022-05-17 06:12:53;12,1;56,1;
2244;2022-05-17 06:17:53;12,1;56,1;
2245;2022-05-17 06:22:53;12,1;55,6;
2246;2022-05-17 06:27:53;12,1;56,1;
2247;2022-05-17 06:32:53;12,1;56,1;
2248;2022-05-17 06:37:53;12;56,1;
2249;2022-05-17 06:42:53;12;56,1;
2250;2022-05-17 06:47:53;12;56,1;
2251;2022-05-17 06:52:53;12;56,1;
2252;2022-05-17 06:57:53;12;56,1;
2253;2022-05-17 07:02:53;11,9;56,1;
2254;2022-05-17 07:07:53;11,9;56,1;
2255;2022-05-17 07:12:53;11,9;56,1;
2256;2022-05-17 07:17:53;11,9;56,1;
2257;2022-05-17 07:22:53;11,9;56,1;
2258;2022-05-17 07:27:53;11,9;56,1;
2259;2022-05-17 07:32:53;11,8;56,1;
2260;2022-05-17 07:37:53;11,8;56,1;
2261;2022-05-17 07:42:53;11,8;56;
2262;2022-05-17 07:47:53;11,8;56;
2263;2022-05-17 07:52:53;11,8;56;
2264;2022-05-17 07:57:53;11,8;56;
2265;2022-05-17 08:02:53;11,8;56;
2266;2022-05-17 08:07:53;11,8;56;
2267;2022-05-17 08:12:53;11,8;56;
2268;2022-05-17 08:17:53;11,8;56;
2269;2022-05-17 08:22:53;11,8;56;
2270;2022-05-17 08:27:53;11,8;56;
2271;2022-05-17 08:32:53;11,8;56;
2272;2022-05-17 08:37:53;11,8;56,1;
2273;2022-05-17 08:42:53;11,9;56,5;
2274;2022-05-17 08:47:53;11,9;56,5;
2275;2022-05-17 08:52:53;12;56,5;
2276;2022-05-17 08:57:53;12,1;56,6;
2277;2022-05-17 09:02:53;12,2;56,6;
2278;2022-05-17 09:07:53;12,3;56,6;
2279;2022-05-17 09:12:53;12,4;56,6;
2280;2022-05-17 09:17:53;12,5;56,6;
2281;2022-05-17 09:22:53;12,6;56,6;
2282;2022-05-17 09:27:53;12,6;56,7;
2283;2022-05-17 09:32:53;12,7;57,1;
2284;2022-05-17 09:37:53;12,8;56,7;
2285;2022-05-17 09:42:53;12,9;57,2;
2286;2022-05-17 09:47:53;13;56,7;
2287;2022-05-17 09:52:53;13,1;56,7;
2288;2022-05-17 09:57:53;13,3;56,7;
2289;2022-05-17 10:02:53;13,3;56,3;
2290;2022-05-17 10:07:53;13,5;56,3;
2291;2022-05-17 10:12:53;13,6;56,8;
2292;2022-05-17 10:17:53;13,7;56,3;
2293;2022-05-17 10:22:53;13,8;56,8;
2294;2022-05-17 10:27:53;14;56,8;
2295;2022-05-17 10:32:53;14;56,4;
2296;2022-05-17 10:37:53;14,2;56,9;
2297;2022-05-17 10:42:53;14,3;56,4;
2298;2022-05-17 10:47:53;14,5;56;
2299;2022-05-17 10:52:53;14,6;56;
2300;2022-05-17 10:57:53;14,6;56;
2301;2022-05-17 11:02:53;14,8;56;
2302;2022-05-17 11:07:53;14,9;56;
2303;2022-05-17 11:12:53;15;56;
2304;2022-05-17 11:17:53;15,2;55,6;
2305;2022-05-17 11:22:53;15,3;55,1;
2306;2022-05-17 11:27:53;15,4;54,6;
2307;2022-05-17 11:32:53;15,5;54,7;
2308;2022-05-17 11:37:53;15,6;54,7;
2309;2022-05-17 11:42:53;15,7;54,2;
2310;2022-05-17 11:47:53;15,8;54,2;
2311;2022-05-17 11:52:53;15,9;53,7;
2312;2022-05-17 11:57:53;16;54,2;
2313;2022-05-17 12:02:53;16;53,8;
2314;2022-05-17 12:07:53;16,1;53,8;
2315;2022-05-17 12:12:53;16,3;53,8;
2316;2022-05-17 12:17:53;16,3;53,3;
2317;2022-05-17 12:22:53;16,4;53,3;
2318;2022-05-17 12:27:53;16,5;53,3;
2319;2022-05-17 12:32:53;16,6;52,8;
2320;2022-05-17 12:37:53;16,7;52,9;
2321;2022-05-17 12:42:53;17,3;52,5;
2322;2022-05-17 12:47:53;17,5;51,5;
2323;2022-05-17 12:52:53;17,6;51,5;
2324;2022-05-17 12:57:53;17,7;51,5;
2325;2022-05-17 13:02:53;17,8;51;
2326;2022-05-17 13:07:53;18;51;
2327;2022-05-17 13:12:53;17,9;50,5;
2328;2022-05-17 13:17:53;17,8;50,5;
2329;2022-05-17 13:22:53;18;50,5;
2330;2022-05-17 13:27:53;18;50,5;
2331;2022-05-17 13:32:53;18,1;50,6;
2332;2022-05-17 13:37:53;18,2;50,1;
2333;2022-05-17 13:42:53;18,3;50,1;
2334;2022-05-17 13:47:53;18,2;50,1;
2335;2022-05-17 13:52:53;18,2;50,1;
2336;2022-05-17 13:57:53;18,4;50,6;
2337;2022-05-17 14:02:53;18,5;50,6;
2338;2022-05-17 14:07:53;18,6;50,1;
2339;2022-05-17 14:12:53;18,6;50,6;
2340;2022-05-17 14:17:53;18,6;50,6;
2341;2022-05-17 14:22:53;18,6;50,6;
2342;2022-05-17 14:27:53;18,5;50,6;
2343;2022-05-17 14:32:53;18,5;50,6;
2344;2022-05-17 14:37:53;18,6;51,1;
2345;2022-05-17 14:42:53;19,1;51,2;
2346;2022-05-17 14:47:53;19,5;50,8;
2347;2022-05-17 14:52:53;20;50,8;
2348;2022-05-17 14:57:53;20,4;50,9;
2349;2022-05-17 15:02:53;20,8;51,4;
2350;2022-05-17 15:07:53;20,8;50,9;
2351;2022-05-17 15:12:53;20,8;50,9;
2352;2022-05-17 15:17:53;20,7;50,9;
2353;2022-05-17 15:22:53;20,7;50,9;
2354;2022-05-17 15:27:53;20,7;50,9;
2355;2022-05-17 15:32:53;20,8;50,9;
2356;2022-05-17 15:37:53;20,9;50,9;
2357;2022-05-17 15:42:53;20,9;50,9;
2358;2022-05-17 15:47:53;21;50,9;
2359;2022-05-17 15:52:53;21,1;51;
2360;2022-05-17 15:57:53;21,2;51;
2361;2022-05-17 16:02:53;21,4;51;
2362;2022-05-17 16:07:53;21,5;51;
2363;2022-05-17 16:12:53;21,5;51;
2364;2022-05-17 16:17:53;21,6;51;
2365;2022-05-17 16:22:53;21,6;51;
2366;2022-05-17 16:27:53;21,7;51;
2367;2022-05-17 16:32:53;21,8;51;
2368;2022-05-17 16:37:53;21,8;51;
2369;2022-05-17 16:42:53;21,9;51,1;
2370;2022-05-17 16:47:53;21,9;51,1;
2371;2022-05-17 16:52:53;22;51,1;
2372;2022-05-17 16:57:53;22;51,1;
2373;2022-05-17 17:02:53;22;51,1;
2374;2022-05-17 17:07:53;22,1;51,1;
2375;2022-05-17 17:12:53;22,1;51,1;
2376;2022-05-17 17:17:53;22,1;51,1;
2377;2022-05-17 17:22:53;22,1;51,1;
2378;2022-05-17 17:27:53;22,1;51,1;
2379;2022-05-17 17:32:53;22,1;51,1;
2380;2022-05-17 17:37:53;22,1;50,6;
2381;2022-05-17 17:42:53;22,1;51,1;
2382;2022-05-17 17:47:53;22,2;51,1;
2383;2022-05-17 17:52:53;22,2;51,1;
2384;2022-05-17 17:57:53;22,2;51,1;
2385;2022-05-17 18:02:53;22,2;51,1;
2386;2022-05-17 18:07:53;22,2;51,1;
2387;2022-05-17 18:12:53;22,2;50,6;
2388;2022-05-17 18:17:53;22,2;51,1;
2389;2022-05-17 18:22:53;22,2;51,1;
2390;2022-05-17 18:27:53;22,2;51,1;
2391;2022-05-17 18:32:53;22,2;51,1;
2392;2022-05-17 18:37:53;22,2;51,1;
2393;2022-05-17 18:42:53;22,2;51,1;
2394;2022-05-17 18:47:53;22,2;51,1;
2395;2022-05-17 18:52:53;22,2;51,1;
2396;2022-05-17 18:57:53;22,2;51,1;
2397;2022-05-17 19:02:53;22,2;51,1;
2398;2022-05-17 19:07:53;22,2;51,1;
2399;2022-05-17 19:12:53;22,2;51,1;
2400;2022-05-17 19:17:53;22,1;51,1;
2401;2022-05-17 19:22:53;22,1;51,1;
2402;2022-05-17 19:27:53;22,1;51,1;
2403;2022-05-17 19:32:53;22,1;51,1;
2404;2022-05-17 19:37:53;22;51,1;
2405;2022-05-17 19:42:53;22;51;
2406;2022-05-17 19:47:53;21,9;51;
2407;2022-05-17 19:52:53;21,8;51;
2408;2022-05-17 19:57:53;21,7;51;
2409;2022-05-17 20:02:53;21,7;51,5;
2410;2022-05-17 20:07:53;21,6;51,5;
2411;2022-05-17 20:12:53;21,6;51,5;
2412;2022-05-17 20:17:53;21,5;51,5;
2413;2022-05-17 20:22:53;21,5;51,5;
2414;2022-05-17 20:27:53;21,5;51,5;
2415;2022-05-17 20:32:53;21,4;51,5;
2416;2022-05-17 20:37:53;21,4;51,5;
2417;2022-05-17 20:42:53;21,3;52;
2418;2022-05-17 20:47:53;21,3;52;
2419;2022-05-17 20:52:53;21,2;52;
2420;2022-05-17 20:57:53;21,2;52;
2421;2022-05-17 21:02:53;21,2;52;
2422;2022-05-17 21:07:53;21,1;52;
2423;2022-05-17 21:12:53;21,1;51,9;
2424;2022-05-17 21:17:53;21;51,9;
2425;2022-05-17 21:22:53;21;51,9;
2426;2022-05-17 21:27:53;21;51,9;
2427;2022-05-17 21:32:53;20,9;51,9;
2428;2022-05-17 21:37:53;20,9;51,9;
2429;2022-05-17 21:42:53;20,9;51,9;
2430;2022-05-17 21:47:53;20,9;51,9;
2431;2022-05-17 21:52:53;20,9;51,9;
2432;2022-05-17 21:57:53;20,9;51,9;
2433;2022-05-17 22:02:53;20,8;51,9;
2434;2022-05-17 22:07:53;20,8;51,9;
2435;2022-05-17 22:12:53;20,8;51,9;
2436;2022-05-17 22:17:53;20,8;51,9;
2437;2022-05-17 22:22:53;20,7;51,9;
2438;2022-05-17 22:27:53;20,7;51,9;
2439;2022-05-17 22:32:53;20,7;51,9;
2440;2022-05-17 22:37:53;20,7;51,9;
2441;2022-05-17 22:42:53;20,6;51,9;
2442;2022-05-17 22:47:53;20,6;51,9;
2443;2022-05-17 22:52:53;20,6;51,9;
2444;2022-05-17 22:57:53;20,6;51,9;
2445;2022-05-17 23:02:53;20,5;51,9;
2446;2022-05-17 23:07:53;20,5;51,9;
2447;2022-05-17 23:12:53;20,5;51,9;
2448;2022-05-17 23:17:53;20,5;51,9;
2449;2022-05-17 23:22:53;20,5;51,9;
2450;2022-05-17 23:27:53;20,5;51,9;
2451;2022-05-17 23:32:53;20,4;51,9;
2452;2022-05-17 23:37:53;20,4;51,9;
2453;2022-05-17 23:42:53;20,4;51,9;
2454;2022-05-17 23:47:53;20,4;51,9;
2455;2022-05-17 23:52:53;20,4;51,9;
2456;2022-05-17 23:57:53;20,4;51,8;
2457;2022-05-18 00:02:53;20,4;51,8;
2458;2022-05-18 00:07:53;20,4;51,8;
2459;2022-05-18 00:12:53;20,4;51,8;
2460;2022-05-18 00:17:53;20,3;51,8;
2461;2022-05-18 00:22:53;20,3;51,8;
2462;2022-05-18 00:27:53;20,3;51,8;
2463;2022-05-18 00:32:53;20,3;51,8;
2464;2022-05-18 00:37:53;20,3;51,8;
2465;2022-05-18 00:42:53;20,3;51,8;
2466;2022-05-18 00:47:53;20,3;51,8;
2467;2022-05-18 00:52:53;20,2;51,8;
2468;2022-05-18 00:57:53;20,2;51,8;
2469;2022-05-18 01:02:53;20,2;51,8;
2470;2022-05-18 01:07:53;20,2;51,8;
2471;2022-05-18 01:12:53;20,2;51,8;
2472;2022-05-18 01:17:53;20,2;51,8;
2473;2022-05-18 01:22:53;20,2;51,8;
2474;2022-05-18 01:27:53;20,1;51,8;
2475;2022-05-18 01:32:53;20,1;51,8;
2476;2022-05-18 01:37:53;20,1;51,8;
2477;2022-05-18 01:42:53;20,1;51,8;
2478;2022-05-18 01:47:53;20,1;51,8;
2479;2022-05-18 01:52:53;20,1;51,8;
2480;2022-05-18 01:57:53;20,1;51,8;
2481;2022-05-18 02:02:53;20,1;51,8;
2482;2022-05-18 02:07:53;20;51,8;
2483;2022-05-18 02:12:53;20;51,8;
2484;2022-05-18 02:17:53;20;51,8;
2485;2022-05-18 02:22:53;20;51,8;
2486;2022-05-18 02:27:53;20;51,8;
2487;2022-05-18 02:32:53;20;51,8;
2488;2022-05-18 02:37:53;20;51,8;
2489;2022-05-18 02:42:53;20;51,8;
2490;2022-05-18 02:47:53;20;51,8;
2491;2022-05-18 02:52:53;19,9;51,8;
2492;2022-05-18 02:57:53;19,9;51,8;
2493;2022-05-18 03:02:53;19,9;51,8;
2494;2022-05-18 03:07:53;19,9;51,8;
2495;2022-05-18 03:12:53;19,9;51,8;
2496;2022-05-18 03:17:53;19,9;51,8;
2497;2022-05-18 03:22:53;19,9;51,8;
2498;2022-05-18 03:27:53;19,9;51,8;
2499;2022-05-18 03:32:53;19,9;51,8;
2500;2022-05-18 03:37:53;19,9;51,8;
2501;2022-05-18 03:42:53;19,8;51,8;
2502;2022-05-18 03:47:53;19,8;51,8;
2503;2022-05-18 03:52:53;19,8;51,8;
2504;2022-05-18 03:57:53;19,8;51,8;
2505;2022-05-18 04:02:53;19,8;51,8;
2506;2022-05-18 04:07:53;19,8;51,8;
2507;2022-05-18 04:12:53;19,8;51,8;
2508;2022-05-18 04:17:53;19,8;51,8;
2509;2022-05-18 04:22:53;19,8;51,8;
2510;2022-05-18 04:27:53;19,8;51,8;
2511;2022-05-18 04:32:53;19,8;51,8;
2512;2022-05-18 04:37:53;19,8;51,8;
2513;2022-05-18 04:42:53;19,8;51,8;
2514;2022-05-18 04:47:53;19,8;51,8;
2515;2022-05-18 04:52:53;19,8;51,8;
2516;2022-05-18 04:57:53;19,8;51,8;
2517;2022-05-18 05:02:53;19,8;51,8;
2518;2022-05-18 05:07:53;19,8;51,8;
2519;2022-05-18 05:12:53;19,8;51,8;
2520;2022-05-18 05:17:53;19,8;51,3;
2521;2022-05-18 05:22:53;19,7;51,8;
2522;2022-05-18 05:27:53;19,7;51,8;
2523;2022-05-18 05:32:53;19,7;51,8;
2524;2022-05-18 05:37:53;19,7;51,8;
2525;2022-05-18 05:42:53;19,7;51,8;
2526;2022-05-18 05:47:53;19,7;51,8;
2527;2022-05-18 05:52:53;19,7;51,8;
2528;2022-05-18 05:57:53;19,7;51,8;
2529;2022-05-18 06:02:53;19,7;51,8;
2530;2022-05-18 06:07:53;19,7;51,8;
2531;2022-05-18 06:12:53;19,7;51,2;
2532;2022-05-18 06:17:53;19,6;51,8;
2533;2022-05-18 06:22:53;19,6;51,8;
2534;2022-05-18 06:27:53;19,6;51,8;
2535;2022-05-18 06:32:53;19,6;51,8;
2536;2022-05-18 06:37:53;19,6;51,8;
2537;2022-05-18 06:42:53;19,6;51,8;
2538;2022-05-18 06:47:53;19,6;51,7;
2539;2022-05-18 06:52:53;19,6;51,2;
2540;2022-05-18 06:57:53;19,6;51,7;
2541;2022-05-18 07:02:53;19,6;51,7;
2542;2022-05-18 07:07:53;19,6;51,2;
2543;2022-05-18 07:12:53;19,6;51,7;
2544;2022-05-18 07:17:53;19,6;51,2;
2545;2022-05-18 07:22:53;19,6;51,7;
2546;2022-05-18 07:27:53;19,6;51,2;
2547;2022-05-18 07:32:53;19,5;51,7;
2548;2022-05-18 07:37:53;19,5;51,2;
2549;2022-05-18 07:42:53;19,5;51,7;
2550;2022-05-18 07:47:53;19,5;51,2;
2551;2022-05-18 07:52:53;19,5;51,7;
2552;2022-05-18 07:57:53;19,5;51,7;
2553;2022-05-18 08:02:53;19,5;51,7;
2554;2022-05-18 08:07:53;19,5;51,2;
2555;2022-05-18 08:12:53;19,5;51,2;
2556;2022-05-18 08:17:53;19,5;51,2;
2557;2022-05-18 08:22:53;19,5;51,2;
2558;2022-05-18 08:27:53;19,5;51,7;
2559;2022-05-18 08:32:53;19,6;51,2;
2560;2022-05-18 08:37:53;19,6;51,2;
2561;2022-05-18 08:42:53;19,6;51,3;
2562;2022-05-18 08:47:53;19,7;51,3;
2563;2022-05-18 08:52:53;19,7;51,3;
2564;2022-05-18 08:57:53;19,7;51,3;
2565;2022-05-18 09:02:53;19,7;51,3;
2566;2022-05-18 09:07:53;19,7;51,3;
2567;2022-05-18 09:12:53;19,8;51,3;
2568;2022-05-18 09:17:53;19,8;51,3;
2569;2022-05-18 09:22:53;19,8;51,3;
2570;2022-05-18 09:27:53;19,8;51,3;
2571;2022-05-18 09:32:53;19,8;51,3;
2572;2022-05-18 09:37:53;19,8;51,3;
2573;2022-05-18 09:42:53;19,8;51,3;
2574;2022-05-18 09:47:53;19,9;51,3;
2575;2022-05-18 09:52:53;19,9;51,3;
2576;2022-05-18 09:57:53;19,9;51,3;
2577;2022-05-18 10:02:53;19,9;51,3;
2578;2022-05-18 10:07:53;20;51,3;
2579;2022-05-18 10:12:53;20;51,3;
2580;2022-05-18 10:17:53;20;51,3;
2581;2022-05-18 10:22:53;20,1;51,3;
2582;2022-05-18 10:27:53;20,1;51,3;
2583;2022-05-18 10:32:53;20,1;51,3;
2584;2022-05-18 10:37:53;20,2;51,3;
2585;2022-05-18 10:42:53;20,2;51,3;
2586;2022-05-18 10:47:53;20,2;51,3;
2587;2022-05-18 10:52:53;20,3;51,3;
2588;2022-05-18 10:57:53;20,3;51,3;
2589;2022-05-18 11:02:53;20,3;50,8;
2590;2022-05-18 11:07:53;20,4;51,4;
2591;2022-05-18 11:12:53;20,4;51,4;
2592;2022-05-18 11:17:53;20,4;51,4;
2593;2022-05-18 11:22:53;20,4;51,4;
2594;2022-05-18 11:27:53;20,4;50,9;
2595;2022-05-18 11:32:53;20,5;51,4;
2596;2022-05-18 11:37:53;20,5;51,4;
2597;2022-05-18 11:42:53;20,5;51,4;
2598;2022-05-18 11:47:53;20,6;50,9;
2599;2022-05-18 11:52:53;20,6;50,9;
2600;2022-05-18 11:57:53;20,6;50,9;
2601;2022-05-18 12:02:53;20,7;51,4;
2602;2022-05-18 12:07:53;20,7;51,4;
2603;2022-05-18 12:12:53;20,7;50,9;
2604;2022-05-18 12:17:53;20,8;51,4;
2605;2022-05-18 12:22:53;20,8;50,9;
2606;2022-05-18 12:27:53;20,9;51,4;
2607;2022-05-18 12:32:53;20,9;51,4;
2608;2022-05-18 12:37:53;20,9;51,4;
2609;2022-05-18 12:42:53;21;50,9;
2610;2022-05-18 12:47:53;21;50,9;
2611;2022-05-18 12:52:53;21,1;50,9;
2612;2022-05-18 12:57:53;21,1;51;
2613;2022-05-18 13:02:53;21,2;51;
2614;2022-05-18 13:07:53;21,2;51;
2615;2022-05-18 13:12:53;21,3;51;
2616;2022-05-18 13:17:53;21,3;51;
2617;2022-05-18 13:22:53;21,4;51;
2618;2022-05-18 13:27:53;21,4;51;
2619;2022-05-18 13:32:53;21,4;51;
2620;2022-05-18 13:37:53;21,5;51;
2621;2022-05-18 13:42:53;21,5;51;
2622;2022-05-18 13:47:53;21,5;51;
2623;2022-05-18 13:52:53;21,5;51;
2624;2022-05-18 13:57:53;21,5;51;
2625;2022-05-18 14:02:53;21,6;51;
2626;2022-05-18 14:07:53;21,6;51;
2627;2022-05-18 14:12:53;21,6;51;
2628;2022-05-18 14:17:53;21,7;51;
2629;2022-05-18 14:22:53;21,7;51;
2630;2022-05-18 14:27:53;21,7;51;
2631;2022-05-18 14:32:53;21,8;51;
2632;2022-05-18 14:37:53;21,8;51;
2633;2022-05-18 14:42:53;21,8;51;
2634;2022-05-18 14:47:53;21,9;51;
2635;2022-05-18 14:52:53;21,9;51;
2636;2022-05-18 14:57:53;21,9;51,1;
2637;2022-05-18 15:02:53;22;51,1;
2638;2022-05-18 15:07:53;22;51,1;
2639;2022-05-18 15:12:53;22;51,1;
2640;2022-05-18 15:17:53;22;51,1;
2641;2022-05-18 15:22:53;22;51,1;
2642;2022-05-18 15:27:53;22,1;51,1;
2643;2022-05-18 15:32:53;22,1;51,1;
2644;2022-05-18 15:37:53;22,1;51,1;
2645;2022-05-18 15:42:53;22,1;51,1;
2646;2022-05-18 15:47:53;22,1;51,1;
2647;2022-05-18 15:52:53;22,1;51,1;
2648;2022-05-18 15:57:53;22,1;51,1;
2649;2022-05-18 16:02:53;22,1;51,1;
2650;2022-05-18 16:07:53;22,1;51,1;
2651;2022-05-18 16:12:53;22,2;51,1;
2652;2022-05-18 16:17:53;22,2;51,1;
2653;2022-05-18 16:22:53;22,2;51,1;
2654;2022-05-18 16:27:53;22,2;51,1;
2655;2022-05-18 16:32:53;22,2;51,1;
2656;2022-05-18 16:37:53;22,2;51,1;
2657;2022-05-18 16:42:53;22,2;51,1;
2658;2022-05-18 16:47:53;22,2;51,1;
2659;2022-05-18 16:52:53;22,3;51,1;
2660;2022-05-18 16:57:53;22,3;51,1;
2661;2022-05-18 17:02:53;22,3;51,1;
2662;2022-05-18 17:07:53;22,3;51,1;
2663;2022-05-18 17:12:53;22,3;51,1;
2664;2022-05-18 17:17:53;22,3;51,1;
2665;2022-05-18 17:22:53;22,3;51,1;
2666;2022-05-18 17:27:53;22,3;51,1;
2667;2022-05-18 17:32:53;22,2;51,1;
2668;2022-05-18 17:37:53;22,2;51,1;
2669;2022-05-18 17:42:53;22,2;51,1;
2670;2022-05-18 17:47:53;22,2;51,1;
2671;2022-05-18 17:52:53;22,2;51,1;
2672;2022-05-18 17:57:53;22,2;51,1;
2673;2022-05-18 18:02:53;22,2;51,1;
2674;2022-05-18 18:07:53;22,2;51,1;
2675;2022-05-18 18:12:53;22,2;51,1;
2676;2022-05-18 18:17:53;22,2;51,1;
2677;2022-05-18 18:22:53;22,2;51,1;
2678;2022-05-18 18:27:53;22,2;51,1;
2679;2022-05-18 18:32:53;22,2;51,1;
2680;2022-05-18 18:37:53;22,2;51,1;
2681;2022-05-18 18:42:53;22,2;51,6;
2682;2022-05-18 18:47:53;22,1;51,6;
2683;2022-05-18 18:52:53;22,1;51,6;
2684;2022-05-18 18:57:53;22,1;51,6;
2685;2022-05-18 19:02:53;22,1;51,6;
2686;2022-05-18 19:07:53;22,1;51,6;
2687;2022-05-18 19:12:53;22,1;51,6;
2688;2022-05-18 19:17:53;22,1;51,6;
2689;2022-05-18 19:22:53;22,1;51,6;
2690;2022-05-18 19:27:53;22;51,6;
2691;2022-05-18 19:32:53;22;51,6;
2692;2022-05-18 19:37:53;22;51,6;
2693;2022-05-18 19:42:53;21,9;51,6;
2694;2022-05-18 19:47:53;21,9;51,6;
2695;2022-05-18 19:52:53;21,8;51,5;
2696;2022-05-18 19:57:53;21,8;51,5;
2697;2022-05-18 20:02:53;21,8;51,5;
2698;2022-05-18 20:07:53;21,7;51,5;
2699;2022-05-18 20:12:53;21,7;51,5;
2700;2022-05-18 20:17:53;21,7;51,5;
2701;2022-05-18 20:22:53;21,6;51,5;
2702;2022-05-18 20:27:53;21,6;51,5;
2703;2022-05-18 20:32:53;21,6;51,5;
2704;2022-05-18 20:37:53;21,5;51,5;
2705;2022-05-18 20:42:53;21,5;51,5;
2706;2022-05-18 20:47:53;21,5;51,5;
2707;2022-05-18 20:52:53;21,5;51,5;
2708;2022-05-18 20:57:53;21,5;51,5;
2709;2022-05-18 21:02:53;21,5;51,5;
2710;2022-05-18 21:07:53;21,4;51,5;
2711;2022-05-18 21:12:53;21,4;51,5;
2712;2022-05-18 21:17:53;21,4;51,5;
2713;2022-05-18 21:22:53;21,3;51,5;
2714;2022-05-18 21:27:53;21,3;51,5;
2715;2022-05-18 21:32:53;21,3;51,5;
2716;2022-05-18 21:37:53;21,3;51,5;
2717;2022-05-18 21:42:53;21,2;51,5;
2718;2022-05-18 21:47:53;21,2;51,5;
2719;2022-05-18 21:52:53;21,2;51,5;
2720;2022-05-18 21:57:53;21,3;51,5;
