;1;2;3;4;5;6;7;8;9;10;11
;Sonda 1 BC 2;Sonda 3 BC 2;Sonda 2 BC 2;Sonda 1 9F 3;Sonda 2 9F 3;Sonda 3 9F 3;Sonda 4 BC 2;Sonda 4 146 1;Sonda 1 146 1;Sonda 3 146 1;Sonda 2 146 1
04-03-2021 12:58;-74,16;-74,94;-77,08;-79,22;-79,22;-79,61;-76,3;-78,25;-74,75;-74,36;-75,33
04-03-2021 12:59;-74,16;-75,14;-76,89;-79,03;-79,22;-79,42;-76,3;-77,67;-75,14;-74,55;-75,33
04-03-2021 13:00;-74,36;-75,14;-77,08;-79,42;-79,03;-79,22;-76,3;-78,44;-74,94;-75,14;-76,11
04-03-2021 13:01;-74,36;-75,14;-77,08;-79,03;-79,22;-79,22;-76,5;-78,25;-75,72;-75,33;-76,5
04-03-2021 13:02;-74,36;-75,14;-76,89;-79,42;-79,22;-79,22;-76,5;-78,44;-75,72;-75,53;-76,3
04-03-2021 13:03;-74,55;-75,33;-77,08;-79,22;-79,42;-79,42;-76,5;-78,44;-76,3;-75,72;-76,5
04-03-2021 13:04;-74,55;-75,14;-77,08;-79,42;-79,22;-79,42;-76,5;-78,25;-76,3;-75,72;-76,69
04-03-2021 13:05;-74,75;-75,53;-77,08;-79,61;-79,42;-79,42;-76,5;-78,25;-76,11;-75,53;-76,3
04-03-2021 13:06;-74,75;-75,53;-77,08;-79,42;-79,61;-79,61;-76,5;-77,86;-75,91;-75,53;-76,11
04-03-2021 13:07;-74,94;-75,53;-77,08;-79,61;-79,61;-79,61;-76,5;-78,64;-75,72;-75,72;-76,3
04-03-2021 13:08;-75,14;-75,53;-77,08;-79,81;-79,61;-79,81;-76,5;-78,64;-75,72;-75,53;-76,3
04-03-2021 13:09;-75,14;-75,53;-77,08;-79,61;-79,61;-79,98;-76,5;-78,44;-75,53;-75,53;-76,11
04-03-2021 13:10;-75,14;-75,53;-77,28;-79,81;-79,61;-79,98;-76,5;-78,83;-75,53;-75,33;-76,3
04-03-2021 13:11;-75,14;-75,72;-77,08;-79,81;-79,61;-80,17;-76,69;-78,25;-75,33;-75,14;-75,91
04-03-2021 13:12;-75,33;-75,72;-77,08;-79,81;-79,81;-80,17;-77,08;-78,64;-75,33;-75,53;-75,72
04-03-2021 13:13;-75,33;-75,91;-77,08;-79,98;-79,81;-80,17;-76,89;-79,42;-75,91;-75,33;-75,91
04-03-2021 13:14;-75,53;-75,91;-77,28;-79,98;-79,98;-80,17;-77,08;-78,64;-75,53;-75,33;-75,91
04-03-2021 13:15;-75,33;-75,91;-77,28;-79,98;-79,98;-80,36;-76,89;-78,44;-75,53;-75,14;-76,11
04-03-2021 13:16;-75,33;-75,72;-77,28;-79,98;-79,98;-80,36;-76,89;-78,44;-75,33;-75,14;-75,91
04-03-2021 13:17;-75,14;-75,72;-77,08;-79,98;-79,81;-80,36;-76,69;-78,44;-75,14;-74,94;-75,91
04-03-2021 13:18;-74,94;-75,72;-77,28;-79,81;-79,81;-80,17;-76,69;-78,44;-74,94;-74,75;-75,72
04-03-2021 13:19;-74,75;-75,53;-77,08;-79,81;-79,81;-80,17;-76,69;-78,25;-74,94;-74,75;-75,53
04-03-2021 13:20;-74,75;-75,53;-77,08;-79,61;-79,61;-79,98;-76,69;-78,44;-74,94;-74,55;-75,53
04-03-2021 13:22;-74,55;-75,33;-77,08;-79,61;-79,61;-79,98;-76,5;-78,25;-74,75;-74,55;-75,33
04-03-2021 13:23;-74,75;-75,33;-76,89;-79,42;-79,42;-79,81;-76,5;-78,44;-74,94;-74,36;-75,33
04-03-2021 13:24;-74,55;-75,14;-76,89;-79,61;-79,22;-79,98;-76,5;-78,83;-74,55;-74,55;-75,14
04-03-2021 13:25;-74,36;-74,94;-77,08;-79,22;-79,22;-79,61;-76,3;-78,25;-74,16;-74,36;-75,53
04-03-2021 13:26;-74,36;-75,14;-76,89;-79,03;-79,03;-79,42;-76,3;-78,25;-74,94;-74,36;-75,33
04-03-2021 13:27;-74,16;-74,94;-76,89;-79,22;-79,03;-79,22;-76,3;-78,25;-74,94;-74,94;-75,72
04-03-2021 13:28;-74,36;-75,14;-76,89;-79,22;-79,22;-79,22;-76,3;-78,25;-75,14;-75,33;-76,11
04-03-2021 13:29;-74,36;-75,14;-77,08;-79,03;-79,03;-79,42;-76,5;-78,25;-75,72;-75,53;-76,69
04-03-2021 13:30;-74,55;-75,33;-77,08;-79,42;-79,22;-79,22;-76,5;-78,05;-75,72;-75,53;-76,5
04-03-2021 13:31;-74,55;-75,33;-77,08;-79,42;-79,42;-79,22;-76,5;-78,44;-75,72;-75,53;-76,5
04-03-2021 13:32;-74,55;-75,53;-77,08;-79,61;-79,42;-79,22;-76,5;-78,44;-76,11;-75,53;-76,3
04-03-2021 13:33;-74,75;-75,53;-77,08;-79,42;-79,42;-79,61;-76,5;-78,25;-75,91;-75,72;-76,89
04-03-2021 13:34;-74,75;-75,53;-77,08;-79,61;-79,61;-79,81;-76,5;-78,44;-75,72;-75,53;-76,5
04-03-2021 13:35;-74,94;-75,53;-77,08;-79,61;-79,42;-79,81;-76,5;-78,64;-75,91;-75,33;-76,11
04-03-2021 13:36;-74,94;-75,72;-77,08;-79,98;-79,61;-79,61;-76,5;-77,86;-75,33;-75,53;-75,91
04-03-2021 13:37;-75,14;-75,72;-77,08;-79,81;-79,81;-79,98;-76,69;-78,64;-75,33;-75,53;-75,91
04-03-2021 13:38;-75,33;-75,72;-77,08;-79,81;-79,81;-79,81;-76,69;-78,83;-75,33;-75,33;-75,91
04-03-2021 13:39;-75,33;-75,72;-77,28;-79,98;-79,81;-79,81;-76,89;-78,64;-75,72;-75,14;-75,91
04-03-2021 13:40;-75,53;-75,72;-77,08;-79,81;-79,81;-80,17;-76,89;-78,83;-75,53;-75,33;-76,11
04-03-2021 13:41;-75,53;-75,91;-77,08;-80,17;-79,81;-80,36;-77,08;-78,64;-75,33;-75,33;-76,11
04-03-2021 13:42;-75,33;-75,72;-77,28;-79,98;-79,98;-80,36;-76,89;-78,44;-75,33;-75,14;-75,91
04-03-2021 13:43;-75,14;-75,72;-77,08;-79,98;-79,98;-80,36;-76,89;-78,44;-75,33;-74,94;-75,91
04-03-2021 13:48;-74,36;-75,33;-77,08;-79,81;-79,81;-80,17;-76,5;-78,25;-74,75;-74,55;-75,33
04-03-2021 13:49;-74,36;-75,14;-76,89;-79,81;-79,81;-80,17;-76,3;-78,44;-74,55;-74,16;-75,53
04-03-2021 13:50;-74,16;-75,14;-77,08;-79,42;-79,42;-79,81;-76,3;-78,25;-74,94;-74,36;-75,14
04-03-2021 13:51;-74,36;-75,14;-77,08;-79,42;-79,22;-79,61;-76,3;-78,64;-74,94;-74,36;-75,53
04-03-2021 13:52;-74,36;-75,33;-77,08;-79,22;-79,22;-79,42;-76,5;-78,44;-75,33;-74,75;-76,11
04-03-2021 13:53;-74,94;-75,53;-77,08;-79,22;-79,42;-79,22;-76,5;-78,44;-75,33;-74,94;-76,11
04-03-2021 13:54;-75,33;-75,53;-77,08;-79,22;-79,22;-79,42;-76,5;-78,44;-75,33;-75,14;-76,11
04-03-2021 13:55;-75,72;-75,91;-77,08;-79,42;-79,42;-79,42;-76,5;-78,05;-75,53;-75,33;-76,5
04-03-2021 13:56;-76,11;-76,11;-77,28;-79,81;-79,61;-79,61;-76,5;-78,83;-75,91;-75,14;-76,3
04-03-2021 13:57;-76,5;-76,3;-77,28;-79,98;-79,98;-79,61;-76,5;-78,44;-75,53;-75,33;-76,3
04-03-2021 13:58;-76,69;-76,5;-77,28;-80,17;-80,17;-80,17;-76,5;-78,83;-75,53;-75,53;-76,69
04-03-2021 13:59;-77,08;-76,69;-77,47;-80,17;-80,36;-80,36;-76,69;-78,05;-75,53;-75,14;-76,3
04-03-2021 14:01;-77,47;-76,89;-77,47;-80,56;-80,36;-80,75;-77,08;-79,03;-75,53;-75,14;-76,5
04-03-2021 14:02;-77,47;-77,08;-77,67;-80,95;-80,75;-81,14;-77,08;-78,64;-75,53;-75,33;-76,3
04-03-2021 14:03;-77,28;-77,08;-77,67;-81,14;-80,56;-81,14;-77,08;-78,83;-75,53;-75,14;-76,11
04-03-2021 14:04;-77,08;-77,08;-77,67;-81,14;-80,95;-81,34;-77,08;-78,83;-75,33;-75,14;-76,11
04-03-2021 14:05;-76,89;-76,89;-77,67;-81,14;-81,14;-81,73;-76,89;-78,83;-75,33;-74,94;-76,11
04-03-2021 14:06;-76,69;-76,89;-77,67;-81,14;-81,14;-81,53;-76,89;-78,64;-75,33;-74,94;-75,91
04-03-2021 14:07;-76,5;-76,69;-77,67;-81,14;-80,95;-81,53;-76,89;-78,64;-75,14;-74,75;-75,91
04-03-2021 14:08;-76,5;-76,69;-77,67;-80,95;-80,95;-81,34;-76,89;-78,64;-75,14;-74,75;-75,72
04-03-2021 14:09;-76,3;-76,69;-77,67;-80,95;-80,75;-81,14;-76,69;-78,64;-74,94;-74,75;-75,72
04-03-2021 14:10;-76,11;-76,69;-77,67;-80,75;-80,75;-80,95;-76,69;-78,64;-74,94;-74,75;-75,72
04-03-2021 14:11;-75,72;-76,5;-77,67;-80,75;-80,75;-80,75;-76,69;-78,05;-74,75;-74,55;-75,72
04-03-2021 14:12;-75,72;-76,3;-77,67;-80,75;-80,75;-80,56;-76,69;-78,44;-75,14;-74,55;-75,72
04-03-2021 14:13;-75,53;-76,5;-77,67;-80,56;-80,56;-80,36;-76,69;-78,44;-75,14;-74,55;-75,53
04-03-2021 14:14;-75,72;-76,11;-77,67;-80,56;-80,56;-80,36;-76,69;-78,44;-74,75;-74,55;-75,91
04-03-2021 14:15;-75,72;-76,3;-77,67;-80,17;-80,36;-80,36;-76,69;-78,44;-75,33;-74,94;-76,5
04-03-2021 14:16;-75,53;-76,3;-77,67;-80,56;-80,75;-79,98;-76,89;-78,64;-75,72;-75,14;-76,69
04-03-2021 14:17;-75,53;-76,3;-77,67;-80,17;-80,17;-80,17;-76,89;-78,64;-75,72;-75,14;-76,89
04-03-2021 14:18;-75,33;-76,11;-77,67;-80,56;-80,17;-79,98;-76,89;-78,64;-75,72;-75,14;-76,69
04-03-2021 14:19;-75,14;-76,11;-77,67;-79,81;-80,56;-80,36;-76,89;-78,64;-75,72;-75,14;-76,69
04-03-2021 14:20;-75,14;-75,91;-77,67;-80,17;-80,17;-79,98;-76,89;-78,64;-75,72;-75,14;-76,69
04-03-2021 14:21;-75,14;-75,91;-77,67;-79,98;-80,17;-79,98;-76,89;-78,64;-75,72;-75,14;-76,5
04-03-2021 14:22;-74,94;-75,72;-77,47;-79,98;-79,98;-79,98;-76,89;-78,44;-75,72;-75,14;-76,5
04-03-2021 14:23;-74,75;-75,53;-77,47;-79,81;-79,81;-79,98;-76,89;-78,44;-75,53;-74,94;-76,3
04-03-2021 14:24;-74,55;-75,33;-77,47;-79,81;-79,61;-79,81;-76,89;-78,83;-75,33;-74,94;-76,5
04-03-2021 14:25;-74,36;-75,33;-77,28;-79,61;-79,61;-79,61;-76,69;-78,83;-75,33;-74,94;-76,3
04-03-2021 14:27;-74,16;-75,14;-77,28;-79,61;-79,42;-79,61;-76,69;-78,44;-75,53;-74,94;-76,11
04-03-2021 14:28;-74,36;-75,14;-77,28;-79,61;-79,81;-79,81;-76,69;-78,83;-75,53;-76,5;-76,5
04-03-2021 14:29;-74,36;-75,33;-77,47;-79,81;-79,42;-79,42;-76,89;-78,25;-75,91;-77,28;-76,89
04-03-2021 14:30;-74,36;-75,33;-77,28;-79,81;-78,64;-79,22;-76,89;-78,44;-76,69;-77,28;-76,89
04-03-2021 14:31;-74,55;-75,53;-77,28;-79,98;-79,61;-79,03;-76,69;-78,64;-76,5;-77,08;-77,28
04-03-2021 14:32;-74,55;-75,53;-77,28;-79,81;-79,03;-79,42;-76,89;-78,44;-76,3;-76,89;-77,08
04-03-2021 14:33;-74,75;-75,53;-77,28;-79,22;-79,22;-79,42;-76,89;-78,64;-76,89;-76,69;-76,89
04-03-2021 14:34;-74,75;-75,72;-77,47;-80,17;-79,81;-79,61;-76,89;-78,83;-76,3;-76,69;-76,89
04-03-2021 14:36;-74,94;-75,72;-77,47;-79,22;-80,75;-79,22;-76,89;-79,03;-76,5;-76,5;-76,89
04-03-2021 14:37;-74,94;-75,72;-77,47;-79,61;-79,81;-79,61;-76,89;-78,44;-76,3;-76,3;-76,5
04-03-2021 14:38;-74,94;-75,91;-77,47;-79,22;-80,56;-79,98;-76,89;-78,44;-75,91;-76,3;-76,5
04-03-2021 14:39;-75,14;-75,91;-77,47;-79,98;-80,17;-79,81;-76,89;-78,25;-76,11;-76,11;-76,5
04-03-2021 14:40;-75,33;-75,91;-77,47;-79,81;-79,98;-79,61;-76,89;-78,44;-75,91;-75,91;-76,69
04-03-2021 14:41;-75,33;-75,91;-77,47;-79,98;-80,75;-79,98;-77,08;-78,64;-75,72;-75,91;-76,69
04-03-2021 14:42;-75,33;-75,91;-77,47;-79,03;-79,81;-80,36;-77,08;-79,03;-75,53;-75,72;-76,11
04-03-2021 14:43;-75,53;-76,11;-77,47;-80,36;-79,61;-79,98;-77,08;-79,22;-75,91;-75,72;-76,11
04-03-2021 14:44;-75,53;-75,91;-77,47;-80,75;-80,75;-80,36;-77,08;-78,64;-75,72;-75,53;-76,3
04-03-2021 14:45;-75,33;-75,91;-77,47;-79,98;-80,17;-80,36;-77,08;-78,64;-75,53;-75,53;-76,11
04-03-2021 14:46;-75,14;-75,91;-77,47;-79,98;-80,17;-80,36;-76,89;-78,64;-75,53;-75,33;-76,11
04-03-2021 14:47;-75,14;-75,91;-77,47;-79,98;-80,17;-80,36;-76,89;-78,64;-75,33;-75,33;-75,91
04-03-2021 14:48;-74,94;-75,72;-77,47;-79,98;-80,17;-80,56;-76,89;-78,64;-75,14;-75,14;-75,91
04-03-2021 14:49;-74,75;-75,53;-77,47;-79,98;-79,98;-80,36;-76,69;-78,44;-75,14;-74,94;-75,72
04-03-2021 14:50;-74,75;-75,53;-77,47;-79,98;-79,98;-80,36;-76,69;-78,44;-75,14;-74,94;-75,72
04-03-2021 14:51;-74,36;-75,53;-77,28;-79,81;-79,81;-80,17;-76,69;-78,44;-74,94;-74,75;-75,53
04-03-2021 14:52;-74,36;-75,33;-77,28;-79,81;-79,81;-80,17;-76,69;-78,44;-75,14;-74,75;-76,11
04-03-2021 14:53;-74,36;-75,14;-77,28;-79,81;-79,81;-79,98;-76,5;-78,25;-75,14;-74,55;-75,53
04-03-2021 14:54;-74,36;-75,14;-77,28;-79,61;-79,61;-79,98;-76,5;-78,05;-74,55;-74,55;-75,53
04-03-2021 14:56;-74,55;-75,33;-77,28;-79,42;-79,61;-79,42;-76,69;-78,64;-75,14;-75,72;-75,91
04-03-2021 14:57;-74,55;-75,53;-77,28;-79,81;-79,03;-79,61;-76,69;-78,44;-75,53;-76,11;-76,5
04-03-2021 14:58;-74,55;-75,53;-77,28;-79,61;-79,42;-80,17;-76,69;-78,05;-76,3;-76,3;-76,69
04-03-2021 14:59;-74,75;-75,53;-77,28;-79,42;-79,81;-79,42;-76,69;-78,64;-76,11;-75,91;-76,69
04-03-2021 15:00;-74,75;-75,53;-77,47;-79,98;-79,42;-79,22;-76,69;-78,64;-76,3;-76,11;-76,69
04-03-2021 15:01;-74,94;-75,72;-77,28;-79,42;-79,61;-79,61;-76,69;-78,25;-76,11;-75,91;-76,69
04-03-2021 15:02;-75,14;-75,72;-77,28;-79,98;-80,56;-80,17;-76,69;-78,83;-75,72;-75,91;-76,89
04-03-2021 15:03;-74,94;-75,72;-77,47;-79,42;-80,17;-79,61;-76,69;-78,44;-75,91;-75,72;-76,69
04-03-2021 15:04;-75,14;-75,72;-77,47;-79,42;-81,14;-79,61;-76,89;-78,44;-76,3;-75,91;-76,3
04-03-2021 15:05;-75,14;-75,72;-77,28;-80,56;-80,75;-80,17;-77,08;-78,44;-75,72;-75,72;-76,69
04-03-2021 15:06;-75,33;-75,91;-77,28;-79,22;-79,98;-80,17;-77,08;-78,44;-75,72;-75,91;-76,3
04-03-2021 15:07;-75,33;-75,91;-77,47;-79,81;-79,81;-79,81;-77,08;-78,44;-75,72;-75,91;-76,3
04-03-2021 15:08;-75,14;-75,72;-77,47;-79,98;-79,61;-80,36;-76,89;-78,64;-75,72;-75,53;-76,3
04-03-2021 15:09;-74,94;-75,72;-77,47;-79,98;-79,98;-80,36;-76,89;-78,64;-75,72;-75,53;-76,11
04-03-2021 15:10;-74,75;-75,72;-77,28;-79,98;-79,98;-80,36;-76,89;-78,64;-75,53;-75,33;-76,11
04-03-2021 15:11;-74,75;-75,53;-77,28;-79,98;-79,98;-80,17;-76,69;-78,44;-75,33;-75,33;-75,91
04-03-2021 15:12;-74,75;-75,53;-77,28;-79,81;-79,98;-80,17;-76,69;-78,44;-75,33;-75,14;-75,91
04-03-2021 15:13;-74,36;-75,33;-77,08;-79,81;-79,81;-80,17;-76,69;-78,44;-75,14;-74,94;-75,72
04-03-2021 15:14;-74,36;-75,33;-77,28;-79,61;-79,81;-79,98;-76,69;-78,44;-75,14;-74,75;-75,72
04-03-2021 15:15;-74,36;-75,14;-77,28;-79,61;-79,61;-79,98;-76,5;-78,05;-75,14;-74,55;-75,72
04-03-2021 15:16;-74,16;-74,94;-77,08;-79,42;-79,98;-79,98;-76,5;-77,86;-75,14;-74,75;-75,53
04-03-2021 15:17;-74,36;-74,94;-77,28;-79,61;-79,22;-80,17;-76,5;-78,05;-74,94;-74,75;-75,33
04-03-2021 15:18;-74,16;-75,33;-77,08;-79,81;-79,98;-79,61;-76,5;-77,86;-75,14;-74,94;-75,72
04-03-2021 15:19;-74,36;-75,14;-77,28;-79,81;-78,83;-79,42;-76,69;-78,44;-75,53;-76,11;-76,5
04-03-2021 15:20;-74,55;-75,33;-77,08;-79,81;-79,42;-79,81;-76,69;-78,64;-75,91;-76,11;-76,3
04-03-2021 15:21;-74,75;-75,53;-77,28;-79,81;-79,03;-79,22;-76,69;-78,64;-76,11;-76,11;-76,69
04-03-2021 15:22;-74,75;-75,33;-77,28;-79,61;-79,03;-79,42;-76,5;-78,05;-76,11;-76,3;-76,5
04-03-2021 15:23;-74,75;-75,53;-77,28;-79,03;-80,17;-79,03;-76,69;-78,83;-76,3;-76,3;-76,69
04-03-2021 15:24;-74,94;-75,53;-77,28;-78,83;-79,61;-79,98;-76,69;-78,25;-75,91;-75,91;-76,89
04-03-2021 15:25;-74,94;-75,53;-77,28;-79,61;-79,61;-80,17;-76,69;-78,64;-76,11;-76,11;-76,5
04-03-2021 15:28;-75,14;-75,72;-77,28;-79,03;-79,61;-79,61;-76,89;-78,83;-76,5;-76,11;-76,69
04-03-2021 15:29;-75,14;-75,72;-77,28;-79,22;-80,17;-79,61;-77,08;-78,44;-75,72;-75,91;-76,5
04-03-2021 15:30;-75,14;-75,72;-77,28;-79,22;-80,17;-79,98;-77,08;-79,03;-75,72;-75,53;-76,5
04-03-2021 15:31;-75,33;-75,72;-77,28;-80,17;-79,81;-79,81;-76,89;-78,44;-75,72;-75,53;-76,3
04-03-2021 15:32;-75,14;-75,72;-77,28;-80,17;-79,81;-80,36;-76,89;-78,64;-75,72;-75,53;-76,11
04-03-2021 15:33;-74,94;-75,53;-77,28;-79,81;-79,98;-80,17;-76,89;-78,44;-75,72;-75,33;-76,11
04-03-2021 15:34;-74,75;-75,53;-77,28;-79,81;-79,98;-80,17;-76,89;-78,44;-75,33;-75,14;-75,91
04-03-2021 15:35;-74,55;-75,33;-77,28;-79,81;-79,81;-80,17;-76,69;-78,44;-75,14;-75,14;-75,91
04-03-2021 15:36;-74,36;-75,33;-77,28;-79,61;-79,61;-79,98;-76,69;-78,44;-75,14;-74,94;-75,72
04-03-2021 15:37;-74,36;-75,14;-77,08;-79,61;-79,61;-79,98;-76,5;-78,44;-74,94;-74,75;-75,72
04-03-2021 15:38;-74,16;-75,14;-77,28;-79,42;-79,61;-79,81;-76,5;-78,25;-74,94;-74,75;-75,53
04-03-2021 15:39;-74,16;-74,94;-77,08;-79,22;-79,42;-79,81;-76,5;-78,64;-74,94;-74,55;-75,72
04-03-2021 15:40;-74,16;-74,94;-76,89;-79,98;-79,61;-80,36;-76,5;-78,05;-74,75;-74,55;-75,53
04-03-2021 15:41;-74,36;-74,94;-77,08;-79,22;-79,03;-79,42;-76,5;-78,64;-74,55;-74,36;-75,33
04-03-2021 15:42;-74,16;-74,94;-77,08;-78,64;-78,83;-79,03;-76,5;-78,64;-75,33;-75,53;-75,53
04-03-2021 15:43;-74,36;-75,14;-77,08;-79,22;-79,22;-79,81;-76,5;-78,64;-75,53;-76,11;-76,3
04-03-2021 15:44;-74,36;-75,14;-77,28;-79,61;-79,03;-79,61;-76,5;-78,64;-76,5;-76,11;-76,5
04-03-2021 15:45;-74,55;-75,33;-77,08;-78,83;-79,22;-79,61;-76,69;-78,05;-75,91;-76,11;-76,3
04-03-2021 15:46;-74,55;-75,14;-77,08;-79,42;-79,98;-79,22;-76,5;-78,25;-75,91;-75,91;-76,5
04-03-2021 15:47;-74,55;-75,33;-77,08;-79,81;-79,42;-79,42;-76,5;-78,44;-75,91;-75,91;-76,5
04-03-2021 15:48;-74,75;-75,53;-77,08;-79,42;-79,81;-79,42;-76,69;-78,44;-75,91;-76,11;-76,69
04-03-2021 15:49;-74,75;-75,53;-77,08;-79,98;-79,81;-79,61;-76,69;-78,83;-76,11;-75,91;-76,5
04-03-2021 15:50;-74,94;-75,53;-77,08;-79,42;-79,61;-79,98;-76,69;-78,05;-76,11;-75,72;-76,11
04-03-2021 15:52;-75,14;-75,72;-77,28;-79,61;-79,98;-79,61;-76,5;-78,25;-75,72;-75,72;-76,3
04-03-2021 15:53;-75,14;-75,72;-77,08;-79,81;-79,61;-79,81;-76,69;-78,25;-75,72;-75,72;-76,3
04-03-2021 15:54;-75,14;-75,72;-77,28;-79,61;-79,98;-79,81;-76,89;-78,44;-75,72;-75,53;-76,11
04-03-2021 15:55;-75,33;-75,72;-77,28;-79,03;-79,61;-79,42;-77,08;-78,64;-75,72;-75,53;-76,3
04-03-2021 15:56;-75,33;-75,72;-77,28;-79,61;-79,98;-79,61;-77,08;-78,64;-75,53;-75,53;-76,11
04-03-2021 15:57;-75,33;-75,72;-77,28;-79,81;-80,36;-80,17;-76,89;-78,83;-75,53;-75,53;-76,11
04-03-2021 15:58;-74,94;-75,72;-77,28;-79,81;-79,42;-80,17;-76,89;-78,44;-75,53;-75,33;-76,11
04-03-2021 15:59;-74,94;-75,53;-77,28;-79,81;-79,98;-80,17;-76,89;-78,44;-75,33;-75,14;-75,91
04-03-2021 16:00;-74,75;-75,53;-77,28;-79,81;-79,81;-80,17;-76,69;-78,44;-75,14;-74,94;-75,72
04-03-2021 16:01;-74,55;-75,33;-77,28;-79,81;-79,81;-80,17;-76,5;-78,44;-74,94;-74,94;-75,72
04-03-2021 16:02;-74,36;-75,33;-77,08;-79,61;-79,61;-80,17;-76,5;-78,44;-74,94;-74,75;-75,72
04-03-2021 16:03;-74,36;-75,33;-77,08;-79,61;-79,61;-79,98;-76,5;-78,25;-74,94;-74,75;-75,53
04-03-2021 16:04;-74,16;-75,14;-77,08;-79,61;-79,42;-79,81;-76,5;-78,25;-74,75;-74,55;-75,53
04-03-2021 16:05;-74,16;-74,94;-77,08;-79,42;-79,42;-79,81;-76,3;-78,64;-74,94;-74,16;-75,53
04-03-2021 16:06;-74,36;-74,94;-76,89;-79,22;-79,22;-79,22;-76,3;-78,05;-74,75;-74,36;-75,14
04-03-2021 16:07;-74,16;-74,94;-77,08;-79,22;-79,22;-79,42;-76,3;-78,25;-74,94;-74,36;-75,53
04-03-2021 16:08;-74,36;-75,14;-77,08;-79,42;-79,03;-79,42;-76,5;-78,25;-75,14;-74,94;-75,53
04-03-2021 16:09;-74,36;-75,14;-76,89;-79,22;-79,22;-79,22;-76,5;-78,64;-75,14;-75,72;-75,72
04-03-2021 16:10;-74,55;-75,14;-76,89;-79,42;-79,03;-79,03;-76,5;-78,64;-75,53;-75,72;-76,3
04-03-2021 16:11;-74,55;-75,14;-77,08;-79,03;-79,22;-79,22;-76,5;-78,25;-75,72;-75,72;-76,69
04-03-2021 16:12;-74,55;-75,33;-77,08;-79,22;-79,22;-79,22;-76,3;-78,64;-76,11;-75,91;-76,11
04-03-2021 16:13;-74,55;-75,33;-77,08;-79,22;-79,42;-79,42;-76,69;-78,25;-75,91;-75,91;-76,11
04-03-2021 16:14;-74,75;-75,33;-77,08;-79,42;-79,42;-79,42;-76,5;-78,64;-75,72;-75,91;-76,69
04-03-2021 16:15;-74,75;-75,53;-77,08;-79,61;-79,42;-79,42;-76,5;-78,64;-75,33;-75,72;-76,5
04-03-2021 16:16;-74,94;-75,53;-77,08;-79,61;-79,42;-79,42;-76,5;-78,44;-75,53;-75,53;-76,5
04-03-2021 16:17;-74,94;-75,53;-77,28;-79,61;-79,61;-79,61;-76,5;-78,05;-75,53;-75,72;-76,69
04-03-2021 16:18;-74,94;-75,72;-77,08;-79,81;-79,61;-79,81;-76,69;-78,64;-75,33;-75,53;-76,3
04-03-2021 16:19;-75,14;-75,72;-77,28;-79,42;-79,61;-79,98;-76,89;-78,64;-75,53;-75,53;-76,11
04-03-2021 16:20;-75,33;-75,72;-77,08;-79,81;-79,81;-79,61;-76,89;-78,44;-75,91;-75,33;-75,91
04-03-2021 16:21;-75,33;-75,72;-77,08;-79,98;-79,81;-79,81;-77,08;-78,64;-75,14;-75,53;-76,11
04-03-2021 16:22;-75,33;-75,72;-77,08;-79,98;-79,81;-80,36;-76,89;-78,83;-75,53;-75,14;-76,11
04-03-2021 16:23;-75,14;-75,72;-77,28;-79,81;-79,81;-80,17;-76,89;-78,44;-75,53;-75,14;-76,11
04-03-2021 16:24;-74,94;-75,53;-77,08;-79,81;-79,81;-80,17;-76,69;-78,44;-75,33;-75,14;-75,91
04-03-2021 16:25;-74,75;-75,53;-77,28;-79,81;-79,81;-80,17;-76,69;-78,44;-75,14;-74,94;-75,91
04-03-2021 16:26;-74,55;-75,53;-77,08;-79,61;-79,61;-79,98;-76,69;-78,44;-75,14;-74,94;-75,72
04-03-2021 16:27;-74,55;-75,33;-77,08;-79,61;-79,61;-79,98;-76,5;-78,25;-74,94;-74,75;-75,72
04-03-2021 16:28;-74,36;-75,14;-77,08;-79,42;-79,42;-79,81;-76,5;-78,25;-74,94;-74,55;-75,53
04-03-2021 16:29;-74,36;-75,14;-77,08;-79,42;-79,42;-79,81;-76,5;-78,25;-74,75;-74,55;-75,33
04-03-2021 16:30;-73,97;-74,94;-76,89;-79,22;-79,98;-79,61;-76,3;-78,64;-74,55;-74,16;-75,33
04-03-2021 16:31;-73,97;-74,94;-76,89;-79,61;-79,61;-79,81;-76,3;-78,44;-74,75;-74,36;-75,14
04-03-2021 16:32;-73,97;-74,75;-76,89;-79,22;-78,83;-79,03;-76,3;-78,25;-74,75;-74,36;-75,33
04-03-2021 16:33;-74,16;-74,94;-76,89;-79,22;-79,98;-79,61;-76,3;-78,25;-74,94;-74,55;-75,14
04-03-2021 16:34;-74,16;-74,94;-77,08;-79,22;-79,03;-79,81;-76,3;-78,44;-75,14;-75,53;-75,91
04-03-2021 16:35;-74,16;-75,14;-76,89;-79,81;-79,42;-79,42;-76,5;-78,25;-75,33;-75,91;-76,3
04-03-2021 16:36;-74,36;-75,14;-77,08;-79,61;-78,83;-79,22;-76,5;-78,05;-75,91;-76,11;-76,5
04-03-2021 16:37;-74,55;-75,14;-77,08;-79,22;-79,03;-79,81;-76,5;-78,25;-75,72;-75,72;-76,69
04-03-2021 16:38;-74,75;-75,33;-76,89;-79,03;-79,03;-79,81;-76,5;-78,44;-75,91;-75,91;-76,3
